Arquivo: dsjr500.1c.col
Arestas: 121275
Cores usadas: 644
Tempo de execução: 64236 ms
e 21 8 cor 13
e 21 9 cor 23
e 21 10 cor 24
e 21 11 cor 25
e 21 12 cor 26
e 21 13 cor 27
e 21 14 cor 28
e 21 15 cor 29
e 21 16 cor 8
e 21 17 cor 7
e 21 18 cor 9
e 21 19 cor 2
e 21 20 cor 3
e 22 1 cor 17
e 22 2 cor 18
e 22 3 cor 19
e 22 4 cor 21
e 22 5 cor 20
e 22 6 cor 16
e 22 7 cor 23
e 22 8 cor 22
e 22 9 cor 24
e 22 10 cor 25
e 22 11 cor 26
e 22 12 cor 27
e 22 13 cor 28
e 22 14 cor 29
e 22 15 cor 30
e 22 16 cor 10
e 22 17 cor 31
e 22 18 cor 7
e 22 19 cor 3
e 22 20 cor 2
e 22 21 cor 1
e 23 1 cor 18
e 23 2 cor 19
e 23 3 cor 20
e 23 4 cor 22
e 23 5 cor 23
e 23 6 cor 21
e 23 7 cor 24
e 23 8 cor 17
e 23 9 cor 25
e 23 10 cor 26
e 23 11 cor 16
e 23 12 cor 28
e 23 13 cor 29
e 23 14 cor 27
e 23 15 cor 31
e 23 16 cor 30
e 23 17 cor 10
e 23 18 cor 8
e 23 19 cor 5
e 23 20 cor 6
e 23 21 cor 4
e 23 22 cor 9
e 24 1 cor 19
e 24 2 cor 20
e 24 3 cor 21
e 24 4 cor 23
e 24 5 cor 22
e 24 6 cor 24
e 24 7 cor 18
e 24 8 cor 25
e 24 9 cor 26
e 24 10 cor 27
e 24 11 cor 17
e 24 12 cor 16
e 24 13 cor 30
e 24 14 cor 31
e 24 15 cor 28
e 24 16 cor 29
e 24 17 cor 32
e 24 19 cor 6
e 24 20 cor 5
e 24 21 cor 10
e 24 22 cor 4
e 24 23 cor 1
e 25 1 cor 20
e 25 2 cor 21
e 25 3 cor 22
e 25 4 cor 24
e 25 5 cor 25
e 25 6 cor 23
e 25 7 cor 26
e 25 8 cor 18
e 25 9 cor 19
e 25 10 cor 28
e 25 11 cor 27
e 25 12 cor 17
e 25 13 cor 31
e 25 14 cor 30
e 25 15 cor 32
e 25 16 cor 33
e 25 17 cor 29
e 25 18 cor 34
e 25 19 cor 10
e 25 20 cor 9
e 25 21 cor 5
e 25 22 cor 6
e 25 23 cor 2
e 25 24 cor 3
e 26 1 cor 21
e 26 2 cor 22
e 26 3 cor 23
e 26 4 cor 25
e 26 5 cor 24
e 26 6 cor 26
e 26 7 cor 27
e 26 8 cor 19
e 26 9 cor 20
e 26 10 cor 29
e 26 11 cor 18
e 26 12 cor 30
e 26 13 cor 17
e 26 14 cor 32
e 26 15 cor 33
e 26 16 cor 28
e 26 17 cor 34
e 26 18 cor 31
e 26 19 cor 35
e 26 20 cor 10
e 26 21 cor 6
e 26 22 cor 5
e 26 23 cor 3
e 26 24 cor 2
e 26 25 cor 1
e 27 1 cor 22
e 27 2 cor 23
e 27 3 cor 24
e 27 4 cor 26
e 27 5 cor 27
e 27 6 cor 25
e 27 7 cor 21
e 27 8 cor 20
e 27 9 cor 28
e 27 10 cor 30
e 27 11 cor 19
e 27 12 cor 18
e 27 13 cor 32
e 27 14 cor 33
e 27 15 cor 34
e 27 16 cor 31
e 27 17 cor 35
e 27 18 cor 29
e 27 19 cor 36
e 27 20 cor 13
e 27 21 cor 11
e 27 22 cor 8
e 27 23 cor 7
e 27 24 cor 9
e 27 25 cor 4
e 27 26 cor 12
e 28 1 cor 23
e 28 2 cor 24
e 28 4 cor 27
e 28 5 cor 26
e 28 6 cor 22
e 28 7 cor 25
e 28 8 cor 21
e 28 9 cor 29
e 28 10 cor 20
e 28 11 cor 28
e 28 12 cor 19
e 28 13 cor 33
e 28 14 cor 34
e 28 15 cor 18
e 28 16 cor 32
e 28 17 cor 30
e 28 18 cor 35
e 28 19 cor 31
e 28 20 cor 36
e 28 21 cor 12
e 28 22 cor 11
e 28 23 cor 13
e 28 24 cor 7
e 28 25 cor 8
e 28 26 cor 4
e 28 27 cor 1
e 29 1 cor 24
e 29 2 cor 25
e 29 3 cor 26
e 29 4 cor 28
e 29 5 cor 29
e 29 6 cor 27
e 29 7 cor 30
e 29 8 cor 23
e 29 9 cor 22
e 29 10 cor 21
e 29 11 cor 31
e 29 12 cor 32
e 29 13 cor 19
e 29 14 cor 20
e 29 15 cor 35
e 29 16 cor 34
e 29 17 cor 33
e 29 18 cor 36
e 29 19 cor 37
e 29 20 cor 38
e 29 21 cor 14
e 29 22 cor 12
e 29 23 cor 11
e 29 24 cor 8
e 29 25 cor 7
e 29 26 cor 9
e 29 28 cor 2
e 30 1 cor 25
e 30 2 cor 26
e 30 3 cor 27
e 30 4 cor 29
e 30 5 cor 28
e 30 6 cor 30
e 30 7 cor 31
e 30 8 cor 24
e 30 9 cor 32
e 30 10 cor 22
e 30 11 cor 33
e 30 12 cor 34
e 30 13 cor 20
e 30 14 cor 19
e 30 15 cor 21
e 30 16 cor 23
e 30 17 cor 36
e 30 18 cor 37
e 30 19 cor 38
e 30 20 cor 35
e 30 21 cor 15
e 30 22 cor 13
e 30 23 cor 12
e 30 24 cor 11
e 30 25 cor 14
e 30 26 cor 7
e 30 27 cor 2
e 30 28 cor 3
e 30 29 cor 1
e 31 1 cor 26
e 31 2 cor 27
e 31 3 cor 25
e 31 4 cor 30
e 31 5 cor 31
e 31 6 cor 28
e 31 7 cor 29
e 31 8 cor 32
e 31 9 cor 33
e 31 10 cor 23
e 31 11 cor 24
e 31 13 cor 21
e 31 14 cor 22
e 31 15 cor 19
e 31 16 cor 20
e 31 17 cor 37
e 31 18 cor 38
e 31 19 cor 34
e 31 20 cor 39
e 31 21 cor 35
e 31 22 cor 14
e 31 23 cor 15
e 31 24 cor 12
e 31 25 cor 11
e 31 26 cor 8
e 31 27 cor 3
e 31 28 cor 5
e 31 29 cor 4
e 31 30 cor 6
e 32 1 cor 27
e 32 2 cor 28
e 32 3 cor 29
e 32 4 cor 31
e 32 5 cor 30
e 32 6 cor 32
e 32 7 cor 33
e 32 8 cor 26
e 32 9 cor 34
e 32 11 cor 35
e 32 12 cor 24
e 32 13 cor 22
e 32 14 cor 21
e 32 15 cor 20
e 32 16 cor 19
e 32 17 cor 23
e 32 18 cor 39
e 32 19 cor 40
e 32 20 cor 37
e 32 21 cor 36
e 32 22 cor 15
e 32 23 cor 14
e 32 24 cor 13
e 32 25 cor 12
e 32 26 cor 11
e 32 27 cor 5
e 32 28 cor 6
e 32 30 cor 4
e 32 31 cor 1
e 33 1 cor 28
e 33 2 cor 29
e 33 3 cor 30
e 33 4 cor 32
e 33 5 cor 33
e 33 6 cor 31
e 33 7 cor 34
e 33 8 cor 27
e 33 9 cor 35
e 33 11 cor 36
e 33 12 cor 25
e 33 13 cor 23
e 33 14 cor 26
e 33 15 cor 22
e 33 16 cor 21
e 33 17 cor 24
e 33 18 cor 40
e 33 19 cor 39
e 33 20 cor 41
e 33 21 cor 37
e 33 22 cor 38
e 33 23 cor 42
e 33 24 cor 14
e 33 25 cor 13
e 33 26 cor 15
e 33 27 cor 6
e 33 28 cor 9
e 33 30 cor 5
e 33 31 cor 2
e 34 1 cor 29
e 34 2 cor 30
e 34 3 cor 28
e 34 4 cor 33
e 34 5 cor 32
e 34 6 cor 34
e 34 7 cor 35
e 34 8 cor 31
e 34 9 cor 27
e 34 10 cor 36
e 34 11 cor 37
e 34 12 cor 38
e 34 13 cor 26
e 34 14 cor 23
e 34 15 cor 24
e 34 16 cor 22
e 34 17 cor 25
e 34 18 cor 41
e 34 19 cor 42
e 34 20 cor 40
e 34 21 cor 39
e 34 22 cor 43
e 34 23 cor 44
e 34 24 cor 15
e 34 25 cor 16
e 34 26 cor 13
e 34 27 cor 10
e 34 28 cor 14
e 34 29 cor 3
e 34 30 cor 8
e 34 31 cor 7
e 34 32 cor 2
e 34 33 cor 1
e 35 2 cor 31
e 35 4 cor 34
e 35 5 cor 35
e 35 6 cor 29
e 35 7 cor 28
e 35 9 cor 30
e 35 10 cor 32
e 35 11 cor 38
e 35 12 cor 33
e 35 13 cor 36
e 35 14 cor 25
e 35 15 cor 23
e 35 16 cor 24
e 35 17 cor 22
e 35 18 cor 26
e 35 19 cor 27
e 35 20 cor 42
e 35 21 cor 40
e 35 22 cor 37
e 35 23 cor 39
e 35 24 cor 41
e 35 25 cor 15
e 35 26 cor 14
e 35 27 cor 16
e 35 29 cor 5
e 35 30 cor 9
e 35 31 cor 10
e 35 32 cor 3
e 35 33 cor 4
e 35 34 cor 6
e 36 1 cor 30
e 36 2 cor 32
e 36 3 cor 31
e 36 4 cor 35
e 36 5 cor 34
e 36 6 cor 33
e 36 7 cor 36
e 36 8 cor 28
e 36 9 cor 37
e 36 10 cor 38
e 36 11 cor 29
e 36 12 cor 39
e 36 13 cor 40
e 36 14 cor 41
e 36 15 cor 25
e 36 16 cor 26
e 36 17 cor 27
e 36 18 cor 22
e 36 19 cor 43
e 36 20 cor 44
e 36 21 cor 42
e 36 22 cor 45
e 36 23 cor 46
e 36 24 cor 47
e 36 25 cor 48
e 36 26 cor 16
e 36 27 cor 14
e 36 28 cor 10
e 36 29 cor 6
e 36 30 cor 17
e 36 31 cor 9
e 36 32 cor 7
e 36 33 cor 3
e 36 34 cor 4
e 36 35 cor 1
e 37 1 cor 31
e 37 2 cor 33
e 37 3 cor 32
e 37 4 cor 36
e 37 5 cor 37
e 37 6 cor 35
e 37 7 cor 38
e 37 8 cor 29
e 37 9 cor 39
e 37 10 cor 34
e 37 11 cor 30
e 37 12 cor 40
e 37 13 cor 41
e 37 14 cor 42
e 37 15 cor 27
e 37 16 cor 25
e 37 17 cor 26
e 37 18 cor 23
e 37 19 cor 28
e 37 20 cor 43
e 37 21 cor 44
e 37 22 cor 46
e 37 23 cor 45
e 37 24 cor 48
e 37 25 cor 47
e 37 26 cor 49
e 37 27 cor 15
e 37 28 cor 16
e 37 29 cor 10
e 37 30 cor 18
e 37 31 cor 13
e 37 32 cor 8
e 37 33 cor 7
e 37 34 cor 5
e 37 35 cor 2
e 38 1 cor 32
e 38 2 cor 34
e 38 3 cor 33
e 38 4 cor 37
e 38 5 cor 36
e 38 6 cor 38
e 38 7 cor 39
e 38 8 cor 30
e 38 9 cor 31
e 38 11 cor 40
e 38 12 cor 29
e 38 13 cor 35
e 38 14 cor 43
e 38 15 cor 41
e 38 16 cor 27
e 38 17 cor 28
e 38 18 cor 24
e 38 19 cor 26
e 38 20 cor 45
e 38 21 cor 46
e 38 22 cor 42
e 38 23 cor 47
e 38 24 cor 44
e 38 25 cor 49
e 38 26 cor 48
e 38 27 cor 17
e 38 28 cor 15
e 38 29 cor 13
e 38 30 cor 10
e 38 31 cor 16
e 38 32 cor 9
e 38 34 cor 11
e 38 35 cor 7
e 38 37 cor 1
e 39 1 cor 33
e 39 2 cor 35
e 39 3 cor 34
e 39 4 cor 38
e 39 5 cor 39
e 39 6 cor 36
e 39 7 cor 32
e 39 8 cor 37
e 39 9 cor 40
e 39 10 cor 31
e 39 11 cor 41
e 39 12 cor 42
e 39 13 cor 43
e 39 14 cor 44
e 39 15 cor 45
e 39 16 cor 46
e 39 17 cor 47
e 39 18 cor 27
e 39 19 cor 29
e 39 20 cor 28
e 39 21 cor 30
e 39 22 cor 48
e 39 23 cor 49
e 39 25 cor 50
e 39 26 cor 51
e 39 27 cor 52
e 39 28 cor 17
e 39 29 cor 15
e 39 30 cor 16
e 39 31 cor 18
e 39 32 cor 10
e 39 33 cor 8
e 39 34 cor 9
e 39 35 cor 11
e 39 36 cor 2
e 39 37 cor 3
e 39 38 cor 4
e 40 1 cor 34
e 40 2 cor 36
e 40 3 cor 35
e 40 4 cor 39
e 40 5 cor 38
e 40 6 cor 37
e 40 7 cor 40
e 40 8 cor 33
e 40 9 cor 41
e 40 10 cor 42
e 40 11 cor 32
e 40 12 cor 31
e 40 13 cor 44
e 40 14 cor 45
e 40 15 cor 43
e 40 16 cor 47
e 40 17 cor 46
e 40 18 cor 28
e 40 19 cor 30
e 40 20 cor 27
e 40 21 cor 48
e 40 22 cor 49
e 40 23 cor 50
e 40 24 cor 51
e 40 25 cor 52
e 40 26 cor 53
e 40 27 cor 54
e 40 28 cor 55
e 40 29 cor 16
e 40 30 cor 56
e 40 31 cor 17
e 40 32 cor 18
e 40 33 cor 10
e 40 35 cor 8
e 40 36 cor 5
e 40 37 cor 4
e 40 38 cor 2
e 40 39 cor 1
e 41 1 cor 35
e 41 2 cor 37
e 41 3 cor 36
e 41 4 cor 40
e 41 5 cor 41
e 41 6 cor 42
e 41 7 cor 43
e 41 8 cor 34
e 41 9 cor 38
e 41 10 cor 33
e 41 11 cor 44
e 41 12 cor 45
e 41 13 cor 46
e 41 14 cor 48
e 41 15 cor 49
e 41 16 cor 50
e 41 17 cor 51
e 41 18 cor 30
e 41 19 cor 32
e 41 20 cor 29
e 41 21 cor 31
e 41 22 cor 52
e 41 23 cor 53
e 41 24 cor 54
e 41 25 cor 55
e 41 26 cor 56
e 41 27 cor 58
e 41 28 cor 60
e 41 29 cor 17
e 41 30 cor 61
e 41 31 cor 62
e 41 32 cor 16
e 41 33 cor 12
e 41 34 cor 18
e 41 35 cor 13
e 41 36 cor 8
e 41 37 cor 6
e 41 38 cor 3
e 41 39 cor 5
e 41 40 cor 7
e 42 1 cor 36
e 42 2 cor 38
e 42 3 cor 37
e 42 4 cor 41
e 42 5 cor 40
e 42 6 cor 39
e 42 7 cor 42
e 42 8 cor 35
e 42 9 cor 43
e 42 10 cor 44
e 42 11 cor 34
e 42 12 cor 46
e 42 13 cor 45
e 42 14 cor 47
e 42 15 cor 48
e 42 16 cor 49
e 42 17 cor 50
e 42 18 cor 32
e 42 19 cor 33
e 42 20 cor 30
e 42 21 cor 51
e 42 22 cor 53
e 42 23 cor 52
e 42 24 cor 55
e 42 25 cor 54
e 42 26 cor 57
e 42 27 cor 56
e 42 28 cor 58
e 42 29 cor 18
e 42 30 cor 59
e 42 31 cor 60
e 42 32 cor 17
e 42 33 cor 11
e 42 34 cor 12
e 42 35 cor 19
e 42 36 cor 13
e 42 37 cor 9
e 42 38 cor 5
e 42 39 cor 6
e 42 40 cor 3
e 42 41 cor 1
e 43 1 cor 37
e 43 2 cor 39
e 43 3 cor 38
e 43 4 cor 42
e 43 5 cor 43
e 43 6 cor 40
e 43 7 cor 41
e 43 8 cor 36
e 43 9 cor 44
e 43 10 cor 35
e 43 11 cor 45
e 43 12 cor 47
e 43 13 cor 34
e 43 14 cor 46
e 43 15 cor 50
e 43 16 cor 48
e 43 17 cor 49
e 43 18 cor 33
e 43 19 cor 51
e 43 20 cor 31
e 43 22 cor 32
e 43 23 cor 54
e 43 24 cor 52
e 43 25 cor 53
e 43 26 cor 55
e 43 27 cor 57
e 43 28 cor 56
e 43 29 cor 58
e 43 30 cor 60
e 43 31 cor 59
e 43 32 cor 25
e 43 33 cor 16
e 43 34 cor 17
e 43 35 cor 12
e 43 36 cor 11
e 43 37 cor 14
e 43 38 cor 6
e 43 39 cor 7
e 43 40 cor 9
e 43 41 cor 2
e 43 42 cor 4
e 44 1 cor 38
e 44 2 cor 40
e 44 3 cor 39
e 44 4 cor 43
e 44 5 cor 42
e 44 6 cor 41
e 44 7 cor 37
e 44 8 cor 44
e 44 9 cor 36
e 44 10 cor 45
e 44 11 cor 46
e 44 13 cor 47
e 44 14 cor 35
e 44 15 cor 51
e 44 16 cor 52
e 44 17 cor 48
e 44 18 cor 49
e 44 19 cor 50
e 44 20 cor 32
e 44 21 cor 33
e 44 22 cor 34
e 44 23 cor 55
e 44 24 cor 53
e 44 25 cor 56
e 44 26 cor 54
e 44 27 cor 59
e 44 28 cor 57
e 44 29 cor 60
e 44 30 cor 58
e 44 32 cor 61
e 44 33 cor 17
e 44 34 cor 19
e 44 35 cor 18
e 44 36 cor 12
e 44 37 cor 11
e 44 38 cor 8
e 44 39 cor 13
e 44 40 cor 6
e 44 41 cor 4
e 44 42 cor 2
e 44 43 cor 1
e 45 1 cor 39
e 45 2 cor 41
e 45 3 cor 40
e 45 4 cor 44
e 45 5 cor 45
e 45 6 cor 43
e 45 7 cor 46
e 45 8 cor 38
e 45 10 cor 37
e 45 11 cor 42
e 45 12 cor 35
e 45 13 cor 48
e 45 14 cor 36
e 45 15 cor 47
e 45 16 cor 51
e 45 17 cor 52
e 45 18 cor 50
e 45 19 cor 49
e 45 20 cor 33
e 45 21 cor 32
e 45 22 cor 54
e 45 23 cor 34
e 45 24 cor 56
e 45 25 cor 57
e 45 26 cor 58
e 45 27 cor 53
e 45 28 cor 59
e 45 29 cor 55
e 45 30 cor 62
e 45 31 cor 61
e 45 32 cor 60
e 45 33 cor 18
e 45 34 cor 20
e 45 35 cor 17
e 45 36 cor 15
e 45 37 cor 12
e 45 38 cor 14
e 45 39 cor 19
e 45 40 cor 11
e 45 41 cor 10
e 45 42 cor 7
e 45 43 cor 3
e 45 44 cor 5
e 46 1 cor 40
e 46 2 cor 42
e 46 3 cor 41
e 46 4 cor 45
e 46 5 cor 44
e 46 6 cor 46
e 46 7 cor 47
e 46 8 cor 39
e 46 9 cor 48
e 46 10 cor 43
e 46 11 cor 49
e 46 12 cor 36
e 46 13 cor 37
e 46 14 cor 38
e 46 15 cor 52
e 46 16 cor 35
e 46 17 cor 53
e 46 18 cor 51
e 46 19 cor 54
e 46 20 cor 34
e 46 21 cor 50
e 46 22 cor 33
e 46 23 cor 32
e 46 24 cor 57
e 46 25 cor 58
e 46 26 cor 59
e 46 27 cor 55
e 46 28 cor 61
e 46 29 cor 56
e 46 30 cor 63
e 46 31 cor 64
e 46 32 cor 62
e 46 33 cor 19
e 46 34 cor 21
e 46 35 cor 20
e 46 36 cor 18
e 46 37 cor 17
e 46 38 cor 12
e 46 39 cor 14
e 46 40 cor 13
e 46 41 cor 22
e 46 42 cor 8
e 46 43 cor 5
e 46 44 cor 3
e 46 45 cor 1
e 47 1 cor 41
e 47 2 cor 43
e 47 3 cor 42
e 47 4 cor 46
e 47 5 cor 47
e 47 6 cor 44
e 47 7 cor 45
e 47 8 cor 40
e 47 9 cor 49
e 47 10 cor 39
e 47 11 cor 48
e 47 12 cor 37
e 47 13 cor 38
e 47 14 cor 50
e 47 15 cor 36
e 47 16 cor 53
e 47 18 cor 52
e 47 19 cor 55
e 47 20 cor 51
e 47 21 cor 34
e 47 22 cor 35
e 47 23 cor 33
e 47 24 cor 58
e 47 25 cor 59
e 47 26 cor 60
e 47 27 cor 61
e 47 28 cor 54
e 47 29 cor 57
e 47 30 cor 64
e 47 31 cor 56
e 47 32 cor 63
e 47 33 cor 20
e 47 34 cor 62
e 47 35 cor 21
e 47 36 cor 19
e 47 37 cor 22
e 47 38 cor 18
e 47 39 cor 12
e 47 40 cor 14
e 47 41 cor 23
e 47 43 cor 8
e 47 44 cor 7
e 47 45 cor 2
e 47 46 cor 4
e 48 1 cor 42
e 48 2 cor 44
e 48 3 cor 43
e 48 4 cor 47
e 48 5 cor 46
e 48 6 cor 45
e 48 7 cor 48
e 48 8 cor 41
e 48 9 cor 50
e 48 10 cor 40
e 48 11 cor 39
e 48 12 cor 49
e 48 13 cor 51
e 48 14 cor 37
e 48 15 cor 38
e 48 16 cor 36
e 48 17 cor 54
e 48 18 cor 53
e 48 19 cor 52
e 48 20 cor 55
e 48 21 cor 56
e 48 22 cor 57
e 48 23 cor 35
e 48 24 cor 33
e 48 25 cor 60
e 48 26 cor 61
e 48 27 cor 62
e 48 28 cor 63
e 48 29 cor 59
e 48 30 cor 65
e 48 31 cor 58
e 48 32 cor 64
e 48 33 cor 66
e 48 34 cor 67
e 48 35 cor 68
e 48 36 cor 20
e 48 37 cor 19
e 48 38 cor 21
e 48 39 cor 22
e 48 40 cor 12
e 48 41 cor 14
e 48 42 cor 10
e 48 43 cor 13
e 48 44 cor 9
e 48 45 cor 4
e 48 46 cor 2
e 48 47 cor 1
e 49 1 cor 43
e 49 2 cor 45
e 49 3 cor 44
e 49 4 cor 48
e 49 5 cor 49
e 49 6 cor 47
e 49 7 cor 50
e 49 8 cor 42
e 49 9 cor 46
e 49 10 cor 41
e 49 11 cor 51
e 49 12 cor 52
e 49 13 cor 39
e 49 14 cor 40
e 49 15 cor 37
e 49 16 cor 38
e 49 17 cor 55
e 49 18 cor 54
e 49 19 cor 53
e 49 20 cor 56
e 49 21 cor 57
e 49 22 cor 36
e 49 23 cor 58
e 49 24 cor 34
e 49 25 cor 35
e 49 26 cor 62
e 49 27 cor 60
e 49 29 cor 61
e 49 30 cor 66
e 49 31 cor 63
e 49 32 cor 59
e 49 33 cor 64
e 49 34 cor 65
e 49 36 cor 21
e 49 37 cor 20
e 49 38 cor 19
e 49 39 cor 23
e 49 40 cor 15
e 49 41 cor 24
e 49 42 cor 14
e 49 43 cor 10
e 49 44 cor 16
e 49 45 cor 6
e 49 46 cor 7
e 49 47 cor 3
e 49 48 cor 5
e 50 1 cor 44
e 50 2 cor 46
e 50 3 cor 45
e 50 4 cor 49
e 50 5 cor 48
e 50 6 cor 50
e 50 7 cor 51
e 50 8 cor 43
e 50 9 cor 42
e 50 10 cor 47
e 50 11 cor 52
e 50 12 cor 41
e 50 13 cor 53
e 50 14 cor 39
e 50 15 cor 40
e 50 16 cor 37
e 50 17 cor 38
e 50 18 cor 55
e 50 19 cor 56
e 50 20 cor 54
e 50 21 cor 58
e 50 22 cor 59
e 50 23 cor 36
e 50 24 cor 35
e 50 25 cor 61
e 50 26 cor 63
e 50 27 cor 64
e 50 28 cor 62
e 50 29 cor 65
e 50 30 cor 57
e 50 31 cor 66
e 50 32 cor 67
e 50 33 cor 60
e 50 34 cor 68
e 50 35 cor 69
e 50 36 cor 23
e 50 37 cor 21
e 50 38 cor 20
e 50 39 cor 24
e 50 40 cor 19
e 50 41 cor 25
e 50 42 cor 15
e 50 43 cor 18
e 50 44 cor 10
e 50 45 cor 8
e 50 46 cor 6
e 50 47 cor 5
e 50 48 cor 3
e 50 49 cor 1
e 51 1 cor 45
e 51 2 cor 47
e 51 3 cor 46
e 51 4 cor 50
e 51 5 cor 51
e 51 6 cor 48
e 51 7 cor 44
e 51 8 cor 49
e 51 9 cor 52
e 51 10 cor 53
e 51 11 cor 43
e 51 12 cor 54
e 51 13 cor 42
e 51 14 cor 55
e 51 15 cor 39
e 51 16 cor 40
e 51 17 cor 41
e 51 18 cor 56
e 51 19 cor 57
e 51 20 cor 58
e 51 21 cor 38
e 51 22 cor 60
e 51 23 cor 37
e 51 24 cor 36
e 51 25 cor 62
e 51 26 cor 64
e 51 27 cor 63
e 51 28 cor 65
e 51 29 cor 66
e 51 30 cor 67
e 51 31 cor 68
e 51 32 cor 69
e 51 33 cor 59
e 51 34 cor 61
e 51 35 cor 70
e 51 36 cor 24
e 51 37 cor 71
e 51 38 cor 22
e 51 39 cor 20
e 51 40 cor 21
e 51 42 cor 16
e 51 43 cor 15
e 51 44 cor 14
e 51 45 cor 9
e 51 46 cor 10
e 51 47 cor 6
e 51 48 cor 7
e 51 49 cor 2
e 51 50 cor 4
e 52 1 cor 46
e 52 2 cor 48
e 52 3 cor 47
e 52 4 cor 51
e 52 5 cor 50
e 52 6 cor 49
e 52 7 cor 52
e 52 8 cor 45
e 52 9 cor 53
e 52 10 cor 54
e 52 11 cor 55
e 52 12 cor 43
e 52 13 cor 56
e 52 14 cor 57
e 52 15 cor 42
e 52 16 cor 39
e 52 17 cor 40
e 52 18 cor 44
e 52 19 cor 41
e 52 20 cor 59
e 52 21 cor 60
e 52 22 cor 58
e 52 23 cor 38
e 52 24 cor 37
e 52 25 cor 36
