Arquivo: dsjc1000.1.col
Arestas: 49629
Cores usadas: 147
Tempo de execução: 1614 ms
e 57 38 cor 4
e 57 42 cor 1
e 57 43 cor 2
e 57 44 cor 13
e 57 45 cor 10
e 58 12 cor 6
e 58 17 cor 7
e 58 22 cor 4
e 58 24 cor 5
e 58 54 cor 1
e 59 7 cor 5
e 59 41 cor 2
e 59 44 cor 8
e 60 10 cor 9
e 60 21 cor 3
e 60 22 cor 6
e 60 31 cor 4
e 60 46 cor 10
e 60 55 cor 12
e 61 13 cor 4
e 61 29 cor 8
e 61 34 cor 6
e 61 38 cor 7
e 61 39 cor 9
e 61 42 cor 10
e 61 44 cor 14
e 61 48 cor 2
e 62 12 cor 7
e 62 26 cor 9
e 62 35 cor 4
e 62 47 cor 2
e 62 53 cor 1
e 63 8 cor 8
e 63 27 cor 3
e 63 40 cor 10
e 63 54 cor 4
e 63 55 cor 14
e 63 58 cor 2
e 63 59 cor 1
e 64 3 cor 5
e 64 17 cor 8
e 64 18 cor 7
e 64 36 cor 9
e 65 12 cor 8
e 65 15 cor 10
e 65 20 cor 11
e 65 23 cor 5
e 65 26 cor 12
e 65 31 cor 7
e 65 42 cor 4
e 66 4 cor 8
e 66 6 cor 9
e 66 7 cor 6
e 66 12 cor 10
e 66 14 cor 11
e 66 26 cor 13
e 66 38 cor 12
e 67 1 cor 6
e 67 10 cor 10
e 67 27 cor 7
e 67 30 cor 8
e 67 37 cor 5
e 67 57 cor 11
e 68 8 cor 9
e 68 21 cor 6
e 68 41 cor 7
e 68 46 cor 11
e 68 52 cor 1
e 68 56 cor 4
e 68 57 cor 12
e 69 2 cor 6
e 69 3 cor 7
e 69 7 cor 8
e 69 10 cor 11
e 69 27 cor 9
e 69 35 cor 5
e 69 48 cor 3
e 69 53 cor 10
e 69 56 cor 1
e 70 29 cor 9
e 70 57 cor 14
e 71 6 cor 10
e 71 13 cor 5
e 71 17 cor 9
e 71 20 cor 12
e 71 23 cor 6
e 71 32 cor 3
e 71 33 cor 4
e 71 48 cor 8
e 71 61 cor 1
e 71 63 cor 7
e 72 3 cor 6
e 72 14 cor 8
e 72 30 cor 7
e 72 31 cor 9
e 72 46 cor 12
e 72 52 cor 4
e 73 26 cor 10
e 73 33 cor 5
e 73 66 cor 1
e 74 16 cor 5
e 74 37 cor 12
e 74 54 cor 14
e 74 56 cor 8
e 74 62 cor 3
e 74 68 cor 2
e 74 73 cor 4
e 75 40 cor 8
e 75 47 cor 3
e 75 53 cor 6
e 75 57 cor 15
e 75 63 cor 5
e 75 65 cor 1
e 75 73 cor 2
e 76 10 cor 12
e 76 46 cor 9
e 76 54 cor 5
e 76 62 cor 6
e 76 69 cor 2
e 76 74 cor 1
e 77 8 cor 10
e 77 9 cor 4
e 77 16 cor 7
e 77 25 cor 6
e 77 48 cor 9
e 77 60 cor 1
e 77 64 cor 2
e 78 4 cor 9
e 78 5 cor 10
e 78 24 cor 8
e 78 27 cor 11
e 78 30 cor 6
e 78 37 cor 13
e 78 51 cor 4
e 78 66 cor 2
e 78 68 cor 3
e 78 70 cor 1
e 79 16 cor 8
e 79 20 cor 10
e 79 31 cor 11
e 79 38 cor 13
e 79 44 cor 9
e 79 45 cor 1
e 79 50 cor 2
e 79 52 cor 6
e 79 58 cor 3
e 79 61 cor 5
e 80 23 cor 7
e 80 26 cor 14
e 80 53 cor 8
e 81 10 cor 13
e 81 13 cor 6
e 81 20 cor 14
e 81 28 cor 1
e 81 47 cor 5
e 81 49 cor 3
e 81 62 cor 8
e 82 1 cor 7
e 82 2 cor 8
e 82 46 cor 13
e 82 49 cor 10
e 82 68 cor 5
e 82 69 cor 4
e 82 76 cor 3
e 83 13 cor 7
e 83 16 cor 9
e 83 20 cor 13
e 83 42 cor 8
e 83 47 cor 6
e 83 79 cor 4
e 83 80 cor 1
e 83 82 cor 2
e 84 8 cor 11
e 84 34 cor 8
e 84 38 cor 10
e 84 40 cor 12
e 84 46 cor 14
e 84 59 cor 3
e 84 69 cor 13
e 84 80 cor 2
e 85 1 cor 8
e 85 13 cor 9
e 85 18 cor 10
e 85 70 cor 2
e 85 83 cor 3
e 86 4 cor 10
e 86 8 cor 12
e 86 13 cor 8
e 86 26 cor 15
e 86 47 cor 9
e 86 52 cor 11
e 86 60 cor 2
e 86 63 cor 6
e 86 75 cor 4
e 86 80 cor 3
e 87 13 cor 10
e 87 22 cor 7
e 87 39 cor 4
e 87 47 cor 8
e 87 49 cor 12
e 87 53 cor 9
e 87 57 cor 16
e 87 61 cor 3
e 87 75 cor 11
e 88 13 cor 11
e 88 47 cor 10
e 88 50 cor 4
e 88 59 cor 6
e 88 61 cor 12
e 88 65 cor 2
e 88 74 cor 7
e 88 80 cor 5
e 89 17 cor 10
e 89 19 cor 7
e 89 33 cor 8
e 89 46 cor 15
e 89 48 cor 11
e 89 73 cor 3
e 90 16 cor 10
e 90 27 cor 8
e 90 32 cor 4
e 90 35 cor 9
e 90 40 cor 11
e 90 58 cor 12
e 90 62 cor 5
e 90 65 cor 3
e 90 67 cor 1
e 90 79 cor 7
e 91 21 cor 7
e 91 25 cor 4
e 91 41 cor 8
e 91 54 cor 15
e 91 61 cor 11
e 91 69 cor 12
e 91 72 cor 1
e 92 23 cor 8
e 92 24 cor 9
e 92 35 cor 10
e 92 36 cor 11
e 92 46 cor 16
e 92 80 cor 4
e 93 2 cor 7
e 93 14 cor 12
e 93 18 cor 8
e 93 29 cor 10
e 93 31 cor 13
e 93 73 cor 6
e 93 85 cor 1
e 93 91 cor 2
e 94 1 cor 9
e 94 14 cor 13
e 94 23 cor 10
e 94 35 cor 8
e 94 84 cor 1
e 94 85 cor 4
e 95 14 cor 14
e 95 15 cor 11
e 95 16 cor 12
e 95 27 cor 10
e 95 38 cor 8
e 95 78 cor 5
e 95 82 cor 1
e 95 84 cor 4
e 96 28 cor 2
e 96 31 cor 8
e 96 32 cor 5
e 96 48 cor 10
e 96 55 cor 15
e 96 63 cor 9
e 96 82 cor 6
e 96 84 cor 7
e 96 93 cor 3
e 97 10 cor 14
e 97 23 cor 11
e 97 29 cor 12
e 97 38 cor 15
e 97 43 cor 1
e 97 74 cor 6
e 97 82 cor 9
e 98 2 cor 9
e 98 8 cor 13
e 98 23 cor 12
e 98 67 cor 2
e 98 80 cor 6
e 98 86 cor 1
e 98 90 cor 14
e 99 12 cor 9
e 99 14 cor 15
e 99 17 cor 11
e 99 33 cor 7
e 99 38 cor 14
e 99 41 cor 10
e 99 43 cor 12
e 99 46 cor 17
e 99 56 cor 5
e 99 60 cor 8
e 99 63 cor 13
e 99 65 cor 6
e 99 97 cor 2
e 100 3 cor 8
e 100 7 cor 7
e 100 13 cor 12
e 100 27 cor 13
e 100 28 cor 5
e 100 29 cor 11
e 100 35 cor 14
e 100 72 cor 2
e 100 85 cor 6
e 100 86 cor 16
e 100 93 cor 4
e 101 1 cor 10
e 101 2 cor 11
e 101 3 cor 9
e 101 20 cor 15
e 101 22 cor 8
e 101 25 cor 7
e 101 31 cor 12
e 101 36 cor 13
e 101 93 cor 5
e 101 98 cor 3
e 102 11 cor 6
e 102 14 cor 16
e 102 25 cor 9
e 102 36 cor 8
e 102 37 cor 15
e 102 44 cor 17
e 102 78 cor 7
e 102 87 cor 1
e 102 99 cor 3
e 103 5 cor 9
e 103 13 cor 13
e 103 34 cor 10
e 103 39 cor 7
e 103 47 cor 11
e 103 64 cor 1
e 103 65 cor 14
e 103 79 cor 12
e 103 85 cor 5
e 103 98 cor 4
e 104 11 cor 8
e 104 18 cor 9
e 104 25 cor 10
e 104 34 cor 11
e 104 61 cor 13
e 104 65 cor 15
e 104 85 cor 7
e 104 90 cor 2
e 105 6 cor 11
e 105 20 cor 16
e 105 23 cor 13
e 105 26 cor 17
e 105 34 cor 9
e 105 47 cor 12
e 105 55 cor 10
e 105 83 cor 5
e 105 96 cor 1
e 106 5 cor 11
e 106 18 cor 12
e 106 24 cor 10
e 106 25 cor 13
e 106 44 cor 15
e 106 52 cor 9
e 106 60 cor 5
e 106 72 cor 3
e 106 98 cor 7
e 106 102 cor 2
e 107 2 cor 10
e 107 9 cor 5
e 107 13 cor 14
e 107 15 cor 12
e 107 20 cor 17
e 107 41 cor 9
e 107 44 cor 16
e 107 47 cor 13
e 107 51 cor 6
e 107 65 cor 18
e 107 69 cor 15
e 107 71 cor 2
e 107 81 cor 4
e 107 90 cor 19
e 108 2 cor 12
e 108 17 cor 13
e 108 24 cor 11
e 108 47 cor 14
e 108 64 cor 3
e 108 73 cor 7
e 108 78 cor 15
e 108 96 cor 4
e 108 97 cor 5
e 108 100 cor 1
e 109 26 cor 16
e 109 28 cor 6
e 109 31 cor 10
e 109 47 cor 15
e 109 49 cor 13
e 109 62 cor 11
e 109 68 cor 8
e 109 69 cor 14
e 109 79 cor 17
e 109 108 cor 2
e 110 3 cor 10
e 110 7 cor 9
e 110 8 cor 14
e 110 15 cor 13
e 110 51 cor 8
e 110 56 cor 11
e 110 60 cor 7
e 110 66 cor 3
e 110 67 cor 4
e 110 73 cor 12
e 110 106 cor 1
e 111 5 cor 12
e 111 6 cor 13
e 111 11 cor 9
e 111 47 cor 16
e 111 50 cor 5
e 111 55 cor 17
e 111 56 cor 10
e 111 78 cor 14
e 111 91 cor 3
e 111 100 cor 15
e 111 102 cor 4
e 111 105 cor 2
e 112 3 cor 11
e 112 12 cor 12
e 112 27 cor 14
e 112 40 cor 13
e 112 46 cor 18
e 112 51 cor 9
e 112 52 cor 10
e 112 68 cor 15
e 112 71 cor 16
e 112 73 cor 8
e 112 74 cor 17
e 112 84 cor 5
e 112 95 cor 2
e 112 96 cor 19
e 113 17 cor 12
e 113 18 cor 11
e 113 20 cor 18
e 113 39 cor 8
e 113 63 cor 15
e 113 104 cor 1
e 114 20 cor 19
e 114 21 cor 8
e 114 34 cor 12
e 114 48 cor 13
e 114 49 cor 14
e 114 53 cor 11
e 114 56 cor 9
e 114 57 cor 17
e 114 70 cor 3
e 114 75 cor 7
e 114 76 cor 4
e 114 92 cor 1
e 114 112 cor 6
e 115 27 cor 12
e 115 28 cor 7
e 115 30 cor 9
e 115 39 cor 11
e 115 43 cor 13
e 115 52 cor 14
e 115 53 cor 15
e 115 54 cor 16
e 115 55 cor 18
e 115 64 cor 4
e 115 72 cor 5
e 115 73 cor 17
e 115 109 cor 1
e 115 114 cor 2
e 116 25 cor 11
e 116 42 cor 7
e 116 48 cor 12
e 116 56 cor 13
e 116 60 cor 14
e 116 63 cor 16
e 116 80 cor 9
e 116 87 cor 2
e 116 90 cor 6
e 116 96 cor 17
e 116 97 cor 3
e 116 100 cor 10
e 116 102 cor 5
e 116 103 cor 8
e 116 111 cor 1
e 117 19 cor 8
e 117 24 cor 12
e 117 42 cor 9
e 117 49 cor 15
e 117 55 cor 16
e 117 61 cor 17
e 117 70 cor 4
e 117 87 cor 5
e 117 96 cor 11
e 117 113 cor 2
e 118 10 cor 15
e 118 13 cor 16
e 118 30 cor 10
e 118 47 cor 17
e 118 56 cor 12
e 118 68 cor 13
e 118 74 cor 9
e 118 77 cor 3
e 118 87 cor 6
e 118 93 cor 11
e 118 94 cor 2
e 118 107 cor 1
e 119 1 cor 11
e 119 26 cor 18
e 119 49 cor 16
e 119 61 cor 15
e 119 69 cor 17
e 119 72 cor 10
e 119 74 cor 13
e 119 94 cor 3
e 119 115 cor 6
e 120 3 cor 12
e 120 14 cor 17
e 120 22 cor 9
e 120 31 cor 14
e 120 38 cor 11
e 120 39 cor 13
e 120 42 cor 15
e 120 44 cor 18
e 120 47 cor 19
e 120 52 cor 16
e 120 69 cor 20
e 120 92 cor 2
e 120 93 cor 21
e 120 99 cor 1
e 120 100 cor 3
e 120 107 cor 7
e 120 112 cor 4
e 121 15 cor 14
e 121 37 cor 17
e 121 49 cor 18
e 121 54 cor 19
e 121 65 cor 9
e 121 71 cor 11
e 121 72 cor 13
e 121 80 cor 10
e 121 85 cor 12
e 121 89 cor 1
e 121 99 cor 4
e 121 106 cor 6
e 121 120 cor 5
e 122 14 cor 18
e 122 35 cor 11
e 122 36 cor 10
e 122 39 cor 12
e 122 48 cor 14
e 122 63 cor 17
e 122 85 cor 13
e 122 86 cor 5
e 122 87 cor 15
e 122 90 cor 16
e 122 112 cor 1
e 122 117 cor 3
e 123 9 cor 6
e 123 11 cor 10
e 123 16 cor 11
e 123 20 cor 20
e 123 22 cor 12
e 123 41 cor 13
e 123 60 cor 15
e 123 76 cor 7
e 123 93 cor 9
e 123 94 cor 5
e 123 95 cor 3
e 123 97 cor 4
e 123 99 cor 16
e 123 101 cor 1
e 123 103 cor 2
e 123 118 cor 8
e 124 3 cor 13
e 124 7 cor 10
e 124 10 cor 16
e 124 12 cor 11
e 124 14 cor 19
e 124 27 cor 15
e 124 35 cor 12
e 124 36 cor 14
e 124 57 cor 18
e 124 58 cor 8
e 124 59 cor 4
e 124 62 cor 17
e 124 74 cor 20
e 124 98 cor 5
e 124 104 cor 3
e 124 115 cor 21
e 124 117 cor 1
e 125 15 cor 15
e 125 26 cor 19
e 125 35 cor 13
e 125 45 cor 2
e 125 48 cor 16
e 125 53 cor 12
e 125 70 cor 5
e 125 81 cor 7
e 125 84 cor 6
e 125 105 cor 3
e 125 121 cor 8
e 125 123 cor 14
e 126 16 cor 13
e 126 32 cor 6
e 126 58 cor 9
e 126 65 cor 16
e 126 80 cor 11
e 126 97 cor 7
e 126 114 cor 5
e 127 8 cor 15
e 127 14 cor 20
e 127 20 cor 21
e 127 37 cor 18
e 127 65 cor 13
e 127 68 cor 10
e 127 70 cor 6
e 127 118 cor 4
e 127 125 cor 1
e 128 4 cor 11
e 128 10 cor 17
e 128 49 cor 19
e 128 56 cor 14
e 128 59 cor 7
e 128 63 cor 12
e 128 72 cor 15
e 128 73 cor 9
e 128 78 cor 16
e 128 85 cor 18
e 128 88 cor 1
e 128 115 cor 3
e 129 12 cor 13
e 129 28 cor 8
e 129 29 cor 14
e 129 31 cor 15
e 129 43 cor 11
e 129 46 cor 19
e 129 56 cor 16
e 129 89 cor 2
e 129 98 cor 10
e 129 106 cor 4
e 129 111 cor 6
e 129 120 cor 22
e 130 9 cor 7
e 130 16 cor 14
e 130 20 cor 22
e 130 43 cor 15
e 130 66 cor 4
e 130 68 cor 16
e 130 72 cor 11
e 130 95 cor 6
e 130 97 cor 8
e 130 107 cor 3
e 130 111 cor 18
e 130 118 cor 5
e 130 120 cor 10
e 131 4 cor 12
e 131 11 cor 11
e 131 23 cor 14
e 131 75 cor 9
e 131 76 cor 8
e 131 109 cor 3
e 131 117 cor 6
e 131 121 cor 2
e 132 29 cor 13
e 132 35 cor 15
e 132 72 cor 14
e 132 119 cor 1
e 133 24 cor 13
e 133 29 cor 15
e 133 58 cor 10
e 133 67 cor 3
e 133 79 cor 14
e 133 105 cor 4
e 133 109 cor 5
e 133 111 cor 7
e 133 120 cor 6
e 133 122 cor 2
e 133 123 cor 17
e 133 124 cor 9
e 134 2 cor 13
e 134 10 cor 18
e 134 22 cor 10
e 134 27 cor 16
e 134 29 cor 17
e 134 53 cor 14
e 134 66 cor 5
e 134 67 cor 9
e 134 73 cor 11
e 134 103 cor 3
e 134 107 cor 8
e 134 110 cor 2
e 134 112 cor 7
e 134 115 cor 19
e 134 118 cor 20
e 135 4 cor 13
e 135 19 cor 9
e 135 22 cor 11
e 135 26 cor 20
e 135 28 cor 10
e 135 30 cor 12
e 135 35 cor 16
e 135 37 cor 19
e 135 62 cor 14
e 135 66 cor 7
e 135 67 cor 15
e 135 68 cor 17
e 135 93 cor 18
e 136 6 cor 12
e 136 15 cor 16
e 136 39 cor 14
e 136 77 cor 5
e 136 81 cor 2
e 136 88 cor 3
e 136 94 cor 6
e 136 113 cor 4
e 136 114 cor 10
e 136 118 cor 7
e 136 121 cor 15
e 136 132 cor 8
e 137 3 cor 14
e 137 6 cor 15
e 137 14 cor 21
e 137 22 cor 13
e 137 39 cor 16
e 137 44 cor 19
e 137 48 cor 17
e 137 49 cor 20
e 137 70 cor 7
e 137 71 cor 18
e 137 73 cor 22
e 137 83 cor 10
e 137 94 cor 11
e 137 97 cor 23
e 137 108 cor 6
e 137 113 cor 3
e 137 127 cor 2
e 137 135 cor 1
e 138 7 cor 11
e 138 18 cor 13
e 138 20 cor 23
e 138 23 cor 16
e 138 24 cor 14
e 138 30 cor 15
e 138 46 cor 20
e 138 50 cor 6
e 138 53 cor 17
e 138 79 cor 18
e 138 88 cor 8
e 138 100 cor 9
e 138 111 cor 19
e 139 17 cor 14
e 139 32 cor 8
e 139 51 cor 10
e 139 52 cor 12
e 139 61 cor 16
e 139 71 cor 13
e 139 74 cor 11
e 139 97 cor 17
e 139 100 cor 18
e 139 101 cor 2
e 139 107 cor 20
e 139 119 cor 4
e 139 121 cor 3
e 139 124 cor 6
e 139 132 cor 5
e 140 16 cor 15
e 140 18 cor 14
e 140 19 cor 10
e 140 22 cor 16
e 140 23 cor 17
e 140 31 cor 18
e 140 32 cor 9
e 140 36 cor 12
e 140 41 cor 11
e 140 53 cor 13
e 140 59 cor 19
e 140 62 cor 20
e 140 66 cor 21
e 140 68 cor 22
e 140 91 cor 5
e 140 102 cor 23
e 140 119 cor 2
e 140 121 cor 7
e 141 18 cor 15
e 141 31 cor 16
e 141 39 cor 17
e 141 56 cor 18
e 141 57 cor 19
e 141 58 cor 11
e 141 60 cor 13
e 141 67 cor 12
e 141 96 cor 14
e 141 106 cor 8
e 141 112 cor 3
e 141 113 cor 5
e 141 120 cor 23
e 141 128 cor 2
e 141 139 cor 1
e 142 2 cor 14
e 142 5 cor 13
e 142 7 cor 12
e 142 8 cor 16
e 142 15 cor 17
e 142 20 cor 24
e 142 21 cor 9
e 142 23 cor 18
e 142 31 cor 19
e 142 56 cor 15
e 142 103 cor 6
e 142 110 cor 5
e 142 112 cor 20
e 142 119 cor 7
e 142 129 cor 1
e 142 139 cor 21
e 142 141 cor 4
e 143 2 cor 15
e 143 39 cor 18
e 143 61 cor 19
e 143 66 cor 14
e 143 74 cor 10
e 143 85 cor 11
e 143 93 cor 16
e 143 97 cor 13
e 143 104 cor 4
e 143 109 cor 7
e 143 117 cor 20
e 143 138 cor 1
e 144 4 cor 14
e 144 9 cor 8
e 144 11 cor 12
e 144 15 cor 18
e 144 23 cor 19
e 144 25 cor 15
e 144 27 cor 17
e 144 37 cor 20
e 144 42 cor 11
e 144 49 cor 21
e 144 64 cor 6
e 144 65 cor 22
e 144 84 cor 9
e 144 90 cor 13
e 144 97 cor 10
e 144 98 cor 16
e 144 125 cor 4
e 144 142 cor 2
e 145 8 cor 17
e 145 12 cor 14
e 145 15 cor 19
e 145 26 cor 21
e 145 34 cor 13
e 145 39 cor 15
e 145 46 cor 22
e 145 51 cor 11
e 145 62 cor 10
e 145 82 cor 12
e 145 95 cor 7
e 145 108 cor 8
e 145 118 cor 18
e 145 119 cor 5
e 145 130 cor 1
e 146 14 cor 22
e 146 16 cor 16
e 146 23 cor 20
e 146 31 cor 17
e 146 32 cor 10
e 146 45 cor 5
e 146 92 cor 3
e 146 95 cor 9
e 146 103 cor 15
e 146 111 cor 8
e 146 121 cor 21
e 146 127 cor 7
e 147 22 cor 14
e 147 24 cor 15
e 147 53 cor 16
e 147 67 cor 13
e 147 70 cor 8
e 147 79 cor 19
e 147 85 cor 17
e 147 111 cor 11
e 147 126 cor 1
e 147 143 cor 2
e 148 16 cor 17
e 148 19 cor 11
e 148 23 cor 21
e 148 30 cor 13
e 148 41 cor 12
e 148 72 cor 16
e 148 79 cor 15
e 148 81 cor 9
e 148 83 cor 14
e 148 84 cor 18
e 148 87 cor 19
e 148 89 cor 4
e 148 100 cor 20
e 148 102 cor 10
e 148 121 cor 22
e 148 122 cor 6
e 148 126 cor 2
e 148 134 cor 1
e 148 146 cor 23
e 148 147 cor 3
e 149 1 cor 12
e 149 5 cor 14
e 149 54 cor 17
e 149 57 cor 20
e 149 70 cor 10
e 149 77 cor 8
e 149 94 cor 7
e 149 106 cor 16
e 149 123 cor 18
e 149 134 cor 4
e 149 135 cor 2
e 149 141 cor 6
e 149 147 cor 5
e 150 3 cor 15
e 150 6 cor 14
e 150 14 cor 23
e 150 16 cor 18
e 150 17 cor 16
e 150 19 cor 12
e 150 31 cor 20
e 150 54 cor 21
e 150 68 cor 19
e 150 80 cor 13
e 150 86 cor 7
e 150 94 cor 17
e 150 131 cor 1
e 150 136 cor 9
e 151 3 cor 16
e 151 5 cor 15
e 151 27 cor 18
e 151 96 cor 12
e 151 97 cor 19
e 151 106 cor 14
e 151 135 cor 3
e 152 26 cor 22
e 152 52 cor 13
e 152 56 cor 17
e 152 68 cor 14
e 152 81 cor 10
e 152 104 cor 5
e 152 109 cor 4
e 152 116 cor 15
e 152 119 cor 8
e 152 120 cor 24
e 152 124 cor 2
e 152 141 cor 7
e 153 1 cor 13
e 153 9 cor 9
e 153 36 cor 15
e 153 42 cor 12
e 153 49 cor 17
e 153 56 cor 19
e 153 59 cor 10
e 153 77 cor 11
e 153 85 cor 14
e 153 91 cor 6
e 153 110 cor 16
e 153 113 cor 7
e 153 135 cor 4
e 153 144 cor 1
e 154 1 cor 14
e 154 5 cor 16
e 154 6 cor 17
e 154 14 cor 24
e 154 28 cor 9
e 154 54 cor 18
e 154 90 cor 15
e 154 94 cor 12
e 154 106 cor 19
e 154 125 cor 10
e 154 126 cor 3
e 154 132 cor 2
e 154 134 cor 6
e 154 139 cor 7
e 154 144 cor 5
e 154 146 cor 1
e 154 148 cor 8
e 155 12 cor 15
e 155 16 cor 19
e 155 32 cor 11
e 155 38 cor 16
e 155 43 cor 14
e 155 51 cor 12
e 155 52 cor 17
e 155 65 cor 20
e 155 86 cor 13
e 155 112 cor 21
e 155 118 cor 22
e 155 139 cor 9
e 156 8 cor 18
e 156 17 cor 15
e 156 32 cor 12
e 156 34 cor 14
e 156 49 cor 22
e 156 50 cor 8
e 156 94 cor 16
e 156 98 cor 11
e 156 100 cor 17
e 156 101 cor 4
e 156 105 cor 6
e 156 110 cor 19
e 156 111 cor 20
e 156 130 cor 2
e 156 139 cor 23
e 156 141 cor 9
e 156 147 cor 7
e 156 155 cor 1
e 157 12 cor 16
e 157 20 cor 25
e 157 22 cor 15
e 157 33 cor 10
e 157 36 cor 17
e 157 37 cor 21
e 157 38 cor 18
e 157 43 cor 19
e 157 49 cor 23
e 157 54 cor 20
e 157 60 cor 11
e 157 66 cor 22
e 157 70 cor 12
e 157 74 cor 24
e 157 81 cor 26
e 157 88 cor 9
e 157 115 cor 8
e 157 116 cor 4
e 157 118 cor 14
e 157 122 cor 7
e 157 128 cor 5
e 157 143 cor 3
e 158 1 cor 15
e 158 55 cor 19
e 158 61 cor 18
e 158 64 cor 10
e 158 94 cor 14
e 158 97 cor 16
e 158 116 cor 20
e 158 119 cor 9
e 158 131 cor 4
e 158 132 cor 3
e 159 15 cor 20
e 159 31 cor 21
e 159 42 cor 13
e 159 54 cor 22
e 159 76 cor 10
e 159 94 cor 15
e 159 98 cor 8
e 159 106 cor 17
e 159 107 cor 11
e 159 125 cor 9
e 159 136 cor 1
e 159 151 cor 2
e 159 155 cor 3
e 160 18 cor 16
e 160 26 cor 23
e 160 34 cor 15
e 160 42 cor 14
e 160 44 cor 20
e 160 67 cor 17
e 160 86 cor 18
e 160 104 cor 6
e 160 123 cor 19
e 160 137 cor 4
e 160 144 cor 3
e 160 152 cor 1
e 161 16 cor 20
e 161 37 cor 22
e 161 40 cor 14
e 161 41 cor 15
e 161 43 cor 16
e 161 44 cor 21
e 161 66 cor 17
e 161 72 cor 18
e 161 79 cor 23
e 161 110 cor 6
e 161 122 cor 4
e 161 155 cor 2
e 162 19 cor 13
e 162 28 cor 11
e 162 29 cor 16
e 162 81 cor 12
e 162 86 cor 14
e 162 114 cor 15
e 163 4 cor 15
e 163 12 cor 17
e 163 18 cor 18
e 163 33 cor 11
e 163 80 cor 12
e 163 87 cor 13
e 163 92 cor 5
e 163 100 cor 19
e 163 121 cor 16
e 163 130 cor 9
e 163 136 cor 20
