# instancia: le450_25d
# arestas: 17425
# cores usadas: 157
# tempo total: 0s (845ms)
# formato: id_aresta  vertice_u  vertice_v  cor
178 2 303 37
179 2 144 38
180 2 101 39
181 2 392 40
182 2 108 41
183 2 174 42
184 2 315 43
185 2 31 44
186 2 397 45
187 2 213 46
188 2 4 47
189 2 270 48
190 2 36 49
191 2 68 50
192 2 284 51
193 2 325 52
194 2 41 53
195 2 207 54
196 2 398 55
197 2 439 56
198 2 255 57
199 2 446 58
200 2 62 59
201 2 203 60
202 2 69 61
203 2 160 62
204 2 201 63
205 2 17 64
206 2 233 65
207 2 124 66
208 2 40 67
209 2 306 68
210 2 97 69
211 2 63 70
212 2 129 72
213 2 295 71
214 2 61 73
215 2 143 74
216 2 9 75
217 2 25 76
218 2 391 77
219 2 182 78
220 2 73 79
221 2 414 80
222 2 355 81
223 2 96 82
224 2 212 83
225 2 103 84
226 2 19 85
227 2 285 86
228 2 51 87
229 2 42 88
230 2 33 89
231 2 49 90
232 2 415 91
233 3 69 0
234 3 394 1
235 3 419 2
236 3 292 3
237 3 383 4
238 3 449 5
239 3 133 6
240 3 149 7
241 3 223 8
242 3 339 9
243 3 195 10
244 3 427 11
245 3 243 12
246 3 9 13
247 3 50 14
248 3 266 15
249 3 282 16
250 3 98 17
251 3 364 18
252 3 337 19
253 3 285 20
254 3 386 21
255 3 27 22
256 3 59 23
257 3 275 24
258 3 216 25
259 3 7 26
260 3 273 27
261 3 39 28
262 3 80 29
263 3 137 30
264 3 310 31
265 3 402 32
266 3 418 33
267 3 209 34
268 3 416 35
269 3 148 36
270 3 164 37
271 3 5 38
272 3 146 41
273 3 12 42
274 3 444 43
275 3 35 44
276 3 201 45
277 3 367 46
278 3 32 47
279 3 173 48
280 3 89 49
281 3 305 50
282 3 321 51
283 3 235 52
284 3 301 53
285 3 208 54
286 3 224 55
287 3 165 56
288 3 306 57
289 3 147 58
290 3 281 59
291 3 322 60
292 3 13 61
293 3 329 62
294 3 320 63
295 3 336 64
296 3 177 65
297 3 309 67
298 3 150 68
299 3 291 69
300 3 182 70
301 3 23 71
302 3 139 72
303 3 155 73
304 3 446 74
305 3 112 75
306 3 369 76
307 3 401 77
308 3 17 78
309 3 158 79
310 3 24 80
311 3 40 66
312 3 381 81
313 3 272 82
314 3 188 83
315 3 104 39
316 3 345 84
317 3 261 85
318 3 102 86
319 3 268 87
320 3 409 88
321 3 225 89
322 3 41 90
323 3 207 91
324 3 423 92
325 3 389 93
326 3 405 94
327 3 271 95
328 3 362 96
329 3 19 97
330 3 335 98
331 3 267 99
332 3 108 100
333 3 274 101
334 3 440 102
335 3 431 103
336 3 97 104
337 3 88 105
338 3 54 106
339 3 70 107
340 3 436 108
341 3 252 109
342 3 18 110
343 3 84 111
344 3 125 112
345 3 316 113
346 3 57 114
347 3 73 115
348 3 439 116
349 3 280 117
350 3 421 118
351 3 237 119
352 3 44 120
353 3 210 121
354 3 351 122
355 3 192 123
356 3 333 124
357 3 174 125
358 3 340 126
359 4 188 0
360 4 245 1
361 4 345 2
362 4 113 3
363 4 438 4
364 4 6 5
365 4 22 6
366 4 313 7
367 4 320 8
368 4 427 9
369 4 193 10
370 4 184 11
371 4 200 12
372 4 182 13
373 4 98 14
374 4 364 15
375 4 180 16
376 4 396 17
377 4 436 18
378 4 277 19
379 4 418 20
380 4 209 21
381 4 100 22
382 4 91 23
383 4 32 24
384 4 173 25
385 4 64 26
386 4 405 27
387 4 371 28
388 4 387 29
389 4 278 30
390 4 244 31
391 4 219 32
392 4 410 33
393 4 242 34
394 4 208 35
395 4 324 36
396 4 215 37
397 4 106 38
398 4 97 39
399 4 88 40
400 4 295 41
401 4 386 42
402 4 52 43
403 4 393 44
404 4 309 45
405 4 31 46
406 4 397 48
407 4 213 49
408 4 270 50
409 4 36 51
410 4 68 52
411 4 284 53
412 4 325 54
413 4 41 55
414 4 207 56
415 4 398 57
416 4 439 58
417 4 255 59
418 4 446 60
419 4 62 61
420 4 203 62
421 4 69 63
422 4 160 64
423 4 201 65
424 4 17 66
425 4 233 67
426 4 124 68
427 4 40 69
428 5 96 0
429 5 171 1
430 5 25 2
431 5 366 3
432 5 307 4
433 5 423 5
434 5 389 6
435 5 121 7
436 5 182 8
437 5 73 9
438 5 64 10
439 5 196 11
440 5 287 12
441 5 278 13
442 5 16 14
443 5 257 15
444 5 223 16
445 5 387 17
446 5 353 18
447 5 435 19
448 5 376 20
449 5 117 21
450 5 258 22
451 5 74 23
452 5 315 24
453 5 181 25
454 5 402 26
455 5 418 27
456 5 209 28
457 5 125 29
458 5 416 30
459 5 32 31
460 5 148 32
461 5 164 33
462 5 12 34
463 5 444 35
464 5 35 36
465 5 367 37
466 5 431 39
467 5 22 40
468 5 363 41
469 5 254 42
470 5 145 43
471 5 86 44
472 5 277 45
473 5 343 46
474 5 84 47
475 5 175 48
476 5 141 49
477 5 207 50
478 5 448 51
479 5 264 52
480 5 146 53
481 5 37 54
482 5 328 55
483 5 44 57
484 5 260 56
485 5 201 58
486 5 442 59
487 5 333 60
488 5 274 61
489 5 365 62
490 6 447 0
491 6 240 1
492 6 40 2
493 6 340 3
494 6 422 4
495 6 140 6
496 6 435 7
497 6 401 8
498 6 442 9
499 6 283 10
500 6 374 11
501 6 365 12
502 6 47 13
503 6 288 14
504 6 104 15
505 6 395 16
506 6 22 17
507 6 313 18
508 6 320 19
509 6 386 20
510 6 427 21
511 6 193 22
512 6 184 23
513 6 200 24
514 6 41 25
515 6 182 26
516 6 98 27
517 6 364 28
518 6 180 29
519 6 396 30
520 6 346 31
521 6 112 32
522 6 28 33
523 6 369 34
524 6 260 35
525 6 251 36
526 6 217 37
527 6 333 38
528 6 249 39
529 6 15 40
530 6 397 41
531 6 229 42
532 6 295 43
533 6 411 44
534 6 72 45
535 6 163 46
536 6 129 47
537 6 270 49
538 6 111 48
539 6 227 50
540 6 118 51
541 6 109 52
542 6 125 53
543 6 366 54
544 6 257 55
545 6 248 56
546 6 239 57
547 6 205 58
548 6 246 59
549 6 437 60
550 6 103 61
551 6 444 62
552 6 385 63
553 6 176 64
554 6 17 65
555 6 158 66
556 6 449 67
557 6 115 68
558 7 191 0
559 7 441 1
560 7 248 2
561 7 116 3
562 7 341 4
563 7 25 5
564 7 348 6
565 7 214 7
566 7 255 8
567 7 71 9
568 7 8 10
569 7 199 11
570 7 190 12
571 7 181 13
572 7 247 14
573 7 313 15
574 7 54 16
575 7 70 17
576 7 411 18
577 7 402 19
578 7 343 20
579 7 134 21
580 7 375 22
581 7 316 23
582 7 298 24
583 7 256 25
584 7 397 27
585 7 163 28
586 7 154 29
587 7 170 30
588 7 11 31
589 7 102 33
590 7 193 34
591 7 184 35
592 7 150 36
593 7 323 37
594 7 389 38
595 7 55 39
596 7 396 40
597 7 386 41
598 7 27 42
599 7 18 43
600 7 59 44
601 7 275 45
602 7 216 46
603 7 273 47
604 7 39 48
605 7 80 49
606 7 321 50
607 7 137 51
608 7 19 52
609 7 310 53
610 8 417 0
611 8 267 1
612 8 167 2
613 8 42 3
614 8 244 4
615 8 176 5
616 8 115 6
617 8 190 7
618 8 247 8
619 8 313 9
620 8 54 11
621 8 70 12
622 8 411 13
623 8 402 14
624 8 343 15
625 8 134 16
626 8 375 17
627 8 316 18
628 8 298 19
629 8 362 20
630 8 385 21
631 8 101 22
632 8 292 23
633 8 224 24
634 8 215 25
635 8 63 26
636 8 129 27
637 8 245 28
638 8 310 29
639 8 199 30
640 8 240 31
641 8 31 32
642 8 397 33
643 8 238 34
644 8 304 35
645 8 20 36
646 8 186 37
647 8 302 38
648 8 293 39
649 8 309 40
650 8 175 41
651 8 181 42
652 8 197 43
653 8 138 44
654 8 329 45
655 8 395 46
656 8 86 47
657 8 352 48
658 8 168 49
659 8 384 50
660 8 350 51
661 8 416 52
662 8 107 53
663 8 423 54
664 8 414 55
665 8 430 56
666 8 321 57
667 8 237 58
668 8 428 59
669 8 119 60
670 8 410 61
671 8 51 62
672 8 67 63
673 8 124 64
674 8 40 68
675 9 368 0
676 9 75 1
677 9 95 2
678 9 450 3
679 9 16 4
680 9 136 5
681 9 152 6
682 9 18 7
683 9 400 8
684 9 166 9
685 9 15 10
686 9 56 11
687 9 322 12
688 9 88 14
689 9 429 15
690 9 395 17
691 9 36 16
692 9 102 18
693 9 316 19
694 9 82 20
695 9 448 21
696 9 264 22
697 9 105 23
698 9 195 24
699 9 386 25
700 9 427 26
701 9 243 27
702 9 50 28
703 9 266 29
704 9 282 30
705 9 98 31
706 9 364 32
707 9 80 33
708 9 271 34
709 9 337 35
710 9 342 36
711 9 258 37
712 9 256 38
713 9 372 39
714 9 238 40
715 9 354 41
716 9 320 42
717 9 336 43
718 9 227 44
719 9 425 45
720 9 116 46
721 9 382 47
722 9 306 48
723 9 97 49
724 9 63 51
725 9 129 50
726 9 295 52
727 9 61 53
728 9 143 54
729 9 25 55
730 9 391 56
731 9 182 57
732 9 73 58
733 9 414 59
734 9 355 60
735 9 96 61
736 9 212 62
737 9 103 63
738 9 19 64
739 9 285 65
740 9 51 66
741 9 42 67
742 9 33 68
743 9 49 69
744 9 415 70
745 10 351 0
746 10 301 1
747 10 251 2
748 10 194 3
749 10 326 4
750 10 444 5
751 10 277 6
752 10 393 7
753 10 359 8
754 10 25 9
755 10 366 10
756 10 307 11
757 10 448 12
758 10 264 13
759 10 30 14
760 10 21 15
761 10 437 16
762 10 153 17
763 10 319 18
764 10 156 19
765 10 272 20
766 10 188 21
767 10 29 22
768 10 245 23
769 10 186 24
770 10 377 25
771 10 18 26
772 10 34 27
773 10 300 28
774 10 66 29
775 10 132 30
776 10 323 31
777 10 364 33
778 10 180 32
779 10 346 34
780 10 112 35
781 10 53 36
782 10 219 37
783 10 276 38
784 10 67 39
785 10 433 40
786 10 274 41
787 10 440 42
788 11 295 0
789 11 227 1
790 11 127 2
791 11 395 3
792 11 177 4
793 11 270 5
794 11 268 6
795 11 400 7
796 11 438 8
797 11 379 9
798 11 152 10
799 11 393 11
800 11 359 12
801 11 243 13
802 11 434 14
803 11 50 15
804 11 32 16
805 11 256 17
806 11 397 19
807 11 163 21
808 11 154 18
809 11 102 22
810 11 193 20
811 11 184 24
812 11 150 23
813 11 216 26
814 11 323 25
815 11 389 27
816 11 55 28
817 11 396 29
818 11 181 30
819 11 272 32
820 11 238 33
821 11 254 34
822 11 170 35
823 11 202 36
824 11 218 37
825 11 84 38
826 11 125 39
827 11 416 40
828 11 132 41
829 11 223 42
830 11 239 43
831 11 130 44
832 11 146 45
833 11 62 46
834 11 303 47
835 11 194 48
836 11 135 49
837 11 226 50
838 11 242 51
839 11 208 52
840 11 249 53
841 11 40 54
842 12 21 0
843 12 403 1
844 12 246 2
845 12 141 3
846 12 282 4
847 12 98 5
848 12 289 6
849 12 405 7
850 12 364 8
851 12 53 9
852 12 269 10
853 12 210 12
854 12 180 11
855 12 28 13
856 12 319 15
857 12 60 14
858 12 76 16
859 12 428 17
860 12 94 18
861 12 226 19
862 12 292 20
863 12 402 21
864 12 418 22
865 12 209 23
866 12 125 24
867 12 416 25
868 12 32 26
869 12 148 27
870 12 164 28
871 12 146 29
872 12 444 30
873 12 35 31
874 12 201 32
875 12 367 33
876 12 114 35
877 12 155 36
878 12 371 37
879 12 78 38
880 12 194 39
881 12 85 40
882 12 317 41
883 12 358 43
884 12 174 44
885 12 340 45
886 12 56 46
887 12 297 47
888 12 188 48
889 12 129 49
890 12 431 51
891 12 97 50
892 12 63 52
893 12 179 53
894 12 20 54
895 12 136 56
896 12 127 55
897 12 93 57
898 12 159 58
899 12 275 60
900 12 191 61
901 12 82 62
902 12 23 63
903 12 214 64
904 12 330 65
905 12 271 66
906 12 103 67
907 12 44 68
908 12 185 69
909 12 51 70
910 12 117 71
911 12 183 72
912 12 374 73
913 12 440 74
914 13 447 1
915 13 122 0
916 13 304 2
917 13 420 3
918 13 311 4
919 13 252 5
920 13 443 6
921 13 84 7
922 13 422 8
923 13 195 9
924 13 436 10
925 13 277 11
926 13 393 12
927 13 145 13
928 13 136 14
929 13 152 15
930 13 18 16
931 13 81 17
932 13 97 18
933 13 279 19
934 13 120 20
935 13 236 21
936 13 127 22
937 13 449 23
938 13 140 24
939 13 406 25
940 13 222 26
941 13 414 27
942 13 355 28
943 13 121 29
944 13 137 31
945 13 403 30
946 13 144 32
947 13 310 33
948 13 26 34
949 13 217 35
950 13 333 36
951 13 249 37
952 13 440 38
953 13 156 39
954 13 254 40
955 13 281 41
956 13 322 42
957 13 329 43
958 13 320 44
959 13 336 45
960 13 177 46
961 13 268 47
962 13 309 48
963 13 150 49
964 13 291 50
965 13 182 51
966 13 23 52
967 13 139 53
968 13 155 54
969 13 446 55
970 13 112 56
971 13 369 57
972 13 210 58
973 13 401 59
974 13 17 60
975 13 158 62
976 13 24 63
977 13 40 70
978 14 73 0
979 14 255 1
980 14 273 2
981 14 198 3
982 14 230 4
983 14 180 5
984 14 155 6
985 14 93 7
986 14 159 8
987 14 350 9
988 14 366 11
989 14 282 10
990 14 173 12
991 14 243 14
992 14 84 13
993 14 150 15
994 14 241 16
995 14 357 17
996 14 298 18
997 15 149 0
998 15 31 1
999 15 431 2
1000 15 374 3
1001 15 219 4
1002 15 385 5
1003 15 101 6
1004 15 317 7
1005 15 383 8
1006 15 24 9
1007 15 47 11
1008 15 288 12
1009 15 104 13
1010 15 111 14
1011 15 56 15
1012 15 322 16
1013 15 88 17
1014 15 429 18
1015 15 395 19
1016 15 36 20
1017 15 102 21
1018 15 243 22
1019 15 50 23
1020 15 316 24
1021 15 82 25
1022 15 448 26
1023 15 264 27
1024 15 105 28
1025 15 273 29
1026 15 89 30
1027 15 305 31
1028 15 296 32
1029 15 312 33
1030 15 178 34
1031 15 169 35
1032 15 160 36
1033 15 126 37
1034 15 242 38
1035 15 233 39
1036 15 124 41
1037 15 406 42
1038 15 172 43
1039 15 213 44
1040 15 346 45
1041 15 112 46
1042 15 28 47
1043 15 369 48
1044 15 260 49
1045 15 251 50
1046 15 217 51
1047 15 333 52
1048 15 249 54
1049 15 397 53
1050 15 163 55
1051 15 229 56
1052 15 295 57
1053 15 411 58
1054 16 382 0
1055 16 307 1
1056 16 425 2
1057 16 332 3
1058 16 282 5
1059 16 95 6
1060 16 386 7
1061 16 427 8
1062 16 243 9
1063 16 450 10
1064 16 252 11
1065 16 118 12
1066 16 59 13
1067 16 200 15
1068 16 220 16
1069 16 336 17
1070 16 184 18
1071 16 401 19
1072 16 442 20
1073 16 49 21
1074 16 365 22
1075 16 356 23
1076 16 413 24
1077 16 29 25
1078 16 245 26
1079 16 261 27
1080 16 77 28
1081 16 343 29
1082 16 109 30
1083 16 125 31
1084 16 257 32
1085 16 264 33
1086 16 146 34
1087 16 387 35
1088 16 353 36
1089 16 444 37
1090 16 435 38
1091 16 376 39
1092 16 258 40
1093 16 74 41
1094 16 315 42
1095 16 181 43
1096 16 190 44
1097 16 281 45
1098 16 322 46
1099 16 63 47
1100 16 129 48
1101 16 270 51
1102 16 227 49
1103 16 193 50
1104 16 309 52
1105 16 225 53
1106 16 323 54
1107 16 389 55
1108 16 30 56
1109 16 306 58
1110 16 172 57
1111 16 188 59
1112 16 104 60
1113 16 370 61
1114 16 111 62
1115 16 202 63
1116 16 293 64
1117 16 334 65
1118 16 100 66
1119 16 357 67
1120 16 223 68
1121 16 314 69
1122 16 380 70
1123 16 71 71
1124 16 287 72
1125 16 253 73
1126 16 344 74
1127 16 385 75
1128 16 151 76
1129 16 117 77
1130 16 158 78
1131 16 424 79
1132 16 240 80
1133 17 183 0
1134 17 108 1
1135 17 51 2
1136 17 335 3
1137 17 424 4
1138 17 190 5
1139 17 394 6
1140 17 110 7
1141 17 49 8
1142 17 415 9
1143 17 206 10
1144 17 406 11
1145 17 222 12
1146 17 403 13
1147 17 169 14
1148 17 135 15
1149 17 99 16
1150 17 140 17
1151 17 381 18
1152 17 272 19
1153 17 288 20
1154 17 220 21
1155 17 236 22
1156 17 102 23
1157 17 168 24
1158 17 98 25
1159 17 339 26
1160 17 121 27
1161 17 78 28
1162 17 119 29
1163 17 360 30
1164 17 133 31
1165 17 74 32
1166 17 240 33
1167 17 431 34
1168 17 97 35
1169 17 438 36
1170 17 32 37
1171 17 173 38
1172 17 89 39
1173 17 305 40
1174 17 321 41
1175 17 237 42
1176 17 44 43
1177 17 235 44
1178 17 301 45
1179 17 208 46
1180 17 224 47
1181 17 165 48
1182 17 306 49
1183 17 147 50
1184 17 281 51
1185 17 322 52
1186 17 329 53
1187 17 320 54
1188 17 336 55
1189 17 177 56
1190 17 268 57
1191 17 309 58
1192 17 150 59
1193 17 291 61
1194 17 182 62
1195 17 23 67
1196 17 139 63
1197 17 155 68
1198 17 112 69
1199 17 369 70
1200 17 210 71
1201 17 401 72
1202 17 24 73
1203 17 72 74
1204 17 163 75
1205 17 129 76
1206 17 111 77
1207 17 227 79
1208 17 118 80
1209 17 109 81
1210 17 125 83
1211 17 366 82
1212 17 257 84
1213 17 248 85
1214 17 239 86
1215 17 205 87
1216 17 246 88
1217 17 437 89
1218 17 103 90
1219 17 444 91
1220 17 385 92
1221 17 176 93
1222 17 158 94
1223 17 449 95
1224 17 115 96
1225 17 31 97
1226 17 397 98
1227 17 213 99
1228 17 270 100
1229 17 36 101
1230 17 68 102
1231 17 284 103
1232 17 325 104
1233 17 41 105
1234 17 207 106
1235 17 398 107
1236 17 439 108
1237 17 255 109
1238 17 446 110
1239 17 62 111
1240 17 203 112
1241 17 69 113
1242 17 160 114
1243 17 201 115
1244 17 233 116
1245 17 124 117
1246 17 40 118
1247 18 434 0
1248 18 400 1
1249 18 166 2
1250 18 182 3
1251 18 322 4
1252 18 254 5
1253 18 145 6
1254 18 136 8
1255 18 152 9
1256 18 386 10
1257 18 59 11
1258 18 275 12
1259 18 216 13
1260 18 273 14
1261 18 39 15
1262 18 80 17
1263 18 321 18
1264 18 19 19
1265 18 310 20
1266 18 356 21
1267 18 447 22
1268 18 63 23
1269 18 211 24
1270 18 277 25
1271 18 350 27
1272 18 416 28
1273 18 107 29
1274 18 348 30
1275 18 264 31
1276 18 130 32
1277 18 37 33
1278 18 378 34
1279 18 344 35
1280 18 435 36
1281 18 367 38
1282 18 133 37
1283 18 149 39
1284 18 156 40
1285 18 272 41
1286 18 188 42
1287 18 29 44
1288 18 245 45
1289 18 186 46
1290 18 377 47
1291 18 300 48
1292 18 66 49
1293 18 132 50
1294 18 323 51
1295 18 364 52
1296 18 180 53
1297 18 346 54
1298 18 112 55
1299 18 53 56
1300 18 219 57
1301 18 276 58
1302 18 67 59
1303 18 433 60
1304 18 274 62
1305 18 440 61
1306 18 306 63
1307 18 172 64
1308 18 163 65
1309 18 104 66
1310 18 345 67
1311 18 261 68
1312 18 27 69
1313 18 34 70
1314 18 425 71
1315 18 91 72
1316 18 432 73
1317 18 398 74
1318 18 64 75
1319 18 30 76
1320 18 121 77
1321 18 137 78
1322 18 28 79
1323 18 394 80
1324 18 26 81
1325 18 217 82
1326 18 308 83
1327 18 324 84
1328 18 240 85
1329 18 431 86
1330 18 97 87
1331 18 88 88
1332 18 54 89
1333 18 70 90
1334 18 436 91
1335 18 252 92
1336 18 84 93
1337 18 125 95
1338 18 316 94
1339 18 57 96
1340 18 73 97
1341 18 439 98
1342 18 280 99
1343 18 421 100
1344 18 237 101
1345 18 44 102
1346 18 210 103
1347 18 351 104
1348 18 192 105
1349 18 333 106
1350 18 174 107
1351 18 340 108
1352 19 203 0
1353 19 287 2
1354 19 228 1
1355 19 360 3
1356 19 251 4
1357 19 142 5
1358 19 339 6
1359 19 195 7
1360 19 243 8
1361 19 50 9
1362 19 266 10
1363 19 282 11
1364 19 98 12
1365 19 364 13
1366 19 337 14
1367 19 59 15
1368 19 275 16
1369 19 216 17
1370 19 273 18
1371 19 39 20
1372 19 80 21
1373 19 321 22
1374 19 137 23
1375 19 310 24
1376 19 175 25
1377 19 141 26
1378 19 232 27
1379 19 348 28
1380 19 239 29
1381 19 180 30
1382 19 396 31
1383 19 387 32
1384 19 328 33
1385 19 126 34
1386 19 242 35
1387 19 233 36
1388 19 149 37
1389 19 381 38
1390 19 188 41
1391 19 345 40
1392 19 261 42
1393 19 102 43
1394 19 409 44
1395 19 225 45
1396 19 41 46
1397 19 423 47
1398 19 389 49
1399 19 405 50
1400 19 271 51
1401 19 362 53
1402 19 351 54
1403 19 267 55
1404 19 108 56
1405 19 440 57
1406 19 406 58
1407 19 272 59
1408 19 313 60
1409 19 104 48
1410 19 420 61
1411 19 386 62
1412 19 27 63
1413 19 68 65
1414 19 234 66
1415 19 450 67
1416 19 207 68
1417 19 23 69
1418 19 214 70
1419 19 305 71
1420 19 371 73
1421 19 437 74
1422 19 385 76
1423 19 151 75
1424 19 92 77
1425 19 308 78
1426 19 274 79
1427 19 31 80
1428 19 397 81
1429 19 238 82
1430 19 329 83
1431 19 395 84
1432 19 427 86
1433 19 268 88
1434 19 384 87
1435 19 300 89
1436 19 116 90
1437 19 357 91
1438 19 223 93
1439 19 264 94
1440 19 55 95
1441 19 421 96
1442 19 128 98
1443 19 335 99
1444 19 301 100
1445 19 417 101
1446 19 383 102
1447 19 424 103
1448 19 240 104
1449 19 306 105
1450 19 97 106
1451 19 63 92
1452 19 129 107
1453 19 295 108
1454 19 61 109
1455 19 143 110
1456 19 25 111
1457 19 391 112
1458 19 182 113
1459 19 73 114
1460 19 414 115
1461 19 355 116
1462 19 96 117
1463 19 212 118
1464 19 103 72
1465 19 285 119
1466 19 51 120
1467 19 42 121
1468 19 33 122
1469 19 49 123
1470 19 415 124
1471 20 204 0
1472 20 236 1
1473 20 261 2
1474 20 161 3
1475 20 111 4
1476 20 347 5
1477 20 438 6
1478 20 327 7
1479 20 187 8
1480 20 178 9
1481 20 244 10
1482 20 360 11
1483 20 301 12
1484 20 417 13
1485 20 299 14
1486 20 265 15
1487 20 306 16
1488 20 413 17
1489 20 79 18
1490 20 21 19
1491 20 37 20
1492 20 378 21
1493 20 160 22
1494 20 101 23
1495 20 367 24
1496 20 158 25
1497 20 74 26
1498 20 315 27
1499 20 131 28
1500 20 211 29
1501 20 310 30
1502 20 67 31
1503 20 199 32
1504 20 240 34
1505 20 31 33
1506 20 397 35
1507 20 238 37
1508 20 304 38
1509 20 302 39
1510 20 309 41
1511 20 175 40
1512 20 231 42
1513 20 447 43
1514 20 388 44
1515 20 77 45
1516 20 293 46
1517 20 259 47
1518 20 375 48
1519 20 291 49
1520 20 157 50
1521 20 173 51
1522 20 39 52
1523 20 105 53
1524 20 196 55
1525 20 287 56
1526 20 253 57
1527 20 394 58
1528 20 235 59
1529 20 258 60
1530 20 124 61
1531 20 65 62
1532 20 431 63
1533 20 97 64
1534 20 63 65
1535 20 179 66
1536 20 136 67
1537 20 127 68
1538 20 93 69
1539 20 159 70
1540 20 275 71
1541 20 191 72
1542 20 82 73
1543 20 23 74
1544 20 214 75
1545 20 330 76
1546 20 271 77
1547 20 103 78
1548 20 44 79
1549 20 185 80
1550 20 51 81
1551 20 117 82
1552 20 183 83
1553 20 374 84
1554 20 440 85
1555 20 81 86
1556 20 122 87
1557 20 313 88
1558 20 404 89
1559 20 186 90
1560 20 352 91
1561 20 43 92
1562 20 384 93
1563 20 300 94
1564 20 141 95
1565 20 332 96
1566 20 323 97
1567 20 289 98
1568 20 430 99
1569 20 296 100
1570 20 312 101
1571 20 153 102
1572 20 269 103
1573 20 260 104
1574 20 276 105
1575 20 92 106
1576 20 308 107
1577 20 349 108
1578 20 115 109
1579 21 87 1
1580 21 112 2
1581 21 48 3
1582 21 114 4
1583 21 255 5
1584 21 78 6
1585 21 119 7
1586 21 37 8
1587 21 378 9
1588 21 269 11
1589 21 160 10
1590 21 101 12
1591 21 367 13
1592 21 158 14
1593 21 74 16
1594 21 315 17
1595 21 131 18
1596 21 447 20
1597 21 63 21
1598 21 179 22
1599 21 211 23
1600 21 277 24
1601 21 393 25
1602 21 359 26
1603 21 25 27
1604 21 366 28
1605 21 307 29
1606 21 264 30
1607 21 30 31
1608 21 437 32
1609 21 153 33
1610 21 319 34
1611 21 276 35
1612 21 67 36
1613 21 406 37
1614 21 172 38
1615 21 188 39
1616 21 54 40
1617 21 120 41
1618 21 261 43
1619 21 102 42
1620 21 168 44
1621 21 309 46
1622 21 150 45
1623 21 341 47
1624 21 432 48
1625 21 448 49
1626 21 239 50
1627 21 155 51
1628 21 253 52
1629 21 294 53
1630 21 110 54
1631 21 351 55
1632 21 242 56
1633 21 208 57
1634 21 249 58
1635 21 181 59
1636 21 122 60
1637 21 413 61
1638 21 129 62
1639 21 295 63
1640 21 411 64
1641 21 352 65
1642 21 43 66
1643 21 384 67
1644 21 300 68
1645 21 166 69
1646 21 207 70
1647 21 398 71
1648 21 64 72
1649 21 380 73
1650 21 62 74
1651 21 328 75
