# instancia: dsjc250.5
# arestas: 15668
# cores usadas: 175
# tempo total: 0s (971ms)
# formato: id_aresta  vertice_u  vertice_v  cor
128 23 13 17
129 23 14 18
130 23 17 19
131 23 18 20
132 23 21 0
133 24 1 11
134 24 2 15
135 24 3 10
136 24 5 8
137 24 6 9
138 24 8 13
139 24 10 14
140 24 12 12
141 24 15 4
142 24 18 16
143 24 20 0
144 24 21 1
145 25 4 11
146 25 5 9
147 25 8 14
148 25 9 7
149 25 11 8
150 25 16 18
151 25 17 12
152 25 19 0
153 25 21 2
154 25 23 1
155 26 2 16
156 26 3 12
157 26 5 10
158 26 7 14
159 26 9 8
160 26 13 18
161 26 16 19
162 26 17 11
163 26 19 1
164 26 20 3
165 26 22 0
166 26 23 2
167 26 25 4
168 27 2 17
169 27 5 11
170 27 7 15
171 27 9 12
172 27 11 13
173 27 13 16
174 27 18 8
175 27 19 3
176 27 20 1
177 27 21 9
178 28 1 12
179 28 2 18
180 28 4 13
181 28 6 8
182 28 7 16
183 28 10 11
184 28 13 19
185 28 14 15
186 28 15 14
187 28 17 17
188 28 18 21
189 28 19 4
190 28 20 5
191 28 21 20
192 28 23 3
193 28 24 2
194 28 25 6
195 28 26 7
196 28 27 0
197 29 2 19
198 29 4 12
199 29 6 10
200 29 7 17
201 29 8 15
202 29 9 11
203 29 10 16
204 29 12 14
205 29 17 13
206 29 18 18
207 29 22 1
208 29 25 3
209 29 26 5
210 29 27 2
211 29 28 9
212 30 1 13
213 30 2 20
214 30 4 14
215 30 5 12
216 30 6 11
217 30 7 18
218 30 9 15
219 30 10 17
220 30 11 16
221 30 13 21
222 30 17 22
223 30 19 5
224 30 20 4
225 31 1 14
226 31 6 12
227 31 7 19
228 31 11 11
229 31 12 17
230 31 13 20
231 31 14 13
232 31 17 15
233 31 18 22
234 31 19 8
235 31 21 18
236 31 29 0
237 32 2 21
238 32 3 13
239 32 4 15
240 32 5 14
241 32 13 12
242 32 14 11
243 32 15 16
244 32 17 18
245 32 18 17
246 32 21 8
247 32 23 4
248 32 30 0
249 33 1 15
250 33 2 22
251 33 5 13
252 33 7 20
253 33 12 18
254 33 13 23
255 33 14 12
256 33 15 11
257 33 19 14
258 33 22 2
259 33 24 3
260 33 25 5
261 33 28 1
262 33 31 4
263 34 3 14
264 34 4 16
265 34 6 13
266 34 7 21
267 34 8 17
268 34 11 15
269 34 12 19
270 34 14 20
271 34 15 12
272 34 18 11
273 34 19 18
274 34 20 6
275 34 21 22
276 34 24 5
277 34 27 4
278 34 29 7
279 34 30 1
280 35 2 23
281 35 4 17
282 35 8 16
283 35 10 18
284 35 14 19
285 35 17 14
286 35 18 12
287 35 19 11
288 35 22 4
289 35 24 6
290 35 25 10
291 35 26 9
292 35 27 5
293 35 28 22
294 35 29 8
295 35 30 2
296 35 31 1
297 35 33 0
298 35 34 3
299 36 2 24
300 36 3 15
301 36 5 16
302 36 6 14
303 36 8 18
304 36 9 13
305 36 11 17
306 36 13 22
307 36 15 19
308 36 17 20
309 36 18 23
310 36 20 21
311 36 21 11
312 36 22 5
313 36 24 7
314 36 26 6
315 36 30 3
316 36 34 0
317 36 35 25
318 37 2 25
319 37 4 18
320 37 5 15
321 37 7 22
322 37 9 14
323 37 10 19
324 37 11 20
325 37 14 16
326 37 18 13
327 37 19 12
328 37 20 17
329 37 21 21
330 37 22 6
331 37 23 5
332 37 25 23
333 37 26 24
334 37 27 7
335 37 28 10
336 37 29 4
337 37 33 8
338 37 35 26
339 38 4 19
340 38 5 17
341 38 7 23
342 38 8 20
343 38 10 21
344 38 12 22
345 38 16 24
346 38 17 16
347 38 18 14
348 38 19 13
349 38 20 15
350 38 21 25
351 38 29 6
352 38 30 7
353 38 31 2
354 39 4 20
355 39 5 18
356 39 6 15
357 39 9 16
358 39 10 22
359 39 12 21
360 39 14 17
361 39 16 23
362 39 19 19
363 39 22 8
364 39 24 24
365 39 26 13
366 39 27 6
367 39 31 3
368 39 32 1
369 39 33 7
370 39 34 2
371 39 35 27
372 39 36 4
373 40 1 16
374 40 3 17
375 40 5 19
376 40 6 18
377 40 7 24
378 40 10 20
379 40 11 14
380 40 12 23
381 40 14 21
382 40 16 26
383 40 17 25
384 40 18 15
385 40 21 27
386 40 25 13
387 40 26 22
388 40 27 10
389 40 30 6
390 40 31 5
391 40 32 2
392 40 33 9
393 40 34 8
394 40 36 1
395 41 1 17
396 41 2 26
397 41 6 16
398 41 8 19
399 41 11 18
400 41 13 24
401 41 14 22
402 41 15 13
403 41 16 20
404 41 21 15
405 41 22 21
406 41 23 7
407 41 24 23
408 41 25 25
409 41 26 27
410 41 27 14
411 41 30 8
412 41 31 6
413 41 32 3
414 41 34 9
415 41 35 28
416 41 36 2
417 41 37 0
418 41 40 4
419 42 1 18
420 42 2 27
421 42 4 21
422 42 5 20
423 42 7 25
424 42 9 17
425 42 12 24
426 42 14 23
427 42 16 29
428 42 17 26
429 42 18 19
430 42 19 15
431 42 20 14
432 42 24 22
433 42 25 16
434 42 26 28
435 42 28 30
436 42 30 9
437 42 31 7
438 42 33 6
439 42 34 10
440 42 36 8
441 42 39 0
442 42 40 3
443 43 1 19
444 43 5 21
445 43 6 17
446 43 7 26
447 43 8 22
448 43 10 23
449 43 11 24
450 43 12 20
451 43 14 25
452 43 16 30
453 43 20 16
454 43 22 18
455 43 25 15
456 43 27 27
457 43 30 10
458 43 32 5
459 43 34 28
460 43 35 7
461 43 36 9
462 43 38 0
463 43 41 1
464 44 3 16
465 44 4 22
466 44 5 23
467 44 7 27
468 44 8 21
469 44 9 18
470 44 11 19
471 44 12 25
472 44 14 24
473 44 16 31
474 44 18 26
475 44 19 17
476 44 21 28
477 44 28 29
478 44 29 20
479 44 33 10
480 44 35 13
481 44 36 12
482 44 38 1
483 44 39 5
484 44 40 0
485 44 41 11
486 44 42 2
487 44 43 3
488 45 1 20
489 45 2 28
490 45 7 29
491 45 8 23
492 45 9 19
493 45 10 24
494 45 11 21
495 45 12 26
496 45 13 25
497 45 18 27
498 45 19 16
499 45 21 17
500 45 24 18
501 45 27 22
502 45 28 31
503 45 30 30
504 45 32 6
505 45 33 32
506 45 39 9
507 45 41 5
508 45 42 1
509 45 43 2
510 45 44 4
511 46 2 29
512 46 3 18
513 46 4 23
514 46 5 22
515 46 8 24
516 46 9 20
517 46 11 25
518 46 13 26
519 46 14 27
520 46 15 15
521 46 16 21
522 46 17 28
523 46 20 19
524 46 22 16
525 46 23 30
526 46 24 17
527 46 26 31
528 46 28 32
529 46 29 33
530 46 31 9
531 46 32 7
532 46 33 34
533 46 34 35
534 46 35 36
535 46 38 3
536 46 40 11
537 46 41 10
538 46 42 4
539 46 45 0
540 47 1 21
541 47 2 30
542 47 4 24
543 47 6 19
544 47 8 25
545 47 9 22
546 47 12 27
547 47 15 17
548 47 16 32
549 47 18 28
550 47 21 23
551 47 22 20
552 47 24 26
553 47 26 15
554 47 27 18
555 47 29 29
556 47 30 31
557 47 32 9
558 47 33 16
559 47 36 10
560 47 38 4
561 47 40 7
562 47 41 12
563 47 42 5
564 47 43 6
565 47 45 3
566 47 46 1
567 48 2 31
568 48 5 24
569 48 7 28
570 48 8 26
571 48 11 22
572 48 14 29
573 48 16 33
574 48 17 21
575 48 18 25
576 48 19 20
577 48 20 18
578 48 21 19
579 48 22 23
580 48 23 27
581 48 24 30
582 48 25 17
583 48 27 32
584 48 28 34
585 48 29 35
586 48 30 36
587 48 32 10
588 48 34 37
589 48 35 15
590 48 37 1
591 48 39 11
592 48 40 12
593 48 41 38
594 48 42 13
595 48 43 4
596 48 45 7
597 49 1 22
598 49 2 32
599 49 3 19
600 49 4 25
601 49 9 21
602 49 11 23
603 49 12 28
604 49 13 27
605 49 15 18
606 49 19 24
607 49 21 26
608 49 22 29
609 49 23 31
610 49 26 17
611 49 27 20
612 49 31 10
613 49 32 30
614 49 34 33
615 49 36 34
616 49 37 2
617 49 38 5
618 49 40 35
619 49 42 11
620 49 46 6
621 50 1 23
622 50 3 20
623 50 6 21
624 50 8 27
625 50 9 24
626 50 11 26
627 50 12 29
628 50 13 28
629 50 16 34
630 50 19 22
631 50 20 25
632 50 25 19
633 50 31 16
634 50 32 31
635 50 33 17
636 50 34 30
637 50 37 3
638 50 38 8
639 50 39 10
640 50 41 32
641 50 43 11
642 50 44 6
643 50 46 2
644 50 47 0
645 51 1 24
646 51 4 26
647 51 5 25
648 51 7 30
649 51 8 28
650 51 11 27
651 51 16 35
652 51 21 29
653 51 23 21
654 51 24 19
655 51 30 23
656 51 31 31
657 51 33 33
658 51 36 32
659 51 37 9
660 51 39 12
661 51 40 34
662 51 41 36
663 51 42 37
664 51 44 7
665 51 45 8
666 51 47 2
667 51 48 0
668 51 50 1
669 52 3 22
670 52 4 27
671 52 5 26
672 52 9 23
673 52 15 20
674 52 18 24
675 52 24 21
676 52 26 25
677 52 30 19
678 52 32 28
679 52 33 29
680 52 35 30
681 52 37 11
682 52 38 9
683 52 40 31
684 52 41 33
685 52 42 12
686 52 43 8
687 52 45 10
688 52 46 5
689 52 47 13
690 53 3 23
691 53 4 28
692 53 5 27
693 53 6 20
694 53 9 25
695 53 11 29
696 53 12 30
697 53 13 31
698 53 14 26
699 53 15 21
700 53 16 36
701 53 19 32
702 53 20 22
703 53 21 24
704 53 22 19
705 53 24 33
706 53 29 34
707 53 33 35
708 53 34 38
709 53 36 37
710 53 37 39
711 53 38 10
712 53 39 14
713 53 43 12
714 53 44 8
715 53 47 11
716 53 51 3
717 53 52 0
718 54 3 24
719 54 5 28
720 54 6 22
721 54 7 31
722 54 8 29
723 54 9 26
724 54 11 30
725 54 16 37
726 54 17 23
727 54 18 32
728 54 19 21
729 54 21 33
730 54 22 25
731 54 23 34
732 54 24 20
733 54 26 35
734 54 27 19
735 54 28 27
736 54 35 38
737 54 37 36
738 54 38 11
739 54 39 39
740 54 41 40
741 54 42 41
742 54 43 13
743 54 45 12
744 54 48 2
745 54 50 4
746 54 51 5
747 54 52 1
748 54 53 6
749 55 1 25
750 55 2 33
751 55 3 26
752 55 5 29
753 55 7 32
754 55 8 30
755 55 9 27
756 55 15 22
757 55 19 23
758 55 20 20
759 55 25 21
760 55 28 24
761 55 29 28
762 55 30 34
763 55 37 31
764 55 38 12
765 55 41 35
766 55 46 8
767 55 49 0
768 55 51 4
769 55 52 2
770 55 53 1
771 56 3 25
772 56 9 28
773 56 10 26
774 56 12 31
775 56 13 29
776 56 15 23
777 56 16 38
778 56 24 27
779 56 26 20
780 56 27 21
781 56 28 33
782 56 33 19
783 56 35 24
784 56 37 30
785 56 38 18
786 56 40 32
787 56 42 34
788 56 43 14
789 56 45 11
790 56 46 12
791 56 47 8
792 56 48 3
793 56 49 1
794 56 50 5
795 56 52 4
796 56 53 2
797 56 54 0
798 56 55 6
799 57 4 29
800 57 7 33
801 57 9 30
802 57 11 28
803 57 13 32
804 57 15 24
805 57 16 39
806 57 18 31
807 57 19 25
808 57 28 23
809 57 31 21
810 57 34 26
811 57 35 20
812 57 36 27
813 57 41 34
814 57 42 35
815 57 44 9
816 57 45 13
817 57 47 14
818 57 48 5
819 57 49 3
820 57 50 7
821 57 51 6
822 57 52 15
823 57 56 10
824 58 3 27
825 58 5 30
826 58 6 23
827 58 12 32
828 58 13 33
829 58 14 28
830 58 16 40
831 58 17 24
832 58 19 26
833 58 23 22
834 58 25 20
835 58 30 25
836 58 33 21
837 58 36 29
838 58 37 34
839 58 39 31
840 58 40 36
841 58 41 37
842 58 42 38
843 58 43 35
844 58 44 14
845 58 45 15
846 58 48 6
847 58 51 10
848 58 54 3
849 58 56 7
850 59 3 28
851 59 4 30
852 59 5 31
853 59 9 29
854 59 11 32
855 59 13 34
856 59 14 33
857 59 16 41
858 59 17 27
859 59 20 23
860 59 22 22
861 59 25 24
862 59 29 21
863 59 30 26
864 59 31 25
865 59 33 36
866 59 35 35
867 59 37 37
868 59 39 38
869 59 40 39
870 59 41 42
871 59 42 40
872 59 44 15
873 59 45 14
874 59 46 13
875 59 47 43
876 59 48 8
877 59 53 4
878 59 54 7
879 59 58 0
880 60 1 26
881 60 2 34
882 60 3 29
883 60 5 32
884 60 6 24
885 60 12 33
886 60 13 30
887 60 15 25
888 60 16 42
889 60 17 31
890 60 18 35
891 60 19 27
892 60 20 28
893 60 25 22
894 60 27 23
895 60 29 36
896 60 31 37
897 60 32 19
898 60 36 38
899 60 37 40
900 60 39 41
901 60 42 39
902 60 43 43
903 60 44 44
904 60 46 14
905 60 48 9
906 61 2 35
907 61 7 34
908 61 9 31
909 61 10 25
910 61 11 33
911 61 14 30
912 61 17 29
913 61 18 36
914 61 19 28
915 61 20 24
916 61 21 32
917 61 23 23
918 61 29 22
919 61 30 27
920 61 31 26
921 61 37 38
922 61 38 37
923 61 41 39
924 61 42 42
925 61 45 40
926 61 47 41
927 61 48 14
928 61 49 4
929 61 50 9
930 61 52 3
931 61 53 5
932 61 59 1
933 61 60 0
934 62 1 27
935 62 4 31
936 62 5 33
937 62 6 25
938 62 7 35
939 62 9 32
940 62 11 34
941 62 13 36
942 62 14 37
943 62 17 30
944 62 18 29
945 62 21 38
946 62 22 24
947 62 24 28
948 62 25 26
949 62 26 21
950 62 27 39
951 62 28 40
952 62 30 42
953 62 31 23
954 62 32 22
955 62 33 43
956 62 34 44
957 62 38 45
958 62 39 46
959 62 40 47
960 62 42 48
961 62 43 49
962 62 44 50
963 62 51 11
964 62 53 7
965 62 54 8
966 62 56 9
967 62 58 1
968 62 59 2
969 63 1 28
970 63 2 36
971 63 3 30
972 63 4 32
973 63 5 34
974 63 9 33
975 63 11 31
976 63 13 35
977 63 14 38
978 63 15 26
979 63 17 37
980 63 18 39
981 63 20 27
982 63 21 40
983 63 22 41
984 63 23 24
985 63 25 29
986 63 26 23
987 63 27 25
988 63 28 42
989 63 30 43
990 63 31 44
991 63 33 45
992 63 34 46
993 63 40 48
994 63 42 47
995 63 43 50
996 63 44 49
997 63 45 51
998 63 46 52
999 63 50 12
1000 63 52 6
1001 63 53 9
1002 63 54 10
1003 63 57 0
1004 63 58 2
1005 63 59 3
1006 63 60 1
1007 63 62 4
1008 64 3 31
1009 64 5 35
1010 64 9 34
1011 64 10 27
1012 64 11 36
1013 64 12 37
1014 64 13 38
1015 64 14 32
1016 64 16 43
1017 64 17 33
1018 64 19 29
1019 64 23 25
1020 64 24 39
1021 64 27 24
1022 64 29 23
1023 64 30 28
1024 64 31 30
1025 64 32 20
1026 64 35 21
1027 64 36 26
1028 64 38 40
1029 64 39 42
1030 64 43 41
1031 64 45 44
1032 64 46 45
1033 64 51 13
1034 64 52 7
1035 64 53 15
1036 64 54 9
1037 65 8 31
1038 65 14 34
1039 65 18 30
1040 65 19 33
1041 65 20 26
1042 65 21 35
1043 65 22 27
1044 65 24 25
1045 65 27 28
1046 65 28 36
1047 65 29 24
1048 65 30 29
1049 65 31 32
1050 65 32 23
1051 65 36 39
1052 65 37 41
1053 65 44 37
1054 65 45 38
1055 65 47 40
1056 65 49 7
1057 65 53 13
1058 65 55 3
1059 65 56 15
1060 65 58 4
1061 65 62 0
1062 66 1 29
1063 66 5 36
1064 66 6 26
1065 66 7 37
1066 66 10 28
1067 66 11 35
1068 66 12 34
1069 66 15 27
1070 66 16 44
1071 66 18 33
1072 66 22 30
1073 66 28 25
1074 66 30 24
1075 66 31 38
1076 66 33 31
1077 66 34 23
1078 66 35 32
1079 66 37 42
1080 66 39 40
1081 66 41 41
1082 66 44 39
1083 66 49 8
1084 66 50 13
1085 66 51 14
1086 66 52 16
1087 66 56 17
1088 66 57 1
1089 66 62 3
1090 66 64 0
1091 67 1 30
1092 67 2 37
1093 67 3 32
1094 67 4 33
1095 67 8 34
1096 67 10 29
1097 67 13 39
1098 67 15 28
1099 67 16 45
1100 67 17 35
1101 67 20 31
1102 67 21 36
1103 67 22 26
1104 67 26 38
1105 67 29 25
1106 67 32 24
1107 67 33 27
1108 67 34 40
1109 67 35 41
1110 67 37 43
1111 67 41 44
1112 67 42 46
1113 67 43 42
1114 67 44 47
1115 67 45 48
1116 67 47 49
1117 67 49 9
1118 67 51 15
1119 67 52 14
1120 67 54 16
1121 67 56 13
1122 67 57 2
1123 67 58 5
1124 67 60 3
1125 67 61 6
1126 67 65 1
1127 67 66 4
1128 68 2 38
1129 68 4 34
1130 68 7 36
1131 68 10 30
1132 68 11 37
1133 68 12 35
1134 68 13 40
1135 68 15 29
1136 68 20 32
1137 68 21 31
1138 68 22 28
1139 68 24 41
1140 68 25 27
1141 68 26 26
1142 68 29 39
1143 68 30 33
1144 68 31 24
1145 68 36 42
1146 68 37 44
1147 68 38 43
1148 68 42 45
1149 68 43 46
1150 68 46 47
1151 68 49 12
1152 68 56 16
1153 68 60 2
1154 68 63 5
1155 68 65 6
1156 69 1 31
1157 69 2 39
1158 69 3 33
1159 69 4 35
1160 69 5 37
1161 69 11 38
1162 69 13 41
1163 69 15 30
1164 69 16 46
1165 69 18 34
1166 69 19 36
1167 69 21 42
1168 69 22 32
1169 69 23 26
1170 69 24 29
1171 69 30 40
1172 69 33 24
1173 69 36 28
1174 69 37 27
1175 69 38 44
1176 69 39 25
1177 69 40 43
1178 69 41 45
1179 69 42 49
1180 69 43 47
1181 69 45 50
1182 69 47 48
1183 69 48 16
1184 69 50 14
1185 69 51 17
1186 69 52 18
1187 69 53 51
1188 69 54 15
1189 69 55 5
1190 69 56 22
1191 69 60 4
1192 69 61 2
1193 69 63 7
1194 69 64 1
1195 69 65 8
1196 69 66 6
1197 69 68 0
1198 70 1 32
1199 70 2 40
1200 70 3 34
1201 70 5 38
1202 70 6 27
1203 70 7 39
1204 70 8 33
1205 70 10 31
1206 70 11 41
1207 70 13 37
1208 70 14 35
1209 70 15 36
1210 70 18 42
1211 70 21 30
1212 70 24 43
1213 70 26 29
1214 70 30 44
1215 70 31 28
1216 70 32 25
1217 70 38 26
1218 70 40 45
1219 70 44 46
1220 70 47 47
1221 70 50 15
1222 70 53 16
1223 70 54 14
1224 70 55 7
1225 70 58 8
1226 70 59 5
1227 70 62 6
1228 70 63 11
1229 70 66 2
1230 71 1 33
1231 71 2 41
1232 71 3 35
1233 71 4 36
1234 71 5 39
1235 71 7 38
1236 71 8 32
1237 71 9 37
1238 71 11 40
1239 71 12 42
1240 71 14 31
1241 71 15 34
1242 71 16 47
1243 71 19 30
1244 71 21 43
1245 71 23 28
1246 71 24 44
1247 71 25 45
1248 71 31 27
1249 71 32 26
1250 71 35 29
1251 71 37 46
1252 71 40 49
1253 71 41 48
1254 71 42 50
1255 71 43 51
1256 71 44 52
1257 71 47 53
1258 71 49 13
1259 71 50 18
1260 71 51 16
1261 71 52 17
1262 71 54 54
1263 71 55 9
1264 71 59 6
1265 71 61 7
1266 71 63 8
1267 71 65 2
1268 71 66 5
1269 71 67 0
1270 71 69 3
1271 71 70 1
1272 72 1 34
1273 72 6 28
1274 72 7 40
1275 72 9 35
1276 72 13 42
1277 72 15 31
1278 72 16 48
1279 72 17 32
1280 72 19 37
1281 72 21 39
1282 72 22 33
1283 72 23 29
1284 72 29 26
1285 72 30 38
1286 72 32 27
1287 72 40 30
1288 72 43 36
1289 72 45 41
1290 72 46 43
1291 72 48 44
1292 72 49 14
1293 72 50 45
1294 72 52 46
1295 72 54 17
1296 72 57 4
1297 72 60 5
1298 72 64 2
1299 72 67 7
1300 73 2 42
1301 73 3 36
1302 73 5 40
1303 73 6 29
1304 73 8 35
1305 73 9 38
1306 73 11 39
1307 73 13 43
1308 73 14 41
1309 73 15 32
1310 73 23 33
1311 73 25 28
1312 73 26 30
1313 73 28 26
1314 73 31 34
1315 73 32 37
1316 73 33 25
1317 73 34 24
1318 73 35 31
1319 73 37 45
1320 73 38 27
1321 73 40 44
1322 73 41 46
1323 73 42 51
1324 73 43 48
1325 73 46 49
1326 73 47 50
1327 73 48 47
1328 73 49 15
1329 73 53 17
1330 73 55 10
1331 73 57 8
1332 73 60 6
1333 73 64 3
1334 73 65 5
1335 73 67 11
1336 73 68 1
1337 73 69 9
1338 73 70 0
1339 73 71 4
1340 73 72 12
1341 74 1 35
1342 74 3 37
1343 74 5 41
1344 74 7 42
1345 74 10 32
1346 74 11 43
1347 74 13 44
1348 74 14 36
1349 74 16 49
1350 74 17 34
1351 74 21 45
1352 74 23 38
1353 74 25 30
1354 74 26 33
1355 74 27 26
1356 74 29 27
1357 74 31 29
1358 74 32 39
1359 74 36 31
1360 74 37 28
1361 74 38 46
1362 74 39 47
1363 74 40 40
1364 74 41 50
1365 74 46 48
1366 74 48 51
1367 74 49 16
1368 74 52 52
1369 74 55 11
1370 74 56 53
1371 74 57 12
1372 74 59 9
1373 74 60 7
1374 74 64 4
1375 74 67 8
1376 74 68 3
1377 74 69 10
1378 75 2 43
1379 75 3 38
1380 75 4 37
1381 75 9 36
1382 75 14 39
1383 75 15 33
1384 75 17 40
1385 75 18 41
1386 75 22 31
1387 75 27 29
1388 75 28 28
1389 75 30 32
1390 75 34 25
1391 75 36 30
1392 75 38 34
1393 75 39 26
1394 75 41 47
1395 75 42 44
1396 75 46 42
1397 75 47 35
1398 75 49 45
1399 75 50 46
1400 75 51 18
1401 75 52 48
1402 75 54 49
1403 75 55 13
1404 75 56 50
1405 75 57 11
1406 75 62 5
1407 75 63 14
1408 75 64 6
1409 75 68 4
1410 75 70 3
1411 75 71 10
1412 75 74 0
1413 76 1 36
1414 76 3 39
1415 76 5 42
1416 76 6 30
1417 76 7 41
1418 76 8 38
1419 76 11 44
1420 76 13 46
1421 76 14 40
1422 76 15 43
1423 76 16 6
1424 76 17 47
1425 76 18 48
1426 76 19 31
1427 76 20 29
1428 76 22 34
1429 76 23 32
1430 76 24 49
1431 76 25 33
1432 76 26 50
1433 76 28 51
1434 76 34 27
1435 76 35 52
1436 76 36 53
1437 76 37 54
1438 76 40 28
1439 76 41 55
1440 76 42 56
1441 76 43 57
1442 76 44 58
1443 76 45 59
1444 76 46 60
1445 76 47 61
1446 76 48 62
1447 76 49 63
1448 76 51 20
1449 76 52 64
1450 76 53 65
1451 76 54 66
1452 76 56 67
1453 76 57 16
1454 76 59 10
1455 76 62 12
1456 76 65 9
1457 76 66 7
1458 76 69 11
1459 76 72 0
1460 76 75 1
1461 77 2 44
1462 77 5 43
1463 77 6 31
1464 77 8 36
1465 77 14 42
1466 77 15 35
1467 77 18 37
1468 77 26 32
1469 77 28 38
1470 77 29 30
1471 77 30 39
1472 77 31 33
1473 77 34 29
1474 77 38 28
1475 77 40 41
1476 77 43 34
1477 77 44 40
1478 77 45 45
1479 77 50 47
1480 77 52 49
1481 77 53 18
1482 77 54 46
1483 77 57 17
1484 77 61 8
1485 77 62 10
1486 77 63 13
1487 77 68 7
1488 77 69 12
1489 77 70 4
1490 77 73 2
1491 78 1 37
1492 78 3 40
1493 78 5 44
1494 78 8 39
1495 78 10 33
1496 78 11 42
1497 78 12 36
1498 78 14 43
1499 78 15 38
1500 78 16 22
1501 78 17 41
1502 78 18 45
1503 78 19 34
1504 78 20 30
1505 78 21 46
1506 78 23 35
1507 78 24 31
1508 78 25 32
1509 78 26 47
1510 78 27 48
1511 78 28 49
1512 78 30 50
1513 78 32 29
1514 78 33 26
1515 78 35 51
1516 78 36 52
1517 78 37 55
1518 78 39 28
1519 78 40 54
1520 78 41 56
1521 78 46 57
1522 78 48 58
1523 78 50 59
1524 78 51 60
1525 78 53 61
1526 78 55 14
1527 78 56 62
1528 78 59 11
1529 78 60 8
1530 78 62 15
1531 78 63 16
1532 78 64 5
1533 78 67 10
1534 78 69 13
1535 78 70 12
1536 79 2 45
1537 79 8 37
1538 79 9 39
1539 79 10 34
1540 79 11 46
1541 79 12 38
1542 79 13 47
1543 79 14 44
1544 79 15 40
1545 79 16 50
1546 79 17 36
1547 79 19 35
1548 79 20 33
1549 79 21 41
1550 79 22 42
1551 79 25 31
1552 79 26 43
1553 79 30 48
1554 79 31 49
1555 79 33 28
1556 79 34 32
1557 79 36 51
1558 79 37 29
1559 79 38 30
1560 79 41 52
1561 79 42 53
1562 79 43 54
1563 79 45 55
1564 79 47 56
1565 79 51 22
1566 79 53 57
1567 79 57 18
1568 79 59 12
1569 79 62 14
1570 79 64 8
1571 79 68 9
1572 79 71 11
1573 79 78 0
1574 80 4 38
1575 80 5 45
1576 80 12 39
1577 80 13 48
1578 80 16 52
1579 80 17 42
1580 80 18 40
1581 80 19 41
1582 80 22 35
1583 80 23 36
1584 80 30 37
1585 80 31 43
1586 80 32 32
1587 80 35 33
1588 80 36 44
1589 80 37 47
1590 80 43 29
1591 80 44 30
1592 80 48 46
1593 80 49 49
1594 80 50 50
1595 80 51 51
1596 80 54 18
1597 80 57 19
1598 80 59 16
1599 80 60 10
1600 80 63 15
1601 80 67 12
1602 80 68 8
1603 80 70 9
1604 80 71 14
1605 80 72 1
1606 80 73 7
1607 80 74 2
1608 80 75 17
1609 80 78 3
1610 81 2 46
1611 81 4 39
1612 81 5 47
1613 81 7 43
1614 81 8 40
1615 81 10 35
1616 81 11 45
1617 81 13 49
1618 81 16 53
1619 81 20 34
1620 81 21 37
1621 81 23 41
1622 81 26 36
1623 81 27 30
1624 81 28 44
1625 81 29 31
1626 81 30 51
1627 81 31 42
1628 81 32 33
1629 81 34 48
1630 81 44 32
1631 81 45 52
1632 81 46 38
1633 81 49 50
1634 81 52 54
1635 81 53 55
1636 81 56 56
1637 81 62 17
1638 81 64 10
1639 81 68 11
1640 81 70 13
1641 81 71 12
1642 81 72 3
1643 81 73 14
1644 81 74 1
1645 81 76 4
1646 81 79 2
1647 81 80 0
1648 82 2 47
1649 82 7 44
1650 82 9 40
