# instancia: dsjc500.5
# arestas: 62624
# cores usadas: 348
# tempo total: 19s (19572ms)
# formato: id_aresta  vertice_u  vertice_v  cor
191 29 13 11
192 29 14 19
193 29 15 8
194 29 17 18
195 29 21 9
196 29 22 5
197 29 24 2
198 29 25 0
199 29 26 1
200 30 1 9
201 30 3 10
202 30 4 11
203 30 5 13
204 30 6 15
205 30 8 14
206 30 9 18
207 30 13 16
208 30 16 17
209 30 20 8
210 30 26 3
211 30 27 4
212 31 1 10
213 31 2 16
214 31 3 12
215 31 9 19
216 31 10 14
217 31 11 13
218 31 12 9
219 31 13 15
220 31 15 17
221 31 16 18
222 31 17 20
223 31 19 21
224 31 20 22
225 31 21 23
226 31 26 5
227 31 28 1
228 31 29 3
229 31 30 0
230 32 1 11
231 32 2 17
232 32 5 14
233 32 6 18
234 32 7 15
235 32 10 12
236 32 12 13
237 32 14 20
238 32 15 10
239 32 18 16
240 32 19 19
241 32 20 21
242 32 21 22
243 32 22 6
244 32 24 3
245 32 26 7
246 32 27 8
247 32 28 2
248 32 30 1
249 32 31 4
250 33 1 12
251 33 2 18
252 33 4 13
253 33 5 15
254 33 6 17
255 33 11 11
256 33 12 14
257 33 13 19
258 33 18 20
259 33 20 23
260 33 21 21
261 33 22 16
262 33 26 6
263 33 27 7
264 33 29 4
265 34 2 19
266 34 3 11
267 34 4 12
268 34 5 16
269 34 7 17
270 34 9 20
271 34 10 15
272 34 11 14
273 34 13 13
274 34 14 21
275 34 15 18
276 34 16 22
277 34 18 23
278 34 19 10
279 34 20 24
280 34 21 25
281 34 22 26
282 34 23 8
283 34 27 6
284 34 28 3
285 34 31 2
286 35 4 14
287 35 5 17
288 35 6 19
289 35 8 15
290 35 9 21
291 35 11 12
292 35 12 16
293 35 13 18
294 35 14 22
295 35 15 20
296 35 16 13
297 35 18 24
298 35 19 11
299 35 23 23
300 35 24 25
301 35 25 3
302 35 27 10
303 35 28 4
304 35 30 2
305 36 1 13
306 36 2 20
307 36 3 14
308 36 5 18
309 36 7 16
310 36 12 15
311 36 14 23
312 36 15 12
313 36 16 19
314 36 17 11
315 36 18 17
316 36 20 25
317 36 21 24
318 36 23 21
319 36 24 22
320 36 26 26
321 36 28 5
322 36 32 0
323 36 34 1
324 36 35 6
325 37 1 14
326 37 2 21
327 37 4 15
328 37 5 19
329 37 6 20
330 37 7 18
331 37 11 16
332 37 12 17
333 37 13 22
334 37 15 23
335 37 16 24
336 37 18 13
337 37 19 12
338 37 22 25
339 37 25 6
340 37 27 26
341 37 28 7
342 37 29 10
343 37 33 0
344 37 34 4
345 38 4 16
346 38 6 21
347 38 7 19
348 38 11 15
349 38 13 17
350 38 14 24
351 38 15 14
352 38 16 20
353 38 17 13
354 38 19 18
355 38 20 26
356 38 22 22
357 38 26 23
358 38 27 25
359 38 28 6
360 38 29 7
361 38 34 0
362 38 35 1
363 38 37 2
364 39 1 15
365 39 3 13
366 39 5 20
367 39 6 22
368 39 7 21
369 39 10 16
370 39 12 18
371 39 13 23
372 39 14 25
373 39 16 14
374 39 17 17
375 39 18 19
376 39 19 24
377 39 23 11
378 39 24 26
379 39 25 27
380 39 26 28
381 39 28 29
382 39 30 5
383 39 31 6
384 39 32 9
385 39 36 2
386 39 37 1
387 39 38 3
388 40 2 22
389 40 4 17
390 40 14 27
391 40 15 16
392 40 16 21
393 40 19 15
394 40 21 12
395 40 22 18
396 40 23 19
397 40 24 20
398 40 28 23
399 40 29 6
400 40 31 7
401 40 32 5
402 40 33 1
403 40 35 0
404 40 36 3
405 41 2 23
406 41 5 21
407 41 11 17
408 41 14 28
409 41 16 16
410 41 18 14
411 41 19 20
412 41 21 15
413 41 22 19
414 41 23 18
415 41 25 22
416 41 26 24
417 41 27 27
418 41 32 25
419 41 33 2
420 41 34 5
421 41 35 7
422 41 38 4
423 41 39 0
424 41 40 8
425 42 1 16
426 42 3 15
427 42 5 22
428 42 6 23
429 42 8 17
430 42 10 18
431 42 11 19
432 42 14 30
433 42 17 21
434 42 18 25
435 42 19 26
436 42 20 13
437 42 23 20
438 42 24 24
439 42 25 28
440 42 26 27
441 42 28 31
442 42 29 29
443 42 31 8
444 42 33 3
445 42 35 5
446 42 38 9
447 42 39 4
448 42 40 2
449 42 41 1
450 43 1 17
451 43 3 16
452 43 5 23
453 43 7 20
454 43 11 18
455 43 12 19
456 43 16 25
457 43 18 21
458 43 19 22
459 43 23 24
460 43 24 27
461 43 25 26
462 43 26 15
463 43 27 28
464 43 28 30
465 43 29 31
466 43 32 29
467 43 33 5
468 43 34 7
469 43 39 8
470 43 40 4
471 43 41 3
472 44 3 17
473 44 4 18
474 44 5 24
475 44 6 25
476 44 8 16
477 44 10 19
478 44 11 20
479 44 12 21
480 44 13 26
481 44 14 31
482 44 15 22
483 44 17 15
484 44 19 23
485 44 21 14
486 44 23 27
487 44 24 28
488 44 26 29
489 44 30 6
490 44 32 30
491 44 33 8
492 44 34 9
493 44 37 3
494 44 38 5
495 44 39 7
496 44 40 10
497 44 42 0
498 45 1 18
499 45 5 25
500 45 12 20
501 45 15 19
502 45 16 23
503 45 20 14
504 45 22 15
505 45 23 17
506 45 30 7
507 45 33 9
508 45 34 27
509 45 35 8
510 45 36 4
511 45 37 5
512 45 43 0
513 46 1 19
514 46 2 24
515 46 3 18
516 46 6 26
517 46 7 22
518 46 8 20
519 46 10 17
520 46 11 21
521 46 14 32
522 46 16 27
523 46 18 28
524 46 19 16
525 46 21 29
526 46 22 23
527 46 23 25
528 46 24 30
529 46 26 31
530 46 27 33
531 46 30 12
532 46 32 34
533 46 33 10
534 46 34 35
535 46 36 7
536 46 41 6
537 46 43 1
538 46 44 2
539 46 45 3
540 47 1 20
541 47 2 25
542 47 3 19
543 47 4 21
544 47 8 18
545 47 10 22
546 47 14 33
547 47 16 26
548 47 18 27
549 47 19 28
550 47 20 15
551 47 22 17
552 47 23 29
553 47 24 23
554 47 25 24
555 47 26 16
556 47 29 30
557 47 32 31
558 47 33 32
559 47 35 9
560 47 37 8
561 47 40 11
562 47 41 10
563 47 42 6
564 47 45 1
565 48 1 21
566 48 5 26
567 48 7 23
568 48 8 19
569 48 9 22
570 48 10 20
571 48 11 24
572 48 13 25
573 48 16 28
574 48 19 27
575 48 20 29
576 48 21 17
577 48 22 30
578 48 25 31
579 48 26 18
580 48 27 16
581 48 31 32
582 48 32 33
583 48 33 34
584 48 36 8
585 48 39 10
586 48 46 0
587 48 47 2
588 49 1 22
589 49 2 26
590 49 4 19
591 49 6 24
592 49 8 21
593 49 9 23
594 49 11 25
595 49 19 29
596 49 24 18
597 49 26 17
598 49 30 20
599 49 31 27
600 49 32 28
601 49 34 30
602 49 36 9
603 49 37 11
604 49 43 2
605 49 47 0
606 49 48 1
607 50 4 20
608 50 7 24
609 50 8 22
610 50 9 25
611 50 10 21
612 50 12 23
613 50 14 34
614 50 15 26
615 50 16 29
616 50 17 16
617 50 19 30
618 50 20 19
619 50 24 31
620 50 25 32
621 50 29 27
622 50 30 28
623 50 33 33
624 50 34 36
625 50 39 12
626 50 40 9
627 50 41 11
628 50 42 7
629 50 43 6
630 50 44 1
631 50 45 2
632 50 46 4
633 50 48 3
634 51 1 23
635 51 2 27
636 51 3 20
637 51 4 22
638 51 5 28
639 51 7 25
640 51 8 24
641 51 15 21
642 51 16 30
643 51 17 19
644 51 18 18
645 51 19 31
646 51 20 32
647 51 21 26
648 51 22 29
649 51 23 33
650 51 24 34
651 51 27 17
652 51 30 35
653 51 31 36
654 51 34 37
655 51 35 38
656 51 38 8
657 51 39 39
658 51 43 9
659 51 47 3
660 51 48 4
661 52 1 24
662 52 2 28
663 52 7 26
664 52 9 27
665 52 10 23
666 52 12 22
667 52 13 20
668 52 16 31
669 52 19 25
670 52 22 21
671 52 23 30
672 52 26 19
673 52 29 32
674 52 31 29
675 52 34 33
676 52 35 34
677 52 36 10
678 52 39 35
679 52 40 13
680 52 41 9
681 52 42 11
682 52 45 6
683 52 47 4
684 53 3 21
685 53 4 23
686 53 5 27
687 53 8 25
688 53 9 24
689 53 10 26
690 53 11 22
691 53 13 28
692 53 14 38
693 53 17 29
694 53 18 30
695 53 21 20
696 53 23 31
697 53 24 19
698 53 29 33
699 53 30 32
700 53 32 35
701 53 35 36
702 53 37 9
703 53 39 34
704 53 40 14
705 53 41 12
706 53 42 10
707 53 43 11
708 53 45 13
709 53 46 5
710 53 49 3
711 53 51 0
712 53 52 1
713 54 1 25
714 54 3 22
715 54 5 29
716 54 7 27
717 54 9 26
718 54 10 24
719 54 12 28
720 54 14 39
721 54 16 32
722 54 17 23
723 54 19 33
724 54 21 30
725 54 22 20
726 54 23 34
727 54 24 21
728 54 25 19
729 54 27 31
730 54 31 35
731 54 32 36
732 54 33 37
733 54 34 38
734 54 38 10
735 54 40 40
736 54 41 13
737 54 42 12
738 54 46 8
739 54 47 5
740 54 50 0
741 54 51 1
742 54 53 2
743 55 1 26
744 55 2 29
745 55 4 24
746 55 5 30
747 55 7 28
748 55 8 23
749 55 9 31
750 55 10 25
751 55 13 21
752 55 15 27
753 55 19 32
754 55 21 33
755 55 22 34
756 55 25 20
757 55 26 22
758 55 27 19
759 55 28 35
760 55 31 37
761 55 32 38
762 55 38 11
763 55 40 36
764 55 43 10
765 55 44 4
766 55 45 12
767 55 46 9
768 55 54 3
769 56 5 31
770 56 7 29
771 56 8 26
772 56 12 24
773 56 13 27
774 56 19 34
775 56 20 20
776 56 22 28
777 56 23 22
778 56 26 21
779 56 28 25
780 56 29 23
781 56 34 32
782 56 36 30
783 56 38 12
784 56 40 33
785 56 41 35
786 56 43 13
787 56 44 11
788 56 45 10
789 56 50 5
790 56 51 2
791 56 55 0
792 57 2 30
793 57 4 25
794 57 5 32
795 57 6 27
796 57 7 31
797 57 8 28
798 57 9 29
799 57 11 23
800 57 15 24
801 57 16 33
802 57 18 22
803 57 22 35
804 57 25 21
805 57 27 20
806 57 28 26
807 57 29 34
808 57 30 19
809 57 31 38
810 57 34 39
811 57 35 37
812 57 36 36
813 57 37 40
814 57 40 41
815 57 41 42
816 57 44 12
817 57 45 11
818 57 47 7
819 57 48 5
820 57 49 4
821 57 51 6
822 57 52 0
823 57 53 8
824 57 54 9
825 58 4 26
826 58 5 33
827 58 9 28
828 58 10 27
829 58 12 25
830 58 15 29
831 58 20 30
832 58 22 24
833 58 27 21
834 58 28 20
835 58 31 31
836 58 35 32
837 58 37 34
838 58 38 35
839 58 39 36
840 58 42 14
841 58 43 12
842 58 45 16
843 58 46 11
844 58 48 6
845 58 49 5
846 58 51 7
847 58 54 4
848 59 1 27
849 59 3 23
850 59 4 28
851 59 7 30
852 59 9 32
853 59 10 29
854 59 12 26
855 59 14 40
856 59 15 25
857 59 17 22
858 59 18 31
859 59 24 33
860 59 31 24
861 59 32 37
862 59 34 34
863 59 35 35
864 59 36 38
865 59 38 36
866 59 43 14
867 59 44 13
868 59 46 15
869 59 48 7
870 59 50 8
871 59 54 6
872 59 55 1
873 60 3 24
874 60 4 27
875 60 5 34
876 60 6 28
877 60 7 32
878 60 12 29
879 60 14 41
880 60 15 30
881 60 19 35
882 60 20 31
883 60 21 36
884 60 22 33
885 60 24 37
886 60 25 23
887 60 27 22
888 60 28 21
889 60 29 20
890 60 30 25
891 60 32 26
892 60 34 40
893 60 36 39
894 60 43 38
895 60 46 13
896 60 47 12
897 60 48 9
898 60 50 10
899 60 52 2
900 60 53 4
901 60 54 7
902 60 57 1
903 60 58 0
904 60 59 3
905 61 1 28
906 61 3 25
907 61 6 29
908 61 9 30
909 61 10 31
910 61 12 27
911 61 13 24
912 61 14 42
913 61 15 32
914 61 16 34
915 61 17 26
916 61 18 33
917 61 19 36
918 61 23 35
919 61 24 38
920 61 25 37
921 61 28 22
922 61 30 21
923 61 32 23
924 61 34 41
925 61 38 39
926 61 39 40
927 61 40 43
928 61 46 14
929 61 47 13
930 61 49 6
931 61 53 7
932 61 54 11
933 61 55 2
934 61 56 1
935 61 57 3
936 61 58 8
937 61 59 0
938 61 60 5
939 62 1 29
940 62 5 35
941 62 6 30
942 62 7 33
943 62 8 27
944 62 9 34
945 62 10 28
946 62 11 26
947 62 12 31
948 62 13 32
949 62 14 44
950 62 15 36
951 62 16 37
952 62 17 24
953 62 18 38
954 62 24 39
955 62 25 25
956 62 26 20
957 62 27 23
958 62 28 40
959 62 29 21
960 62 30 22
961 62 31 41
962 62 34 42
963 62 35 43
964 62 37 45
965 62 38 46
966 62 39 47
967 62 42 48
968 62 45 49
969 62 47 14
970 62 49 7
971 62 50 13
972 62 51 5
973 62 52 3
974 62 53 6
975 62 54 16
976 62 55 8
977 62 56 4
978 63 5 36
979 63 7 34
980 63 8 29
981 63 13 30
982 63 14 45
983 63 16 35
984 63 18 26
985 63 19 37
986 63 21 27
987 63 23 28
988 63 24 32
989 63 27 24
990 63 29 22
991 63 31 25
992 63 32 39
993 63 34 31
994 63 37 33
995 63 39 38
996 63 40 42
997 63 41 40
998 63 42 41
999 63 45 21
1000 63 48 11
1001 63 49 8
1002 63 58 1
1003 63 59 2
1004 64 1 30
1005 64 3 26
1006 64 5 37
1007 64 10 32
1008 64 14 46
1009 64 15 28
1010 64 17 25
1011 64 18 29
1012 64 20 27
1013 64 21 31
1014 64 24 35
1015 64 25 33
1016 64 27 34
1017 64 29 24
1018 64 34 43
1019 64 35 39
1020 64 37 36
1021 64 39 41
1022 64 40 38
1023 64 44 40
1024 64 45 22
1025 64 47 42
1026 64 49 10
1027 64 50 14
1028 64 53 15
1029 64 54 17
1030 64 55 5
1031 64 57 2
1032 64 58 3
1033 65 1 31
1034 65 2 32
1035 65 3 27
1036 65 4 29
1037 65 6 33
1038 65 7 35
1039 65 8 30
1040 65 9 36
1041 65 10 34
1042 65 11 28
1043 65 12 37
1044 65 14 48
1045 65 15 38
1046 65 23 26
1047 65 24 40
1048 65 25 39
1049 65 26 25
1050 65 28 24
1051 65 29 41
1052 65 30 23
1053 65 32 42
1054 65 33 22
1055 65 34 44
1056 65 35 45
1057 65 38 43
1058 65 40 46
1059 65 44 47
1060 65 52 5
1061 65 55 6
1062 65 56 3
1063 65 57 10
1064 65 60 11
1065 65 61 4
1066 65 62 0
1067 65 64 1
1068 66 2 31
1069 66 4 30
1070 66 6 32
1071 66 7 36
1072 66 8 33
1073 66 9 35
1074 66 11 27
1075 66 14 51
1076 66 15 34
1077 66 16 38
1078 66 17 28
1079 66 18 37
1080 66 20 39
1081 66 21 40
1082 66 24 29
1083 66 25 41
1084 66 27 42
1085 66 28 43
1086 66 31 26
1087 66 33 24
1088 66 34 45
1089 66 35 44
1090 66 36 46
1091 66 39 48
1092 66 41 47
1093 66 43 49
1094 66 44 50
1095 66 46 52
1096 66 47 53
1097 66 49 12
1098 66 50 15
1099 66 51 10
1100 66 52 7
1101 66 53 16
1102 66 54 14
1103 66 56 6
1104 66 57 13
1105 66 58 2
1106 66 62 1
1107 66 63 0
1108 66 64 4
1109 66 65 9
1110 67 1 32
1111 67 3 28
1112 67 4 31
1113 67 7 37
1114 67 9 33
1115 67 11 29
1116 67 12 30
1117 67 15 35
1118 67 18 34
1119 67 19 38
1120 67 22 27
1121 67 23 36
1122 67 29 25
1123 67 30 24
1124 67 31 39
1125 67 37 41
1126 67 40 26
1127 67 41 43
1128 67 42 40
1129 67 45 42
1130 67 48 12
1131 67 49 13
1132 67 50 17
1133 67 52 8
1134 67 55 7
1135 67 57 14
1136 67 58 9
1137 67 61 10
1138 67 62 2
1139 67 63 3
1140 67 66 5
1141 68 2 33
1142 68 5 38
1143 68 10 30
1144 68 12 32
1145 68 15 31
1146 68 16 36
1147 68 18 35
1148 68 20 28
1149 68 21 34
1150 68 23 37
1151 68 24 41
1152 68 25 29
1153 68 29 26
1154 68 30 27
1155 68 34 46
1156 68 41 39
1157 68 42 42
1158 68 44 43
1159 68 46 40
1160 68 49 14
1161 68 50 18
1162 68 53 17
1163 68 54 44
1164 68 55 13
1165 68 56 7
1166 68 57 15
1167 68 58 10
1168 68 60 6
1169 68 62 9
1170 68 64 0
1171 68 65 2
1172 68 67 1
1173 69 1 33
1174 69 2 34
1175 69 3 29
1176 69 4 32
1177 69 6 31
1178 69 8 35
1179 69 10 36
1180 69 11 30
1181 69 12 38
1182 69 13 37
1183 69 14 52
1184 69 16 39
1185 69 21 28
1186 69 22 40
1187 69 23 41
1188 69 24 42
1189 69 28 27
1190 69 29 43
1191 69 33 25
1192 69 34 47
1193 69 38 44
1194 69 39 45
1195 69 41 26
1196 69 42 46
1197 69 44 48
1198 69 45 24
1199 69 48 13
1200 69 51 11
1201 69 53 18
1202 69 54 49
1203 69 58 15
1204 69 59 4
1205 69 64 6
1206 69 66 3
1207 69 68 5
1208 70 6 34
1209 70 7 38
1210 70 10 33
1211 70 11 31
1212 70 15 37
1213 70 16 40
1214 70 21 32
1215 70 22 36
1216 70 23 39
1217 70 24 43
1218 70 27 29
1219 70 28 28
1220 70 30 26
1221 70 31 30
1222 70 32 24
1223 70 35 27
1224 70 36 35
1225 70 37 42
1226 70 38 41
1227 70 40 25
1228 70 41 44
1229 70 42 45
1230 70 43 46
1231 70 48 14
1232 70 49 15
1233 70 52 12
1234 70 53 47
1235 70 56 8
1236 70 58 13
1237 70 59 5
1238 70 61 9
1239 70 62 10
1240 70 66 11
1241 70 68 3
1242 70 69 0
1243 71 1 34
1244 71 5 39
1245 71 6 35
1246 71 7 40
1247 71 8 31
1248 71 9 37
1249 71 12 33
1250 71 13 29
1251 71 18 32
1252 71 20 36
1253 71 21 38
1254 71 22 41
1255 71 25 30
1256 71 26 42
1257 71 27 43
1258 71 28 44
1259 71 29 28
1260 71 31 45
1261 71 32 27
1262 71 33 26
1263 71 35 46
1264 71 37 47
1265 71 38 48
1266 71 39 49
1267 71 40 24
1268 71 41 50
1269 71 42 51
1270 71 44 52
1271 71 46 53
1272 71 47 54
1273 71 52 14
1274 71 53 55
1275 71 54 18
1276 71 58 17
1277 71 60 8
1278 71 65 7
1279 71 70 1
1280 72 1 35
1281 72 2 36
1282 72 3 30
1283 72 4 33
1284 72 6 37
1285 72 10 38
1286 72 11 32
1287 72 15 39
1288 72 16 41
1289 72 18 40
1290 72 20 34
1291 72 21 42
1292 72 23 43
1293 72 27 44
1294 72 29 45
1295 72 31 28
1296 72 32 46
1297 72 35 26
1298 72 38 27
1299 72 39 31
1300 72 41 29
1301 72 42 47
1302 72 43 48
1303 72 46 49
1304 72 47 50
1305 72 50 51
1306 72 53 52
1307 72 54 53
1308 72 60 14
1309 72 62 11
1310 72 63 4
1311 72 65 12
1312 72 67 0
1313 72 68 8
1314 72 71 2
1315 73 1 36
1316 73 3 31
1317 73 5 40
1318 73 8 32
1319 73 12 34
1320 73 17 27
1321 73 18 39
1322 73 20 33
1323 73 21 35
1324 73 22 37
1325 73 24 44
1326 73 25 38
1327 73 26 30
1328 73 27 41
1329 73 28 42
1330 73 29 46
1331 73 31 43
1332 73 35 28
1333 73 41 45
1334 73 43 47
1335 73 49 16
1336 73 52 15
1337 73 53 48
1338 73 57 17
1339 73 61 12
1340 73 64 7
1341 73 65 13
1342 73 69 1
1343 73 70 2
1344 73 71 0
1345 74 5 41
1346 74 6 36
1347 74 10 35
1348 74 15 33
1349 74 16 42
1350 74 17 30
1351 74 18 43
1352 74 19 39
1353 74 21 37
1354 74 24 45
1355 74 25 34
1356 74 28 32
1357 74 30 29
1358 74 31 40
1359 74 33 27
1360 74 34 28
1361 74 37 31
1362 74 39 44
1363 74 40 47
1364 74 41 38
1365 74 42 49
1366 74 43 50
1367 74 44 46
1368 74 45 26
1369 74 46 48
1370 74 47 51
1371 74 48 15
1372 74 51 12
1373 74 52 16
1374 74 53 53
1375 74 54 52
1376 74 56 9
1377 74 57 18
1378 74 58 19
1379 74 64 8
1380 74 66 17
1381 74 69 2
1382 74 72 1
1383 74 73 3
1384 75 1 37
1385 75 2 35
1386 75 6 38
1387 75 7 39
1388 75 8 34
1389 75 9 40
1390 75 10 41
1391 75 11 33
1392 75 12 36
1393 75 14 53
1394 75 15 42
1395 75 17 31
1396 75 19 43
1397 75 20 44
1398 75 22 32
1399 75 25 45
1400 75 26 46
1401 75 27 30
1402 75 28 47
1403 75 31 48
1404 75 38 28
1405 75 41 49
1406 75 43 51
1407 75 44 54
1408 75 46 50
1409 75 47 52
1410 75 48 55
1411 75 50 56
1412 75 54 57
1413 75 55 14
1414 75 57 16
1415 75 61 15
1416 75 67 4
1417 75 68 11
1418 75 73 5
1419 75 74 0
1420 76 2 37
1421 76 3 32
1422 76 4 34
1423 76 6 39
1424 76 7 41
1425 76 9 38
1426 76 10 40
1427 76 13 31
1428 76 16 43
1429 76 18 36
1430 76 19 42
1431 76 21 44
1432 76 22 45
1433 76 23 46
1434 76 24 47
1435 76 25 35
1436 76 29 48
1437 76 31 33
1438 76 32 49
1439 76 35 29
1440 76 39 30
1441 76 41 51
1442 76 43 52
1443 76 47 55
1444 76 48 50
1445 76 54 54
1446 76 56 14
1447 76 59 9
1448 76 60 15
1449 76 62 12
1450 76 63 5
1451 76 64 11
1452 76 66 8
1453 76 67 6
1454 76 69 7
1455 76 71 3
1456 76 74 4
1457 76 75 1
1458 77 1 38
1459 77 4 35
1460 77 6 40
1461 77 8 36
1462 77 9 39
1463 77 11 34
1464 77 13 33
1465 77 15 41
1466 77 17 32
1467 77 18 42
1468 77 19 44
1469 77 20 37
1470 77 23 45
1471 77 24 46
1472 77 25 43
1473 77 27 47
1474 77 29 49
1475 77 32 48
1476 77 36 27
1477 77 38 29
1478 77 39 50
1479 77 48 51
1480 77 49 31
1481 77 52 17
1482 77 55 15
1483 77 60 16
1484 77 62 18
1485 77 63 6
1486 77 64 9
1487 77 65 14
1488 77 66 19
1489 77 68 4
1490 77 70 7
1491 77 74 5
1492 78 1 39
1493 78 5 42
1494 78 6 41
1495 78 8 37
1496 78 9 43
1497 78 11 35
1498 78 13 34
1499 78 16 44
1500 78 17 33
1501 78 18 45
1502 78 19 40
1503 78 21 46
1504 78 22 31
1505 78 26 32
1506 78 28 36
1507 78 29 38
1508 78 30 30
1509 78 31 47
1510 78 32 50
1511 78 33 28
1512 78 34 29
1513 78 35 48
1514 78 36 49
1515 78 37 27
1516 78 43 53
1517 78 44 51
1518 78 48 52
1519 78 49 54
1520 78 51 13
1521 78 52 18
1522 78 53 56
1523 78 57 55
1524 78 59 10
1525 78 60 17
1526 78 62 15
1527 78 63 7
1528 78 65 16
1529 78 67 11
1530 78 71 4
1531 78 72 3
1532 78 75 2
1533 78 76 0
1534 78 77 1
1535 79 2 38
1536 79 3 33
1537 79 4 36
1538 79 6 42
1539 79 12 35
1540 79 15 40
1541 79 16 45
1542 79 17 34
1543 79 18 41
1544 79 19 46
1545 79 25 44
1546 79 26 37
1547 79 27 32
1548 79 30 31
1549 79 31 49
1550 79 36 28
1551 79 40 29
1552 79 42 39
1553 79 43 43
1554 79 44 53
1555 79 45 30
1556 79 46 47
1557 79 47 48
1558 79 48 54
1559 79 49 50
1560 79 56 15
1561 79 61 16
1562 79 62 17
1563 79 67 18
1564 79 72 5
1565 79 73 4
1566 79 78 6
1567 80 3 34
1568 80 5 43
1569 80 7 42
1570 80 8 38
1571 80 11 36
1572 80 14 54
1573 80 16 46
1574 80 19 41
1575 80 21 39
1576 80 22 44
1577 80 23 32
1578 80 24 48
1579 80 28 33
1580 80 29 35
1581 80 33 29
1582 80 34 49
1583 80 35 30
1584 80 36 31
1585 80 38 37
1586 80 40 28
1587 80 41 52
1588 80 45 40
1589 80 46 45
1590 80 49 47
1591 80 53 50
1592 80 56 16
1593 80 58 18
1594 80 59 11
1595 80 61 17
1596 80 63 9
1597 80 64 12
1598 80 65 15
1599 80 67 19
1600 80 70 4
1601 80 72 6
1602 80 77 0
1603 80 79 1
1604 81 3 35
1605 81 4 37
1606 81 5 44
1607 81 9 41
1608 81 10 39
1609 81 11 38
1610 81 13 36
1611 81 14 55
1612 81 16 47
1613 81 19 45
1614 81 24 49
1615 81 26 33
1616 81 27 40
1617 81 29 42
1618 81 30 34
1619 81 31 46
1620 81 33 30
1621 81 34 48
1622 81 37 28
1623 81 40 31
1624 81 42 32
1625 81 44 56
1626 81 45 29
1627 81 46 43
1628 81 47 57
1629 81 50 50
1630 81 51 14
1631 81 54 51
1632 81 55 16
1633 81 56 17
1634 81 58 22
1635 81 59 12
1636 81 61 18
1637 81 63 10
1638 81 64 13
1639 81 67 15
1640 81 68 19
1641 81 69 8
1642 81 72 7
1643 81 73 6
1644 81 75 3
1645 81 80 2
1646 82 2 39
1647 82 5 45
1648 82 6 43
1649 82 7 44
1650 82 8 40
