# instancia: le450_25c
# arestas: 17343
# cores usadas: 179
# tempo total: 0s (780ms)
# formato: id_aresta  vertice_u  vertice_v  cor
197 3 383 53
198 3 24 54
199 3 115 55
200 3 156 56
201 3 297 57
202 3 238 58
203 3 354 59
204 3 220 60
205 3 286 61
206 3 27 62
207 3 93 63
208 3 234 64
209 3 450 65
210 3 441 66
211 3 382 67
212 3 173 68
213 3 89 69
214 3 355 70
215 3 171 71
216 3 337 72
217 3 394 73
218 3 160 74
219 3 176 75
220 3 442 76
221 3 308 77
222 3 349 78
223 3 65 79
224 3 256 80
225 3 372 81
226 4 270 0
227 4 308 1
228 4 140 2
229 4 431 3
230 4 6 4
231 4 27 5
232 4 108 6
233 4 47 7
234 4 172 8
235 4 213 9
236 4 370 10
237 4 186 11
238 4 327 12
239 4 118 13
240 4 84 14
241 4 200 15
242 4 116 16
243 4 432 17
244 4 373 18
245 4 64 19
246 4 405 20
247 4 346 21
248 4 137 22
249 4 162 23
250 4 353 24
251 4 419 25
252 4 110 26
253 4 401 27
254 4 233 28
255 4 174 29
256 4 390 31
257 4 331 30
258 4 113 32
259 4 386 33
260 4 427 34
261 4 433 35
262 4 249 36
263 4 440 37
264 4 81 38
265 4 97 39
266 4 413 40
267 4 345 41
268 4 261 42
269 4 127 43
270 4 143 44
271 4 34 45
272 4 400 46
273 4 241 47
274 4 357 48
275 4 298 49
276 4 438 50
277 4 320 51
278 4 286 52
279 4 377 53
280 4 443 54
281 4 134 55
282 4 425 57
283 4 66 56
284 4 57 58
285 4 98 59
286 4 314 60
287 4 255 61
288 4 46 62
289 4 437 63
290 4 78 64
291 4 119 65
292 4 360 66
293 4 301 67
294 4 42 68
295 4 58 69
296 4 349 71
297 4 40 70
298 4 381 72
299 4 88 73
300 4 295 74
301 4 411 75
302 4 402 76
303 4 393 77
304 4 359 78
305 4 375 79
306 4 266 80
307 4 182 81
308 4 48 82
309 4 139 83
310 4 155 84
311 4 421 85
312 4 262 86
313 4 378 87
314 4 294 88
315 4 160 89
316 4 151 90
317 4 117 91
318 4 283 92
319 4 399 93
320 4 340 94
321 4 56 95
322 4 297 96
323 5 196 0
324 5 39 1
325 5 171 2
326 5 289 3
327 5 288 4
328 5 361 5
329 5 52 6
330 5 343 7
331 5 25 8
332 5 416 9
333 5 157 10
334 5 123 11
335 5 121 12
336 5 37 13
337 5 378 14
338 5 11 15
339 5 227 16
340 5 143 17
341 5 9 18
342 5 450 19
343 5 41 20
344 5 207 21
345 5 348 22
346 5 164 23
347 5 78 24
348 5 219 25
349 5 35 26
350 5 276 27
351 5 313 28
352 5 79 29
353 5 420 30
354 5 411 31
355 5 402 32
356 5 293 33
357 5 234 34
358 5 425 41
359 5 116 35
360 5 432 36
361 5 423 37
362 5 389 38
363 5 96 39
364 5 112 40
365 5 103 42
366 5 69 43
367 5 110 44
368 5 301 45
369 5 17 46
370 5 183 47
371 5 399 48
372 5 365 49
373 5 31 50
374 5 372 51
375 6 115 0
376 6 365 1
377 6 447 2
378 6 422 3
379 6 213 5
380 6 345 6
381 6 261 7
382 6 27 8
383 6 267 9
384 6 83 10
385 6 349 11
386 6 140 12
387 6 288 13
388 6 101 14
389 6 417 15
390 6 383 16
391 6 424 17
392 6 204 18
393 6 445 19
394 6 286 20
395 6 352 21
396 6 68 22
397 6 284 23
398 6 225 24
399 6 366 25
400 6 189 26
401 6 405 27
402 6 396 28
403 6 337 29
404 6 53 30
405 6 410 31
406 6 51 32
407 6 99 33
408 6 22 34
409 6 388 36
410 6 129 35
411 6 207 37
412 6 398 38
413 6 89 39
414 6 380 40
415 6 421 41
416 6 162 42
417 6 278 43
418 6 219 44
419 6 435 45
420 6 376 46
421 6 67 47
422 6 358 48
423 6 74 49
424 6 240 50
425 6 47 51
426 7 373 0
427 7 298 1
428 7 191 2
429 7 323 3
430 7 441 4
431 7 91 5
432 7 348 6
433 7 216 7
434 7 416 8
435 7 273 10
436 7 89 9
437 7 280 11
438 7 446 12
439 7 187 13
440 7 278 14
441 7 294 15
442 7 185 16
443 7 76 17
444 7 42 18
445 7 108 19
446 7 274 20
447 7 390 21
448 7 306 22
449 7 113 23
450 7 404 24
451 7 20 25
452 7 136 26
453 7 152 27
454 7 43 28
455 7 334 30
456 7 25 29
457 7 316 31
458 7 248 32
459 7 139 33
460 7 130 34
461 7 71 35
462 7 212 36
463 7 103 37
464 7 444 38
465 7 410 39
466 7 101 40
467 7 317 41
468 7 283 42
469 7 349 43
470 7 90 44
471 7 231 45
472 7 47 46
473 8 224 0
474 8 124 1
475 8 292 2
476 8 328 3
477 8 94 4
478 8 60 5
479 8 151 6
480 8 167 8
481 8 174 7
482 8 285 9
483 8 101 10
484 8 281 11
485 8 247 12
486 8 154 13
487 8 145 14
488 8 136 15
489 8 127 16
490 8 143 18
491 8 409 17
492 8 225 19
493 8 388 20
494 8 129 21
495 8 411 22
496 8 302 23
497 8 293 24
498 8 284 25
499 8 300 26
500 8 182 27
501 8 23 28
502 8 189 29
503 8 330 30
504 8 171 31
505 8 287 32
506 8 203 33
507 8 119 34
508 8 385 35
509 8 176 36
510 8 67 37
511 8 149 38
512 8 40 39
513 8 431 40
514 8 147 41
515 8 13 42
516 8 354 43
517 8 295 44
518 8 11 45
519 8 202 46
520 8 218 47
521 8 84 48
522 8 175 49
523 8 166 50
524 8 157 51
525 8 98 52
526 8 264 53
527 8 30 54
528 8 96 55
529 8 162 56
530 8 303 57
531 8 144 58
532 8 235 59
533 8 301 60
534 8 392 61
535 8 99 62
536 8 190 63
537 8 256 64
538 8 422 65
539 9 18 0
540 9 243 1
541 9 400 2
542 9 368 3
543 9 66 4
544 9 107 5
545 9 323 6
546 9 364 7
547 9 130 8
548 9 87 9
549 9 153 10
550 9 294 11
551 9 185 12
552 9 26 13
553 9 117 14
554 9 158 15
555 9 288 16
556 9 79 17
557 9 420 19
558 9 361 20
559 9 52 21
560 9 343 22
561 9 25 23
562 9 416 24
563 9 157 25
564 9 123 26
565 9 121 27
566 9 37 28
567 9 378 29
568 9 11 30
569 9 450 31
570 9 41 32
571 9 207 33
572 9 348 34
573 9 164 35
574 9 96 36
575 9 112 37
576 9 78 38
577 9 219 40
578 9 35 39
579 9 276 41
580 9 110 42
581 9 401 43
582 9 67 44
583 9 33 45
584 9 99 46
585 9 190 47
586 9 322 48
587 9 13 49
588 9 329 50
589 9 370 51
590 9 86 52
591 9 327 53
592 9 268 54
593 9 50 55
594 9 338 56
595 9 404 57
596 9 20 58
597 9 111 59
598 9 227 60
599 9 143 61
600 9 425 62
601 9 16 63
602 9 257 64
603 9 173 65
604 9 439 66
605 9 205 67
606 9 296 68
607 9 312 69
608 9 128 70
609 9 344 71
610 9 335 72
611 9 351 73
612 9 217 74
613 9 208 75
614 9 199 76
615 9 165 77
616 9 281 78
617 9 272 79
618 10 219 0
619 10 444 1
620 10 119 2
621 10 74 3
622 10 240 4
623 10 431 5
624 10 64 6
625 10 405 7
626 10 371 8
627 10 37 9
628 10 344 10
629 10 103 11
630 10 251 12
631 10 192 13
632 10 408 14
633 10 203 16
634 10 342 18
635 10 183 17
636 10 415 20
637 10 231 19
638 10 22 22
639 10 388 21
640 10 204 23
641 10 61 25
642 10 118 26
643 10 277 27
644 10 418 28
645 10 209 29
646 10 150 30
647 10 366 31
648 10 307 32
649 10 23 33
650 10 214 34
651 10 280 35
652 10 212 37
653 10 194 36
654 10 351 38
655 10 267 39
656 10 437 40
657 10 78 41
658 10 94 42
659 10 317 43
660 10 258 44
661 10 449 45
662 10 165 46
663 10 281 47
664 10 272 48
665 10 288 49
666 10 79 50
667 10 395 51
668 10 105 52
669 10 196 53
670 10 262 54
671 10 378 55
672 10 392 57
673 10 58 56
674 10 399 58
675 10 290 59
676 10 306 60
677 10 147 61
678 10 263 62
679 10 254 63
680 10 195 64
681 10 411 65
682 10 327 66
683 10 218 67
684 10 134 68
685 10 425 75
686 10 141 69
687 10 282 70
688 10 48 71
689 10 39 72
690 10 55 73
691 10 421 74
692 10 237 76
693 10 53 77
694 10 319 78
695 10 326 79
696 10 30 80
697 10 71 81
698 10 362 82
699 10 419 83
700 10 301 84
701 10 17 85
702 10 133 86
703 10 124 87
704 10 90 88
705 10 131 89
706 10 347 90
707 10 363 91
708 10 279 92
709 10 70 93
710 11 70 0
711 11 177 1
712 11 195 2
713 11 127 3
714 11 395 4
715 11 420 5
716 11 152 6
717 11 418 7
718 11 259 8
719 11 325 9
720 11 441 10
721 11 108 11
722 11 249 12
723 11 90 14
724 11 231 13
725 11 72 16
726 11 113 17
727 11 379 18
728 11 170 19
729 11 102 20
730 11 168 21
731 11 284 22
732 11 200 23
733 11 198 24
734 11 227 25
735 11 143 26
736 11 450 27
737 11 41 28
738 11 207 29
739 11 348 31
740 11 164 33
741 11 112 32
742 11 78 34
743 11 219 35
744 11 35 36
745 11 276 37
746 11 13 38
747 11 354 39
748 11 295 40
749 11 202 41
750 11 218 42
751 11 84 43
752 11 175 44
753 11 166 46
754 11 157 47
755 11 98 48
756 11 264 49
757 11 30 50
758 11 96 51
759 11 162 52
760 11 303 53
761 11 144 54
762 11 235 55
763 11 301 56
764 11 392 58
765 11 99 57
766 11 190 59
767 11 256 60
768 11 422 61
769 12 103 1
770 12 246 2
771 12 371 3
772 12 121 4
773 12 403 5
774 12 28 6
775 12 239 7
776 12 230 8
777 12 146 9
778 12 53 10
779 12 269 11
780 12 235 12
781 12 30 13
782 12 21 14
783 12 428 15
784 12 144 16
785 12 335 17
786 12 326 18
787 13 197 0
788 13 447 1
789 13 279 2
790 13 304 3
791 13 320 4
792 13 286 5
793 13 402 6
794 13 368 7
795 13 34 8
796 13 342 9
797 13 283 10
798 13 399 11
799 13 365 12
800 13 381 13
801 13 222 14
802 13 440 15
803 13 81 16
804 13 97 17
805 13 136 18
806 13 152 19
807 13 43 20
808 13 434 21
809 13 241 22
810 13 307 23
811 13 398 24
812 13 105 25
813 13 14 26
814 13 130 27
815 13 121 28
816 13 403 29
817 13 194 30
818 13 351 31
819 13 242 32
820 13 233 33
821 13 199 34
822 13 156 35
823 13 254 36
824 13 49 37
825 13 15 39
826 13 56 40
827 13 245 41
828 13 186 43
829 13 427 44
830 13 293 45
831 13 284 46
832 13 200 47
833 13 16 48
834 13 257 50
835 13 173 51
836 13 39 52
837 13 110 53
838 13 401 54
839 13 67 55
840 13 33 56
841 13 281 57
842 13 322 58
843 13 329 59
844 13 370 60
845 13 86 61
846 13 327 62
847 13 268 63
848 13 50 64
849 13 354 65
850 13 295 66
851 13 202 67
852 13 218 68
853 13 84 69
854 13 175 70
855 13 166 71
856 13 157 72
857 13 98 73
858 13 264 74
859 13 30 75
860 13 96 76
861 13 162 77
862 13 303 78
863 13 144 79
864 13 235 80
865 13 301 81
866 13 392 82
867 13 99 83
868 13 190 84
869 13 256 85
870 13 422 86
871 14 155 0
872 14 423 1
873 14 173 2
874 14 205 3
875 14 180 4
876 14 298 5
877 14 398 6
878 14 130 7
879 14 121 8
880 14 162 9
881 14 403 10
882 14 194 11
883 14 110 12
884 14 351 13
885 14 242 14
886 14 233 15
887 14 199 16
888 14 190 17
889 14 156 18
890 14 322 19
891 14 254 20
892 15 349 0
893 15 81 1
894 15 24 2
895 15 274 3
896 15 83 4
897 15 422 5
898 15 138 6
899 15 329 7
900 15 151 8
901 15 192 9
902 15 333 10
903 15 249 11
904 15 431 12
905 15 147 13
906 15 49 14
907 15 354 15
908 15 245 16
909 15 186 17
910 15 427 18
911 15 293 19
912 15 284 20
913 15 200 21
914 15 16 22
915 15 257 23
916 15 173 24
917 15 39 25
918 15 246 26
919 15 37 27
920 15 353 28
921 15 419 29
922 15 35 30
923 15 251 31
924 15 167 32
925 15 408 33
926 15 374 34
927 15 56 35
928 15 38 36
929 15 445 37
930 15 261 38
931 15 414 40
932 15 405 41
933 15 421 42
934 15 312 43
935 15 203 44
936 15 144 45
937 15 360 46
938 15 326 47
939 15 417 48
940 15 358 49
941 15 149 50
942 15 31 51
943 15 322 52
944 15 63 53
945 15 179 54
946 16 307 0
947 16 125 1
948 16 100 2
949 16 357 3
950 16 350 4
951 16 325 5
952 16 43 6
953 16 334 7
954 16 450 8
955 16 264 9
956 16 49 10
957 16 56 11
958 16 322 12
959 16 354 13
960 16 245 14
961 16 186 15
962 16 427 16
963 16 293 17
964 16 284 18
965 16 200 19
966 16 39 20
967 16 338 21
968 16 404 23
969 16 20 24
970 16 111 25
971 16 227 26
972 16 143 27
973 16 425 33
974 16 257 28
975 16 173 29
976 16 439 30
977 16 205 31
978 16 296 32
979 16 312 34
980 16 128 35
981 16 344 36
982 16 335 37
983 16 351 39
984 16 217 38
985 16 208 40
986 16 165 41
987 16 281 42
988 16 272 43
989 16 238 44
990 16 279 45
991 16 70 46
992 16 436 47
993 16 277 49
994 16 343 50
995 16 59 51
996 16 225 52
997 16 332 53
998 16 348 54
999 16 214 55
1000 16 255 56
1001 16 446 57
1002 16 62 58
1003 16 303 59
1004 16 169 60
1005 16 210 61
1006 16 26 62
1007 16 167 64
1008 16 433 65
1009 16 199 66
1010 16 240 67
1011 16 31 68
1012 16 347 69
1013 17 426 0
1014 17 108 1
1015 17 233 2
1016 17 51 3
1017 17 76 4
1018 17 30 5
1019 17 71 6
1020 17 419 7
1021 17 133 8
1022 17 124 9
1023 17 90 10
1024 17 347 11
1025 17 363 12
1026 17 279 13
1027 17 70 14
1028 17 114 15
1029 17 230 16
1030 17 146 17
1031 17 437 18
1032 17 128 19
1033 17 344 20
1034 17 360 21
1035 17 190 22
1036 17 156 23
1037 17 272 24
1038 17 313 25
1039 17 79 27
1040 17 420 28
1041 17 411 29
1042 17 402 30
1043 17 293 31
1044 17 234 32
1045 17 425 49
1046 17 116 33
1047 17 432 34
1048 17 423 35
1049 17 389 36
1050 17 96 37
1051 17 112 39
1052 17 103 40
1053 17 69 38
1054 17 110 41
1055 17 301 42
1056 17 399 43
1057 17 365 44
1058 17 31 45
1059 17 372 47
1060 17 63 48
1061 17 104 50
1062 17 295 51
1063 17 436 52
1064 17 327 54
1065 17 209 53
1066 17 50 56
1067 17 266 55
1068 17 232 57
1069 17 348 58
1070 17 314 59
1071 17 380 60
1072 17 46 61
1073 17 362 62
1074 17 428 63
1075 17 94 64
1076 17 435 65
1077 17 401 66
1078 17 158 67
1079 17 265 68
1080 17 331 69
1081 17 47 70
1082 17 388 71
1083 17 179 72
1084 17 20 73
1085 17 161 74
1086 17 193 75
1087 17 309 76
1088 17 175 77
1089 17 166 78
1090 17 107 79
1091 17 273 81
1092 17 89 82
1093 17 305 83
1094 17 321 84
1095 17 187 86
1096 17 178 87
1097 17 144 88
1098 17 260 89
1099 17 176 90
1100 17 183 91
1101 17 424 92
1102 17 215 93
1103 17 131 94
1104 17 447 95
1105 18 252 1
1106 18 152 2
1107 18 409 3
1108 18 434 4
1109 18 27 6
1110 18 377 5
1111 18 34 7
1112 18 345 8
1113 18 211 9
1114 18 277 10
1115 18 59 11
1116 18 225 12
1117 18 41 13
1118 18 84 15
1119 18 150 14
1120 18 241 16
1121 18 257 17
1122 18 198 18
1123 18 414 19
1124 19 228 0
1125 19 360 1
1126 19 353 2
1127 19 223 3
1128 19 289 4
1129 19 380 5
1130 19 421 6
1131 19 212 7
1132 19 385 8
1133 19 433 9
1134 19 249 10
1135 19 65 11
1136 19 256 12
1137 19 397 13
1138 19 238 14
1139 19 20 15
1140 19 211 16
1141 19 302 17
1142 19 195 18
1143 19 352 19
1144 19 93 20
1145 19 184 21
1146 19 175 22
1147 19 141 23
1148 19 232 24
1149 19 323 25
1150 19 389 26
1151 19 30 27
1152 19 112 28
1153 19 103 29
1154 19 335 30
1155 19 138 31
1156 19 304 32
1157 19 420 33
1158 19 311 34
1159 19 327 35
1160 19 168 36
1161 19 259 37
1162 19 400 38
1163 19 266 39
1164 19 207 40
1165 19 398 41
1166 19 64 42
1167 19 405 43
1168 19 396 44
1169 19 387 45
1170 19 310 46
1171 19 317 47
1172 19 333 48
1173 19 224 50
1174 19 165 51
1175 19 306 52
1176 19 172 53
1177 19 63 54
1178 19 79 55
1179 19 395 56
1180 19 436 57
1181 19 277 58
1182 19 368 59
1183 19 409 60
1184 19 250 61
1185 19 316 62
1186 19 32 63
1187 19 273 64
1188 19 114 65
1189 19 280 66
1190 19 446 67
1191 19 162 68
1192 19 328 69
1193 19 260 70
1194 19 151 71
1195 19 192 72
1196 19 408 73
1197 19 374 74
1198 19 440 75
1199 19 156 76
1200 19 322 77
1201 20 186 0
1202 20 236 1
1203 20 49 2
1204 20 440 3
1205 20 81 4
1206 20 172 5
1207 20 188 6
1208 20 79 7
1209 20 151 9
1210 20 192 8
1211 20 249 13
1212 20 65 10
1213 20 256 11
1214 20 397 12
1215 20 238 16
1216 20 302 14
1217 20 368 17
1218 20 409 19
1219 20 399 20
1220 20 340 21
1221 20 22 23
1222 20 304 22
1223 20 261 26
1224 20 127 27
1225 20 118 28
1226 20 59 29
1227 20 300 30
1228 20 338 31
1229 20 111 32
1230 20 227 33
1231 20 143 34
1232 20 425 18
1233 20 257 35
1234 20 173 36
1235 20 439 37
1236 20 205 38
1237 20 296 39
1238 20 312 40
1239 20 128 41
1240 20 344 42
1241 20 335 43
1242 20 351 44
1243 20 217 45
1244 20 208 46
1245 20 199 47
1246 20 165 49
1247 20 281 48
1248 20 272 50
1249 20 204 51
1250 20 211 52
1251 20 327 55
1252 20 184 53
1253 20 200 54
1254 20 91 56
1255 20 82 57
1256 20 448 59
1257 20 314 61
1258 20 246 60
1259 20 62 62
1260 20 278 64
1261 20 244 66
1262 20 385 67
1263 20 126 68
1264 20 167 69
1265 20 433 70
1266 20 299 71
1267 20 315 72
1268 20 181 74
1269 20 222 75
1270 20 113 76
1271 20 404 77
1272 20 136 78
1273 20 152 79
1274 20 43 80
1275 20 334 81
1276 20 25 82
1277 20 316 83
1278 20 248 84
1279 20 139 85
1280 20 130 86
1281 20 71 87
1282 20 212 88
1283 20 103 89
1284 20 444 90
1285 20 410 91
1286 20 101 92
1287 20 317 93
1288 20 283 94
1289 20 349 95
1290 20 90 96
1291 20 231 97
1292 20 47 98
1293 20 388 63
1294 20 179 99
1295 20 161 100
1296 20 193 101
1297 20 309 102
1298 20 175 103
1299 20 166 104
1300 20 107 105
1301 20 273 106
1302 20 89 107
1303 20 305 108
1304 20 321 109
1305 20 187 110
1306 20 178 111
1307 20 144 112
1308 20 260 113
1309 20 176 114
1310 20 183 115
1311 20 424 116
1312 20 215 117
1313 20 131 118
1314 20 447 119
1315 21 412 0
1316 21 380 1
1317 21 437 2
1318 21 255 3
1319 21 37 4
1320 21 403 6
1321 21 244 5
1322 21 376 7
1323 21 30 8
1324 21 428 9
1325 21 144 10
1326 21 335 11
1327 21 326 12
1328 21 88 13
1329 21 404 15
1330 21 70 16
1331 21 36 17
1332 21 127 18
1333 21 68 19
1334 21 284 21
1335 21 300 20
1336 21 116 22
1337 21 382 23
1338 21 148 24
1339 21 164 25
1340 21 55 26
1341 21 62 27
1342 21 328 28
1343 21 94 29
1344 21 35 31
1345 21 226 30
1346 21 317 32
1347 21 283 33
1348 21 399 34
1349 21 340 35
1350 21 106 36
1351 21 22 37
1352 22 263 0
1353 22 313 1
1354 22 142 2
1355 22 158 3
1356 22 24 4
1357 22 440 5
1358 22 83 6
1359 22 349 7
1360 22 140 8
1361 22 288 9
1362 22 326 10
1363 22 342 11
1364 22 183 12
1365 22 415 13
1366 22 231 14
1367 22 395 15
1368 22 61 16
1369 22 101 17
1370 22 417 18
1371 22 383 19
1372 22 424 20
1373 22 445 24
1374 22 286 25
1375 22 352 26
1376 22 225 27
1377 22 189 28
1378 22 405 29
1379 22 396 30
1380 22 337 31
1381 22 53 32
1382 22 219 33
1383 22 410 35
1384 22 51 36
1385 22 67 38
1386 22 358 39
1387 22 99 40
1388 22 240 41
1389 22 388 43
1390 22 129 42
1391 22 267 44
1392 22 33 46
1393 22 74 45
1394 22 229 47
1395 22 295 48
1396 22 386 49
1397 22 318 50
1398 22 159 51
1399 22 351 52
1400 22 131 53
1401 22 338 54
1402 22 304 55
1403 22 261 56
1404 22 118 57
1405 22 59 58
1406 22 166 59
1407 22 88 60
1408 22 404 61
1409 22 70 62
1410 22 36 63
1411 22 127 64
1412 22 68 65
1413 22 284 66
1414 22 300 67
1415 22 116 68
1416 22 382 69
1417 22 148 70
1418 22 164 71
1419 22 55 72
1420 22 62 73
1421 22 328 74
1422 22 94 75
1423 22 35 76
1424 22 226 77
1425 22 317 78
1426 22 283 79
1427 22 399 80
1428 22 340 81
1429 22 106 82
1430 22 363 83
1431 22 204 84
1432 22 345 85
1433 22 186 86
1434 22 402 87
1435 22 368 88
1436 22 434 89
1437 22 125 90
1438 22 366 91
1439 22 307 92
1440 22 23 93
1441 22 214 94
1442 22 280 95
1443 22 346 96
1444 22 87 97
1445 22 203 98
1446 22 69 99
1447 22 160 100
1448 22 126 101
1449 22 217 102
1450 22 333 103
1451 22 249 104
1452 22 40 105
1453 22 331 106
1454 23 139 0
1455 23 407 1
1456 23 239 2
1457 23 207 3
1458 23 43 4
1459 23 359 5
1460 23 425 11
1461 23 116 6
1462 23 432 7
1463 23 121 9
1464 23 137 8
1465 23 277 12
1466 23 418 10
1467 23 209 13
1468 23 150 15
1469 23 421 14
1470 23 212 16
1471 23 53 17
1472 23 194 18
1473 23 351 19
1474 23 388 24
1475 23 129 20
1476 23 295 21
1477 23 411 23
1478 23 293 22
1479 23 284 26
1480 23 300 25
1481 23 166 27
1482 23 330 29
1483 23 171 30
1484 23 287 31
1485 23 119 32
1486 23 385 34
1487 23 176 35
1488 23 67 36
1489 23 149 37
1490 23 431 38
1491 23 147 39
1492 23 263 40
1493 23 154 41
1494 23 120 42
1495 23 211 43
1496 23 202 44
1497 23 218 45
1498 23 84 46
1499 23 391 47
1500 23 182 48
1501 23 164 49
1502 23 55 50
1503 23 446 51
1504 23 267 52
1505 23 83 53
1506 23 372 54
1507 23 113 55
1508 23 354 56
1509 23 286 57
1510 23 377 58
1511 23 75 59
1512 23 66 60
1513 23 82 61
1514 23 189 62
1515 23 355 63
1516 23 146 64
1517 23 437 65
1518 23 103 66
1519 23 135 67
1520 23 301 68
1521 23 442 69
1522 23 208 70
1523 23 174 71
1524 23 340 72
1525 23 56 73
1526 23 297 74
1527 23 38 75
1528 23 254 76
1529 23 220 77
1530 23 311 78
1531 23 302 79
1532 23 243 80
1533 23 59 81
1534 23 250 82
1535 23 255 83
1536 23 96 84
1537 23 262 85
1538 23 403 86
1539 23 244 87
1540 23 410 88
1541 23 151 89
1542 23 274 90
1543 23 365 91
1544 23 356 92
1545 23 447 94
1546 23 363 95
1547 23 204 96
1548 23 345 97
1549 23 186 98
1550 23 402 99
1551 23 368 100
1552 23 434 101
1553 23 125 102
1554 23 366 103
1555 23 307 104
1556 23 214 105
1557 23 280 106
1558 23 346 107
1559 23 87 108
1560 23 203 109
1561 23 69 110
1562 23 160 111
1563 23 126 112
1564 23 217 113
1565 23 333 114
1566 23 249 115
1567 23 40 116
1568 23 331 117
1569 24 40 0
1570 24 283 1
1571 24 65 3
1572 24 258 5
1573 24 142 6
1574 24 158 7
1575 24 106 8
1576 24 363 9
1577 24 50 10
1578 24 291 11
1579 24 223 12
1580 24 396 13
1581 24 337 14
1582 24 28 15
1583 24 369 16
1584 24 235 17
1585 24 351 18
1586 24 440 19
1587 24 388 25
1588 24 104 20
1589 24 395 21
1590 24 111 22
1591 24 202 23
1592 24 293 26
1593 24 257 24
1594 24 273 27
1595 24 164 28
1596 24 105 29
1597 24 221 30
1598 24 112 31
1599 24 394 32
1600 24 126 33
1601 24 292 34
1602 24 383 35
1603 24 115 36
1604 24 63 37
1605 24 79 38
1606 24 45 39
1607 24 161 40
1608 24 168 41
1609 24 359 42
1610 24 425 46
1611 24 41 44
1612 24 157 43
1613 24 98 45
1614 24 364 47
1615 24 180 48
1616 24 421 49
1617 24 262 50
1618 24 428 51
1619 24 169 52
1620 24 185 53
1621 24 101 56
1622 24 392 55
1623 24 33 59
1624 24 90 57
1625 24 156 61
1626 24 297 60
1627 25 391 0
1628 25 134 1
1629 25 359 2
1630 25 341 3
1631 25 366 4
1632 25 288 5
1633 25 420 6
1634 25 361 7
1635 25 52 9
1636 25 343 10
1637 25 416 11
1638 25 157 12
1639 25 123 13
1640 25 164 14
1641 25 121 15
1642 25 37 16
1643 25 378 17
1644 25 156 19
1645 25 322 18
1646 25 88 20
1647 25 79 21
1648 25 45 22
1649 25 177 24
1650 25 418 25
1651 25 234 26
