# instancia: dsjc500.9
# arestas: 112437
# cores usadas: 608
# tempo total: 112s (112471ms)
# formato: id_aresta  vertice_u  vertice_v  cor
191 21 17 3
192 21 18 4
193 21 19 2
194 21 20 5
195 22 1 20
196 22 2 18
197 22 3 17
198 22 4 19
199 22 5 16
200 22 6 15
201 22 7 14
202 22 8 22
203 22 11 24
204 22 12 13
205 22 13 26
206 22 14 23
207 22 16 21
208 22 17 4
209 22 18 6
210 22 19 5
211 22 21 0
212 23 1 21
213 23 2 19
214 23 3 22
215 23 4 18
216 23 5 17
217 23 6 20
218 23 7 15
219 23 8 23
220 23 9 16
221 23 10 14
222 23 11 25
223 23 13 24
224 23 14 26
225 23 15 27
226 23 18 7
227 23 20 2
228 23 21 1
229 23 22 3
230 24 1 22
231 24 2 20
232 24 3 19
233 24 4 21
234 24 5 23
235 24 6 17
236 24 7 18
237 24 8 24
238 24 9 25
239 24 10 16
240 24 11 14
241 24 12 15
242 24 13 27
243 24 14 28
244 24 15 29
245 24 16 26
246 24 17 6
247 24 18 9
248 24 19 4
249 24 20 3
250 24 21 7
251 24 22 1
252 24 23 0
253 25 1 23
254 25 2 21
255 25 3 24
256 25 4 20
257 25 5 22
258 25 6 18
259 25 7 25
260 25 8 17
261 25 9 19
262 25 10 26
263 25 11 15
264 25 12 16
265 25 13 14
266 25 14 27
267 25 15 28
268 25 16 29
269 25 17 7
270 25 18 30
271 25 21 6
272 25 22 2
273 25 23 4
274 25 24 5
275 26 1 24
276 26 2 22
277 26 3 21
278 26 4 23
279 26 5 20
280 26 7 26
281 26 8 18
282 26 9 27
283 26 10 25
284 26 11 16
285 26 12 17
286 26 13 19
287 26 14 14
288 26 15 30
289 26 16 28
290 26 17 10
291 26 18 29
292 26 19 6
293 26 20 4
294 26 21 8
295 26 23 5
296 26 24 2
297 26 25 0
298 27 1 25
299 27 2 23
300 27 4 22
301 27 5 21
302 27 6 19
303 27 7 20
304 27 8 26
305 27 10 24
306 27 11 17
307 27 12 18
308 27 15 16
309 27 16 27
310 27 17 28
311 27 18 31
312 27 19 7
313 27 20 6
314 27 21 9
315 27 22 8
316 27 23 10
317 27 24 11
318 27 25 1
319 27 26 3
320 28 1 26
321 28 2 24
322 28 3 23
323 28 4 25
324 28 5 27
325 28 6 21
326 28 7 22
327 28 9 28
328 28 10 20
329 28 11 29
330 28 12 19
331 28 13 16
332 28 14 15
333 28 15 17
334 28 16 30
335 28 17 31
336 28 18 32
337 28 19 10
338 28 20 7
339 28 21 11
340 28 22 9
341 28 23 6
342 28 25 3
343 28 26 1
344 29 1 27
345 29 2 25
346 29 4 24
347 29 5 26
348 29 6 22
349 29 7 21
350 29 8 19
351 29 9 23
352 29 10 28
353 29 11 30
354 29 13 17
355 29 15 18
356 29 16 20
357 29 17 29
358 29 18 33
359 29 20 9
360 29 21 12
361 29 22 7
362 29 23 8
363 29 24 10
364 29 25 11
365 29 26 13
366 29 27 0
367 29 28 2
368 30 1 28
369 30 2 26
370 30 3 25
371 30 4 27
372 30 6 23
373 30 7 24
374 30 8 20
375 30 9 21
376 30 10 29
377 30 11 22
378 30 12 30
379 30 13 18
380 30 14 17
381 30 15 19
382 30 16 31
383 30 17 32
384 30 18 34
385 30 19 33
386 30 20 10
387 30 21 35
388 30 22 11
389 30 23 9
390 30 26 7
391 30 28 0
392 30 29 1
393 31 1 29
394 31 2 27
395 31 3 26
396 31 4 28
397 31 5 24
398 31 6 25
399 31 7 23
400 31 8 30
401 31 9 22
402 31 10 21
403 31 11 31
404 31 12 32
405 31 13 33
406 31 14 18
407 31 15 20
408 31 16 19
409 31 17 34
410 31 19 35
411 31 20 36
412 31 21 37
413 31 22 10
414 31 23 11
415 31 24 8
416 31 25 9
417 31 26 12
418 31 27 2
419 31 29 3
420 31 30 4
421 32 1 30
422 32 2 28
423 32 4 26
424 32 5 25
425 32 7 27
426 32 8 29
427 32 10 23
428 32 12 31
429 32 13 22
430 32 14 19
431 32 15 21
432 32 16 24
433 32 17 33
434 32 18 35
435 32 19 32
436 32 20 34
437 32 21 36
438 32 22 12
439 32 23 13
440 32 24 37
441 32 25 8
442 32 26 9
443 32 27 4
444 32 29 5
445 32 30 2
446 32 31 0
447 33 3 27
448 33 4 29
449 33 6 24
450 33 8 25
451 33 9 26
452 33 10 30
453 33 11 28
454 33 12 33
455 33 13 31
456 33 14 20
457 33 15 22
458 33 17 23
459 33 18 36
460 33 19 34
461 33 21 32
462 33 22 35
463 33 23 12
464 33 24 13
465 33 26 11
466 33 27 5
467 33 28 4
468 33 29 6
469 33 30 3
470 33 31 1
471 33 32 7
472 34 1 31
473 34 2 29
474 34 3 28
475 34 4 30
476 34 6 26
477 34 7 32
478 34 8 27
479 34 9 24
480 34 10 33
481 34 11 34
482 34 12 25
483 34 13 35
484 34 14 36
485 34 15 23
486 34 17 22
487 34 18 37
488 34 19 38
489 34 20 39
490 34 21 40
491 34 22 41
492 34 23 42
493 34 24 12
494 34 25 10
495 34 26 15
496 34 28 5
497 34 29 4
498 34 30 6
499 34 31 7
500 34 32 1
501 34 33 0
502 35 1 32
503 35 2 30
504 35 3 29
505 35 4 31
506 35 6 27
507 35 7 28
508 35 9 33
509 35 10 34
510 35 11 26
511 35 12 35
512 35 13 36
513 35 14 25
514 35 15 37
515 35 16 22
516 35 17 24
517 35 18 23
518 35 19 39
519 35 21 38
520 35 23 40
521 35 24 41
522 35 25 13
523 35 26 42
524 35 27 14
525 35 28 8
526 35 29 15
527 35 30 5
528 35 31 6
529 35 32 3
530 35 33 2
531 35 34 9
532 36 1 33
533 36 2 31
534 36 3 30
535 36 4 32
536 36 5 28
537 36 6 29
538 36 7 34
539 36 8 35
540 36 9 36
541 36 10 27
542 36 11 37
543 36 12 26
544 36 13 38
545 36 14 39
546 36 15 25
547 36 16 23
548 36 18 22
549 36 19 40
550 36 20 41
551 36 21 42
552 36 22 43
553 36 23 44
554 36 24 45
555 36 25 12
556 36 26 46
557 36 27 13
558 36 28 14
559 36 29 16
560 36 30 8
561 36 31 5
562 36 32 6
563 36 33 9
564 36 34 2
565 36 35 0
566 37 1 34
567 37 4 33
568 37 5 29
569 37 6 28
570 37 7 30
571 37 8 31
572 37 9 32
573 37 10 35
574 37 11 27
575 37 12 36
576 37 13 37
577 37 14 38
578 37 15 39
579 37 16 25
580 37 17 26
581 37 18 24
582 37 19 41
583 37 20 40
584 37 21 43
585 37 22 42
586 37 23 45
587 37 24 44
588 37 25 46
589 37 26 47
590 37 27 12
591 37 30 13
592 37 31 14
593 37 32 10
594 37 33 8
595 37 34 3
596 37 35 1
597 37 36 4
598 38 1 35
599 38 2 32
600 38 3 31
601 38 4 34
602 38 5 30
603 38 6 33
604 38 8 28
605 38 9 29
606 38 10 36
607 38 12 27
608 38 13 39
609 38 14 37
610 38 15 38
611 38 17 25
612 38 18 26
613 38 19 42
614 38 20 43
615 38 21 41
616 38 22 40
617 38 24 46
618 38 25 44
619 38 26 45
620 38 28 12
621 38 29 14
622 38 30 15
623 38 32 11
624 38 33 10
625 38 34 8
626 38 35 4
627 38 36 1
628 38 37 0
629 39 1 36
630 39 2 33
631 39 3 32
632 39 5 31
633 39 6 30
634 39 7 29
635 39 8 34
636 39 9 35
637 39 10 37
638 39 11 38
639 39 13 28
640 39 14 40
641 39 15 41
642 39 16 39
643 39 17 27
644 39 18 25
645 39 19 26
646 39 20 42
647 39 21 44
648 39 22 45
649 39 24 43
650 39 25 47
651 39 26 48
652 39 28 13
653 39 29 46
654 39 30 12
655 39 31 15
656 39 32 14
657 39 33 16
658 39 34 11
659 39 35 7
660 39 36 3
661 39 37 2
662 39 38 5
663 40 1 37
664 40 2 34
665 40 3 33
666 40 4 35
667 40 5 32
668 40 7 31
669 40 8 36
670 40 9 30
671 40 10 38
672 40 11 39
673 40 12 28
674 40 13 29
675 40 14 41
676 40 16 40
677 40 17 42
678 40 18 27
679 40 19 25
680 40 20 26
681 40 21 45
682 40 23 43
683 40 24 47
684 40 25 48
685 40 26 44
686 40 27 15
687 40 28 18
688 40 29 49
689 40 30 14
690 40 31 13
691 40 32 16
692 40 33 17
693 40 34 19
694 40 35 10
695 40 36 7
696 40 37 5
697 40 38 2
698 40 39 0
699 41 1 38
700 41 2 35
701 41 3 34
702 41 4 36
703 41 5 33
704 41 6 31
705 41 7 37
706 41 8 32
707 41 9 39
708 41 10 40
709 41 11 41
710 41 12 29
711 41 13 30
712 41 14 42
713 41 15 43
714 41 16 44
715 41 17 45
716 41 19 27
717 41 20 25
718 41 21 28
719 41 22 46
720 41 23 47
721 41 24 48
722 41 25 49
723 41 26 50
724 41 28 51
725 41 29 52
726 41 31 16
727 41 32 15
728 41 33 14
729 41 34 13
730 41 36 10
731 41 37 6
732 41 38 3
733 41 39 1
734 42 1 39
735 42 2 36
736 42 3 35
737 42 4 37
738 42 5 34
739 42 6 32
740 42 7 33
741 42 8 38
742 42 9 31
743 42 10 41
744 42 11 40
745 42 12 42
746 42 13 43
747 42 14 29
748 42 15 44
749 42 17 30
750 42 18 28
751 42 19 45
752 42 20 27
753 42 21 46
754 42 22 25
755 42 23 48
756 42 24 49
757 42 25 50
758 42 26 51
759 42 27 47
760 42 28 52
761 42 29 53
762 42 30 16
763 42 31 17
764 42 32 18
765 42 33 15
766 42 34 14
767 42 35 11
768 42 36 19
769 42 37 7
770 42 38 6
771 42 39 4
772 42 40 1
773 42 41 0
774 43 1 40
775 43 2 37
776 43 3 36
777 43 4 38
778 43 5 35
779 43 6 34
780 43 7 39
781 43 8 33
782 43 9 41
783 43 10 31
784 43 11 32
785 43 12 43
786 43 13 42
787 43 14 30
788 43 15 45
789 43 16 46
790 43 17 44
791 43 18 47
792 43 19 28
793 43 21 27
794 43 22 29
795 43 23 49
796 43 24 50
797 43 26 52
798 43 27 48
799 43 28 53
800 43 29 51
801 43 30 54
802 43 31 55
803 43 32 17
804 43 33 18
805 43 34 16
806 43 35 19
807 43 36 11
808 43 37 9
809 43 38 7
810 43 39 6
811 43 42 2
812 44 4 39
813 44 5 36
814 44 6 35
815 44 7 38
816 44 8 37
817 44 9 34
818 44 10 32
819 44 11 33
820 44 12 40
821 44 13 41
822 44 14 31
823 44 17 43
824 44 18 42
825 44 19 29
826 44 20 28
827 44 21 30
828 44 22 27
829 44 24 51
830 44 25 45
831 44 26 49
832 44 27 44
833 44 28 46
834 44 29 47
835 44 30 48
836 44 31 50
837 44 32 20
838 44 33 19
839 44 34 17
840 44 35 16
841 44 36 15
842 44 38 9
843 44 39 8
844 44 40 3
845 44 41 2
846 44 42 5
847 44 43 0
848 45 1 41
849 45 2 38
850 45 3 37
851 45 4 40
852 45 5 39
853 45 6 36
854 45 7 35
855 45 8 42
856 45 10 43
857 45 11 44
858 45 12 34
859 45 13 32
860 45 14 33
861 45 16 45
862 45 17 46
863 45 18 48
864 45 19 30
865 45 20 29
866 45 21 31
867 45 22 28
868 45 23 50
869 45 24 52
870 45 25 51
871 45 26 53
872 45 27 49
873 45 28 47
874 45 29 54
875 45 30 55
876 45 31 56
877 45 32 57
878 45 33 21
879 45 34 18
880 45 35 17
881 45 36 20
882 45 37 11
883 45 38 13
884 45 39 9
885 45 40 4
886 45 41 5
887 45 42 3
888 45 43 1
889 45 44 6
890 46 1 42
891 46 2 39
892 46 3 38
893 46 4 41
894 46 5 37
895 46 6 40
896 46 7 36
897 46 8 43
898 46 9 44
899 46 10 45
900 46 11 35
901 46 12 46
902 46 14 32
903 46 15 31
904 46 16 33
905 46 17 47
906 46 18 49
907 46 19 48
908 46 20 30
909 46 21 29
910 46 22 34
911 46 23 28
912 46 24 53
913 46 25 52
914 46 26 54
915 46 27 50
916 46 28 55
917 46 29 56
918 46 30 51
919 46 32 58
920 46 33 57
921 46 34 20
922 46 35 18
923 46 36 17
924 46 37 15
925 46 38 16
926 46 39 10
927 46 40 6
928 46 41 4
929 46 42 8
930 46 43 3
931 46 45 0
932 47 1 43
933 47 2 40
934 47 3 39
935 47 4 42
936 47 5 38
937 47 6 37
938 47 7 41
939 47 8 44
940 47 9 45
941 47 10 46
942 47 11 36
943 47 12 47
944 47 14 34
945 47 17 35
946 47 18 50
947 47 19 31
948 47 20 32
949 47 22 30
950 47 23 29
951 47 26 33
952 47 27 51
953 47 28 48
954 47 29 55
955 47 30 49
956 47 31 52
957 47 32 53
958 47 33 54
959 47 34 21
960 47 35 20
961 47 36 18
962 47 37 16
963 47 38 17
964 47 39 19
965 47 40 8
966 47 41 7
967 47 42 9
968 47 43 4
969 47 44 1
970 47 45 2
971 47 46 5
972 48 1 44
973 48 2 41
974 48 3 40
975 48 5 42
976 48 6 38
977 48 7 43
978 48 9 37
979 48 10 39
980 48 11 45
981 48 12 48
982 48 13 34
983 48 15 32
984 48 16 35
985 48 17 36
986 48 18 46
987 48 19 47
988 48 20 31
989 48 21 33
990 48 22 49
991 48 23 30
992 48 24 54
993 48 25 53
994 48 26 55
995 48 27 29
996 48 28 50
997 48 29 57
998 48 30 52
999 48 31 51
1000 48 32 56
1001 48 34 58
1002 48 35 21
1003 48 36 24
1004 48 37 17
1005 48 38 18
1006 48 39 20
1007 48 40 9
1008 48 41 8
1009 48 42 10
1010 48 43 5
1011 48 44 4
1012 48 45 7
1013 48 46 1
1014 48 47 0
1015 49 1 45
1016 49 2 42
1017 49 3 41
1018 49 4 43
1019 49 5 40
1020 49 6 39
1021 49 7 44
1022 49 8 46
1023 49 9 38
1024 49 10 47
1025 49 11 48
1026 49 12 37
1027 49 13 49
1028 49 14 35
1029 49 15 33
1030 49 16 32
1031 49 17 50
1032 49 19 36
1033 49 20 51
1034 49 21 34
1035 49 22 31
1036 49 23 52
1037 49 24 30
1038 49 25 54
1039 49 26 56
1040 49 27 53
1041 49 28 57
1042 49 29 58
1043 49 30 59
1044 49 31 60
1045 49 32 55
1046 49 33 61
1047 49 35 62
1048 49 36 21
1049 49 38 19
1050 49 40 11
1051 49 41 9
1052 49 42 12
1053 49 43 8
1054 49 44 7
1055 49 46 2
1056 49 47 3
1057 49 48 6
1058 50 1 46
1059 50 2 43
1060 50 3 42
1061 50 4 44
1062 50 5 41
1063 50 6 45
1064 50 9 40
1065 50 10 48
1066 50 11 47
1067 50 12 38
1068 50 13 50
1069 50 14 49
1070 50 15 34
1071 50 16 36
1072 50 19 37
1073 50 20 33
1074 50 22 32
1075 50 23 31
1076 50 24 35
1077 50 26 39
1078 50 27 30
1079 50 28 54
1080 50 29 59
1081 50 30 53
1082 50 31 57
1083 50 32 51
1084 50 33 52
1085 50 34 55
1086 50 35 56
1087 50 36 58
1088 50 37 18
1089 50 38 20
1090 50 39 17
1091 50 40 12
1092 50 41 11
1093 50 43 10
1094 50 44 13
1095 50 45 8
1096 50 46 7
1097 50 47 6
1098 50 48 2
1099 50 49 0
1100 51 2 44
1101 51 3 43
1102 51 4 45
1103 51 5 46
1104 51 6 41
1105 51 7 40
1106 51 8 39
1107 51 9 42
1108 51 10 49
1109 51 11 50
1110 51 12 51
1111 51 13 47
1112 51 14 48
1113 51 15 35
1114 51 16 34
1115 51 17 37
1116 51 18 38
1117 51 19 52
1118 51 20 53
1119 51 21 54
1120 51 22 33
1121 51 23 32
1122 51 24 31
1123 51 25 36
1124 51 26 57
1125 51 27 55
1126 51 28 56
1127 51 29 60
1128 51 30 58
1129 51 31 59
1130 51 32 61
1131 51 33 62
1132 51 35 63
1133 51 36 64
1134 51 37 19
1135 51 38 21
1136 51 39 18
1137 51 40 20
1138 51 41 12
1139 51 42 13
1140 51 43 14
1141 51 44 10
1142 51 46 9
1143 51 47 11
1144 51 48 3
1145 51 50 1
1146 52 1 47
1147 52 3 44
1148 52 4 46
1149 52 5 43
1150 52 6 42
1151 52 7 45
1152 52 9 48
1153 52 10 50
1154 52 11 49
1155 52 13 40
1156 52 14 51
1157 52 15 36
1158 52 16 37
1159 52 17 38
1160 52 18 39
1161 52 19 53
1162 52 20 35
1163 52 21 52
1164 52 22 54
1165 52 23 33
1166 52 24 32
1167 52 25 31
1168 52 26 34
1169 52 27 41
1170 52 28 58
1171 52 29 61
1172 52 30 56
1173 52 31 62
1174 52 32 59
1175 52 33 55
1176 52 34 57
1177 52 35 60
1178 52 37 20
1179 52 38 22
1180 52 39 21
1181 52 40 23
1182 52 41 17
1183 52 42 24
1184 52 43 12
1185 52 44 11
1186 52 45 10
1187 52 46 13
1188 52 47 14
1189 52 48 15
1190 52 49 1
1191 52 50 3
1192 52 51 0
1193 53 1 48
1194 53 3 45
1195 53 4 47
1196 53 6 43
1197 53 7 42
1198 53 8 40
1199 53 9 46
1200 53 11 51
1201 53 13 44
1202 53 14 50
1203 53 15 49
1204 53 16 38
1205 53 17 39
1206 53 18 41
1207 53 19 54
1208 53 20 37
1209 53 21 53
1210 53 22 36
1211 53 23 34
1212 53 24 33
1213 53 25 32
1214 53 26 31
1215 53 27 35
1216 53 28 59
1217 53 29 62
1218 53 30 57
1219 53 31 58
1220 53 32 52
1221 53 33 56
1222 53 34 60
1223 53 35 55
1224 53 36 61
1225 53 37 21
1226 53 38 23
1227 53 40 22
1228 53 42 20
1229 53 43 13
1230 53 44 12
1231 53 45 14
1232 53 46 11
1233 53 47 10
1234 53 48 16
1235 53 49 4
1236 53 50 5
1237 53 51 2
1238 53 52 6
1239 54 1 49
1240 54 2 45
1241 54 3 46
1242 54 4 48
1243 54 5 44
1244 54 6 47
1245 54 7 50
1246 54 9 43
1247 54 10 42
1248 54 11 52
1249 54 12 39
1250 54 13 51
1251 54 14 53
1252 54 15 40
1253 54 16 41
1254 54 17 54
1255 54 18 55
1256 54 19 56
1257 54 20 38
1258 54 21 57
1259 54 22 37
1260 54 23 35
1261 54 26 32
1262 54 27 33
1263 54 28 34
1264 54 29 31
1265 54 30 36
1266 54 31 61
1267 54 32 60
1268 54 33 58
1269 54 34 59
1270 54 35 64
1271 54 36 62
1272 54 37 22
1273 54 38 24
1274 54 39 23
1275 54 40 21
1276 54 43 15
1277 54 44 14
1278 54 46 12
1279 54 48 11
1280 54 49 5
1281 54 50 4
1282 54 51 6
1283 54 52 2
1284 54 53 0
1285 55 1 50
1286 55 2 46
1287 55 3 47
1288 55 4 49
1289 55 5 45
1290 55 6 44
1291 55 7 48
1292 55 8 41
1293 55 9 51
1294 55 10 52
1295 55 11 42
1296 55 12 53
1297 55 13 54
1298 55 14 43
1299 55 15 55
1300 55 16 56
1301 55 17 40
1302 55 18 57
1303 55 19 58
1304 55 20 59
1305 55 21 39
1306 55 22 38
1307 55 23 36
1308 55 24 34
1309 55 25 33
1310 55 26 35
1311 55 27 32
1312 55 28 37
1313 55 29 63
1314 55 30 60
1315 55 31 64
1316 55 32 62
1317 55 33 65
1318 55 34 61
1319 55 35 66
1320 55 36 67
1321 55 37 23
1322 55 39 22
1323 55 40 24
1324 55 41 18
1325 55 42 21
1326 55 43 20
1327 55 44 25
1328 55 45 12
1329 55 46 14
1330 55 47 13
1331 55 48 19
1332 55 49 10
1333 55 51 4
1334 55 52 5
1335 55 53 1
1336 55 54 3
1337 56 1 51
1338 56 2 47
1339 56 3 48
1340 56 4 50
1341 56 5 49
1342 56 6 46
1343 56 8 45
1344 56 9 52
1345 56 10 44
1346 56 12 41
1347 56 13 53
1348 56 14 54
1349 56 15 42
1350 56 16 43
1351 56 17 55
1352 56 18 40
1353 56 19 57
1354 56 20 56
1355 56 21 58
1356 56 22 39
1357 56 23 37
1358 56 24 36
1359 56 25 34
1360 56 26 38
1361 56 27 59
1362 56 28 33
1363 56 29 32
1364 56 30 61
1365 56 31 63
1366 56 32 64
1367 56 33 60
1368 56 34 62
1369 56 35 67
1370 56 36 65
1371 56 37 66
1372 56 38 68
1373 56 39 24
1374 56 40 69
1375 56 41 19
1376 56 42 22
1377 56 43 21
1378 56 44 18
1379 56 45 15
1380 56 46 23
1381 56 48 12
1382 56 49 13
1383 56 52 4
1384 56 53 3
1385 56 54 1
1386 56 55 0
1387 57 1 52
1388 57 2 48
1389 57 3 49
1390 57 4 51
1391 57 5 47
1392 57 6 50
1393 57 8 53
1394 57 9 54
1395 57 10 55
1396 57 11 43
1397 57 13 45
1398 57 14 44
1399 57 15 46
1400 57 17 41
1401 57 18 56
1402 57 19 59
1403 57 21 60
1404 57 22 57
1405 57 23 38
1406 57 24 39
1407 57 25 35
1408 57 27 34
1409 57 28 36
1410 57 29 37
1411 57 30 40
1412 57 31 42
1413 57 32 63
1414 57 33 64
1415 57 34 65
1416 57 35 58
1417 57 36 66
1418 57 37 61
1419 57 40 62
1420 57 41 20
1421 57 42 23
1422 57 43 22
1423 57 44 21
1424 57 45 16
1425 57 46 19
1426 57 47 12
1427 57 48 13
1428 57 50 9
1429 57 51 5
1430 57 52 7
1431 57 53 8
1432 57 54 10
1433 57 55 2
1434 57 56 6
1435 58 1 53
1436 58 2 49
1437 58 3 50
1438 58 4 52
1439 58 5 48
1440 58 6 51
1441 58 8 47
1442 58 9 55
1443 58 10 54
1444 58 11 46
1445 58 12 44
1446 58 13 56
1447 58 14 45
1448 58 15 57
1449 58 16 42
1450 58 17 58
1451 58 18 43
1452 58 19 60
1453 58 20 61
1454 58 21 59
1455 58 22 62
1456 58 23 39
1457 58 25 37
1458 58 27 36
1459 58 30 38
1460 58 31 40
1461 58 32 41
1462 58 33 63
1463 58 34 64
1464 58 35 68
1465 58 36 69
1466 58 37 65
1467 58 38 66
1468 58 39 67
1469 58 40 70
1470 58 42 26
1471 58 43 23
1472 58 45 19
1473 58 46 21
1474 58 47 15
1475 58 48 14
1476 58 49 16
1477 58 50 22
1478 58 52 8
1479 58 53 7
1480 58 54 9
1481 58 55 6
1482 58 56 2
1483 58 57 0
1484 59 1 54
1485 59 2 50
1486 59 3 51
1487 59 4 53
1488 59 5 52
1489 59 6 48
1490 59 7 46
1491 59 8 49
1492 59 9 47
1493 59 10 56
1494 59 11 55
1495 59 13 57
1496 59 14 58
1497 59 15 59
1498 59 16 60
1499 59 17 61
1500 59 18 44
1501 59 19 43
1502 59 20 45
1503 59 21 62
1504 59 22 63
1505 59 23 41
1506 59 24 38
1507 59 25 39
1508 59 26 36
1509 59 27 37
1510 59 28 35
1511 59 29 34
1512 59 31 65
1513 59 32 40
1514 59 34 66
1515 59 35 69
1516 59 36 68
1517 59 37 64
1518 59 38 67
1519 59 39 70
1520 59 40 71
1521 59 43 24
1522 59 44 22
1523 59 45 23
1524 59 47 25
1525 59 48 26
1526 59 49 14
1527 59 50 15
1528 59 51 7
1529 59 52 9
1530 59 53 17
1531 59 54 8
1532 59 55 11
1533 59 56 5
1534 59 58 1
1535 60 1 55
1536 60 2 51
1537 60 3 52
1538 60 4 54
1539 60 5 50
1540 60 6 49
1541 60 7 47
1542 60 8 48
1543 60 9 53
1544 60 11 56
1545 60 12 45
1546 60 13 46
1547 60 14 57
1548 60 15 58
1549 60 16 59
1550 60 18 60
1551 60 19 44
1552 60 20 62
1553 60 21 61
1554 60 22 64
1555 60 23 63
1556 60 24 40
1557 60 25 38
1558 60 26 37
1559 60 27 39
1560 60 28 41
1561 60 29 35
1562 60 30 42
1563 60 31 43
1564 60 32 65
1565 60 33 66
1566 60 34 67
1567 60 35 70
1568 60 36 71
1569 60 37 68
1570 60 39 69
1571 60 40 72
1572 60 41 21
1573 60 42 73
1574 60 43 25
1575 60 44 23
1576 60 45 22
1577 60 46 24
1578 60 47 26
1579 60 48 27
1580 60 49 15
1581 60 50 14
1582 60 51 8
1583 60 52 16
1584 60 53 9
1585 60 54 7
1586 60 55 17
1587 60 56 10
1588 60 57 1
1589 60 58 3
1590 60 59 0
1591 61 1 56
1592 61 2 52
1593 61 3 53
1594 61 4 55
1595 61 5 51
1596 61 6 54
1597 61 7 49
1598 61 9 50
1599 61 10 57
1600 61 11 58
1601 61 12 59
1602 61 13 48
1603 61 15 47
1604 61 16 61
1605 61 17 60
1606 61 18 45
1607 61 19 46
1608 61 20 44
1609 61 21 63
1610 61 22 65
1611 61 23 62
1612 61 26 40
1613 61 27 38
1614 61 28 39
1615 61 29 36
1616 61 30 37
1617 61 31 41
1618 61 32 42
1619 61 33 43
1620 61 34 68
1621 61 35 71
1622 61 36 70
1623 61 37 67
1624 61 38 64
1625 61 39 66
1626 61 40 73
1627 61 41 22
1628 61 42 69
1629 61 43 26
1630 61 44 24
1631 61 45 25
1632 61 48 23
1633 61 49 17
1634 61 50 16
1635 61 51 15
1636 61 52 18
1637 61 53 19
1638 61 54 13
1639 61 55 7
1640 61 56 8
1641 61 57 3
1642 61 58 4
1643 61 59 2
1644 61 60 5
1645 62 2 53
1646 62 3 54
1647 62 4 56
1648 62 5 55
1649 62 6 52
1650 62 7 51
